generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_E8	pop_size_root_W8	root_height_index_E10	ln_likelihood_E10	ln_prior_E10	root_height_E10	mutation_rate_E10	freq_1_E10	pop_size_E10	pop_size_W10	pop_size_root_E10	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E	root_height_index_E13	ln_likelihood_E13	ln_prior_E13	root_height_E13	mutation_rate_E13	freq_1_E13	pop_size_E13	pop_size_W13	pop_size_root_E13	root_height_index_W14	ln_likelihood_W14	ln_prior_W14	root_height_W14	mutation_rate_W14	freq_1_W14	pop_size_W14	pop_size_E14	pop_size_root_W14
5300	-8465.85310643013872	69.8512882554547474	6	7.5	0	-647.024315325612406	8.11129008359997528	0.0289928500421087997	1	0.5	0.000447871630631792035	0.00152517350153999172	0.000892296737861749669	1	-4399.75248959883174	5.22404516128353436	0.0124318814457762949	1	0.5	0.00691360082040238036	0.00700673496520705461	0.00907308631058977716	2	-703.116092351937255	11.2643339722225697	0.0144850519264158508	1	0.5	0.00140759157317184476	0.00190440972310172273	0.00163001337883580022	3	-498.933891431179461	9.23690863451295741	0.00713472935562699945	1	0.5	0.00118206667614428689	0.000892060117658209206	0.000930080492828974474	4	-1299.28086699664686	11.8574327685211713	0.0176878478600544925	1	0.5	0.00179858281098438009	0.00266310192836959276	0.00221270006378876264	5	-917.745450725931732	6.40609173416767419	0.00170305355551055634	1	0.5	0.00353897965149615546	0.00021138495828623897	0.00166063903561660146
5350	-8479.81244079258977	74.7631632234835735	6	7.5	0	-647.000850581463737	7.92746059947013748	0.0237922679015149345	1	0.5	0.000425241653870426747	0.00140258540011300114	0.000978784742573106858	1	-4406.92106878833511	10.2061896840787654	0.0128639831744663796	1	0.5	0.00644766345637153362	0.00519439748195211267	0.00622745494296029611	2	-702.485430453558479	9.05596663208446984	0.0187957257191746739	1	0.5	0.00175844231056294605	0.00117238843098926957	0.00174556641788622111	3	-502.424348935272462	10.9675515127258691	0.00707719786796939462	1	0.5	0.00137573601667323659	0.00169023594298410226	0.00159292340212944627	4	-1299.79677833458413	10.2556596480891926	0.012996746730464092	1	0.5	0.00172637971946122465	0.00214320835699521135	0.0022583824261168269	5	-921.183963699375568	8.15125340398567388	0.0024305343728776652	1	0.5	0.0036823427865765152	0.00035793483206266152	0.00214744378089098357
5400	-8470.21091779523886	59.7905589420765295	4	7.5	0	-647.76958780506834	8.1504553099838688	0.0204169527368088972	1	0.5	0.000389039021726711345	0.00153731758314451842	0.000957618253823241754	1	-4402.98392888535636	9.25923498544321788	0.0131188766859161431	1	0.5	0.00733939722805905179	0.00671135185984726625	0.00698656749458216424	2	-703.035285166720314	11.2025980209223306	0.0151751583197003107	1	0.5	0.00171875292073386614	0.00146488735880704441	0.00158959424725612806	3	-497.260454937082329	5.80033000858430725	0.00340926513937542209	1	0.5	0.000441431641655979159	0.00047546254768270871	0.000484724267824553242	0	-1298.19109543364993	11.2630354198506204	0.0204169527368088972	1	0.5	0.00198868532743313921	0.00136584978143103005	0.0016601021325794807	3	-920.97056556736095	6.57234957883681048	0.00340926513937542209	1	0.5	0.0015587760569099004	0.000433541891713117044	0.0011910485962770747
5450	-8462.12853275373709	56.1249068538429654	5	7.5	0	-647.49815926844235	6.5729676319109771	0.0310196658077332293	1	0.5	0.000332606929697129333	0.00221247372711795304	0.00104782827351126008	1	-4399.19636497489773	5.01983942118565807	0.0094338816493896565	1	0.5	0.00662119461097208147	0.00552342915025389163	0.00818816062882676311	2	-701.957919479351062	10.2267636535759401	0.0192269648898819243	1	0.5	0.00142766991637208423	0.0010265508540206103	0.00126605523238525045	1	-497.392989641521069	5.46644686425399584	0.0094338816493896565	1	0.5	0.000536136798374941127	0.000477658127164861106	0.000578618134431091295	3	-1298.22934947667386	10.1292665216948414	0.019587719014049855	1	0.5	0.00197909457551026556	0.00130184719821698825	0.00187208323023179335	4	-917.853749912850731	7.36981279178782955	0.00108021007626626464	1	0.5	0.00201316601545094157	0.000283339407096091123	0.00122269134845082671
5500	-8467.86955850940831	60.460674125435709	4	7.5	0	-648.721619565762012	8.39062260544268312	0.022022949385007165	1	0.5	0.000602740401560049256	0.00150353543778293714	0.00118328823150424351	1	-4401.33395120594287	6.14915642487333969	0.00851770656935141486	1	0.5	0.0069260527883024843	0.00508897253757616911	0.00783776787913733654	0	-704.546714128991084	10.8911905166212151	0.022022949385007165	1	0.5	0.00233860396275334609	0.0011738990664814119	0.00186410006750427197	2	-497.562046027732436	8.4727723595578297	0.00614050823968435855	1	0.5	0.000987823414825521242	0.00066901640423287583	0.00076348923998600807	0	-1298.46525665622971	10.7514509572995678	0.022022949385007165	1	0.5	0.00171654800275833374	0.00145693779282750845	0.0017245339417593234	3	-917.239970924750764	6.14334747194079611	0.00117477878090828164	1	0.5	0.00312414970586096311	0.000205841696949894833	0.00186998308470165842
5550	-8471.13390680709745	68.5534252775277935	5	7.5	0	-648.754761255043945	8.04052959023804448	0.0198425287348821533	1	0.5	0.00049779232413522858	0.00156320872381281498	0.00115240306484883158	1	-4405.16317188224184	9.96754990342738267	0.0115686452084045165	1	0.5	0.00676788233035930612	0.00569871339593525962	0.00584524363357048771	0	-704.882943789569595	11.6876009103436651	0.0198425287348821533	1	0.5	0.0023310461661236459	0.00204642182863818724	0.00232189970744768777	2	-498.317758189300264	9.22204680397203447	0.00517706327094246029	1	0.5	0.000996755191510343601	0.000843789472923203374	0.000936520244678375365	3	-1298.19823675459429	11.4411703099526925	0.0171187206860314751	1	0.5	0.00210598070551456856	0.00147878493118539672	0.00176351206462390417	4	-915.817034936347682	4.29708669689579281	0.00106517260441566799	1	0.5	0.00310662271615268302	8.38329154068960839e-05	0.00164988618378938707
5600	-8470.72328964984445	60.0858406348825227	4	7.5	0	-650.677866173564439	8.88929233078569325	0.0186485880451252688	1	0.5	0.000687911921803580659	0.00144679484202606514	0.00117539313895603228	1	-4399.88087514655945	4.45947577094979053	0.0111988678111392508	1	0.5	0.00728308754412034572	0.00574193979510588537	0.00880182078968381673	0	-702.056390989919237	10.4350763019248056	0.0186485880451252688	1	0.5	0.00163282389781502029	0.00136860896078652228	0.00165469653076444172	2	-498.850890252458726	9.18002691392434755	0.00926201973962248633	1	0.5	0.000960886162803845805	0.000841501175626353554	0.000891877957220884384	0	-1301.97716708018106	12.0194765762248821	0.0186485880451252688	1	0.5	0.00241884135175346286	0.00309394734822068676	0.00286869922522672459	3	-917.280100007161423	5.79144587941936706	0.00225733665953056165	1	0.5	0.0018541356998398417	0.000174830751753255652	0.00109969632706118916
5650	-8469.91264158314334	67.5757925561452737	6	7.5	0	-645.635247674060111	6.94204936058050492	0.0282702213189422978	1	0.5	0.000236883402450134133	0.00168479071641079617	0.000948330366530280894	1	-4398.87446822455968	4.7123880507951057	0.0103326180599966812	1	0.5	0.00549350566616188096	0.0066357912404942359	0.00824842090572408364	2	-705.278324947097417	10.4762079613005454	0.0205325025565307948	1	0.5	0.00245214197505237187	0.000911154362768489359	0.00156326814860400175	3	-497.910294455129133	8.52948407109692042	0.00546443446063475842	1	0.5	0.00104789229605657696	0.000703834982584674728	0.000789193072377969711	4	-1299.94401276697226	11.5764241169361206	0.0206333917766978112	1	0.5	0.00160391966175349172	0.00282172888134606809	0.00231231911590124148	5	-922.270293515323942	8.255332228194316	0.00387503735174164277	1	0.5	0.00202696173332358271	0.000504925770171060209	0.00143018031297248178
5700	-8479.48409190708662	60.8781561779982994	3	7.5	0	-647.861844685351912	7.92627336014445305	0.0226882802053584749	1	0.5	0.000404338239880584218	0.00192661851505345882	0.00103010419387450326	1	-4403.47471474566009	8.30250238312039457	0.00850445187771590831	1	0.5	0.00739203006901223338	0.0053120266193784722	0.00749748379840729437	0	-703.285040538857174	10.4845242041227031	0.0226882802053584749	1	0.5	0.00192065243060147084	0.00161315815795248199	0.00200896785718005302	2	-505.631394226695932	11.5265187978322032	0.00358621686475125989	1	0.5	0.00190602493000691575	0.00170882392859830756	0.0017528081638836675	0	-1298.62770987459112	11.4299324368735959	0.0226882802053584749	1	0.5	0.00204385242962070151	0.00171936338136395518	0.00174772161220183657	2	-920.603387835930789	7.85864501002247096	0.00358621686475125989	1	0.5	0.00257478525423635637	0.000383924678435243808	0.00128964788308324964
5750	-8473.57207804664722	69.9259442889347866	6	7.5	0	-647.391157193549475	6.94106607496127381	0.0264521848108755994	1	0.5	0.000388890923684554759	0.000835004880401080249	0.000581718982865603849	1	-4403.02356283635163	6.43525128612343877	0.0148615003729579472	1	0.5	0.00633183979282311675	0.00752048888667866677	0.00866040184252985651	2	-701.714918798620488	10.5709496269064687	0.0217331567468651878	1	0.5	0.00128132200714038604	0.00171576696145568576	0.00135182717138528107	3	-502.060332921098507	10.4677090574435958	0.00664282043160754378	1	0.5	0.00208071836290162765	0.000881108540043674298	0.00144675138121083072	4	-1298.99499736340294	10.9964436033812945	0.0206637072635456713	1	0.5	0.00232431436895511089	0.00190701867179107667	0.0023826620799157869	5	-920.387108933623608	7.83980970351271012	0.00284675420504950424	1	0.5	0.0013334516418860643	0.000466807877643593398	0.000799868340103187712
5800	-8468.85368578046655	67.4287585950848438	5	7.5	0	-649.370565695919026	8.75464986041640714	0.0257501311112603645	1	0.5	0.000754604275143498562	0.00110174619699800322	0.000833603591379907102	1	-4400.50394718160715	7.93942524221783685	0.0111643778614285843	1	0.5	0.00607434562038951849	0.00753039313594431811	0.00799505139011834169	2	-701.598451802035015	9.84280892905543681	0.0209925145653214462	1	0.5	0.00116103743629945052	0.00171420471027232835	0.00163149455066767687	3	-498.161623432224928	8.78386089364364153	0.00639626651868150601	1	0.5	0.000819884564861665579	0.000937614644418935557	0.000805123295240512847	2	-1297.87157280753513	11.2312756204303454	0.0209925145653214462	1	0.5	0.00177606530941193581	0.00157143985113310475	0.00157669076852415464	4	-921.347524861145416	8.05761393714185914	0.00125200995317305752	1	0.5	0.00134473276844544981	0.000528561784023429061	0.000823936042753314608
5850	-8476.18003253507413	59.2029430255185858	3	7.5	0	-649.166705049664301	8.47183616937509143	0.022660418675526095	1	0.5	0.000681175952432233568	0.00154302101166204275	0.0012711432269464037	1	-4405.12073037416667	9.68234755190171725	0.0090717725423912713	1	0.5	0.00573593419680209268	0.00740308156824390651	0.00670054605614940103	0	-702.510536320287997	10.9520209343061161	0.022660418675526095	1	0.5	0.00167514948304820638	0.00133110541553410795	0.00154363532317636091	1	-499.106427952041827	7.68931963666012663	0.0090717725423912713	1	0.5	0.00123760776016910599	0.000772753985565248274	0.000817865064257328168	0	-1302.2441637648883	10.9723112151125264	0.022660418675526095	1	0.5	0.00174247385881096486	0.00330068614346217763	0.00283848899057939771	2	-918.031469074024699	7.94884084468068153	0.00168169085390983413	1	0.5	0.00202731694181824181	0.000334849857349280239	0.00123409499386510657
5900	-8470.30071874435453	67.3620333050216544	5	7.5	0	-648.827676824286982	5.06457472358378169	0.0218941850505196961	1	0.5	0.000229018358031635828	0.002620716732975491	0.00113527725867312596	1	-4403.5196032353906	9.45929156273655281	0.0103228926007956582	1	0.5	0.00659596289357967415	0.00709259854146957087	0.00668744820893205083	2	-703.210340328957955	11.4586806664831222	0.0167566875461851901	1	0.5	0.00152180631628334793	0.00225892114944412992	0.00194997782068689115	3	-498.341292034401761	9.13000762441442504	0.00676906130581309169	1	0.5	0.000861956802415359295	0.000956210946966973784	0.000861817257576593808	2	-1298.01859149560141	10.6611944546258037	0.0167566875461851901	1	0.5	0.00146483216225219487	0.00137101874685656021	0.00149822683461716213	4	-918.383214825715072	7.98881018849737856	0.00200897378153856157	1	0.5	0.00193591619596880041	0.000359588654556753404	0.00105759973954486566
5950	-8468.16483066287765	64.625386569844963	5	7.5	0	-647.407423002676182	4.18785419563602801	0.0209109981122801193	1	0.5	8.90463126354805608e-05	0.00243293579370975092	0.00115045910339663061	1	-4401.23282207551892	6.53136247146754911	0.0124000708488288952	1	0.5	0.00673832638002421283	0.00820923483994322363	0.00906230315438491876	2	-701.879454495599134	10.804190789346471	0.0158983187049231596	1	0.5	0.00121610620159424174	0.00167776019008662432	0.00148338449227246793	3	-499.072437656151067	9.47472064506958489	0.00480590241961329195	1	0.5	0.000821328485751139257	0.00116149257849165158	0.000961465965677216466	0	-1299.09115195352797	11.2246071553389513	0.0209109981122801193	1	0.5	0.00209186245666037824	0.00241407703373556094	0.0019674787139437348	4	-919.481541479405337	8.62508965506125591	0.00195563446676146491	1	0.5	0.00232191817481395765	0.000448447526945185875	0.00125990649980266614
6000	-8475.16586363482384	61.9407943283845128	5	7.5	0	-650.756219687424959	3.10732810145258398	0.0162865654652035279	1	0.5	5.44486029334443868e-05	0.00271692476650145899	0.00135432624255123852	1	-4401.40610442774778	8.3982723312194274	0.0108381383476315353	1	0.5	0.00716131575632939985	0.00712495005602536806	0.00796697473289651251	2	-701.442490818433726	9.23140822166346808	0.0186546476015981948	1	0.5	0.00121732870570210564	0.00161097240144076606	0.00116451068041665455	3	-497.731971368601876	7.55631545710451391	0.00574013170496294987	1	0.5	0.00101814124878281333	0.000688567086931363972	0.000988714612566467732	1	-1303.13234560948695	11.3400291340591082	0.0108381383476315353	1	0.5	0.00146455289027020764	0.00222239565494990535	0.00192137441839574969	4	-920.69673172312821	8.43672292020023207	0.00351987638541013297	1	0.5	0.00205602313888834714	0.000411004062938401206	0.001302639558574477
6050	-8470.26545800557506	60.6369030872834358	4	7.5	0	-647.774352830586622	8.56630750792634998	0.0239331050920532362	1	0.5	0.000403597889554263426	0.00203609086962781112	0.00118075620628116688	1	-4402.42650871935984	6.44288505546355594	0.00944350113479941813	1	0.5	0.00509297044441326101	0.00826517110482772981	0.00838853063353894347	0	-702.599875119310013	10.0870943936286785	0.0239331050920532362	1	0.5	0.00152250877688974774	0.00122148626161772004	0.00151992846825007829	2	-500.877645187291137	10.0566134665485976	0.00468517454728284346	1	0.5	0.00177845698463263355	0.000793398958173379245	0.00124506802434173219	0	-1299.70325433722724	11.198951978287667	0.0239331050920532362	1	0.5	0.00228320817286124453	0.00196538106433821833	0.00186675108365589953	3	-916.883821811801454	4.76315762339739024	0.00119656947750645883	1	0.5	0.00148044378722329362	0.000118527784893666472	0.000770078652703475356
6100	-8466.98984493491298	61.1486438737999833	5	7.5	0	-647.889715263467451	6.23826347736407527	0.0175218246163645966	1	0.5	0.000192164539313982645	0.00166742026752208562	0.000964079841305871279	1	-4403.09195270229065	6.62887713369628528	0.0135960322478479723	1	0.5	0.00659842938198869702	0.00892843917930803525	0.00919580331960262801	0	-702.295618267092436	7.87479185424757588	0.0175218246163645966	1	0.5	0.000936608852017488695	0.00213015131452578806	0.00118776059040840896	2	-497.967076572697408	8.44959267464049901	0.00695331691747836256	1	0.5	0.00118527403118504635	0.000625087252113785551	0.000812478089429047225	3	-1298.39235511625611	11.1122021585237789	0.0188035636457784712	1	0.5	0.00207984332313933956	0.00213371076973589962	0.00183712601485220531	4	-917.353127013109201	7.32300660681449855	0.00165270401905604413	1	0.5	0.00281124644257938925	0.000234716700295335007	0.00152066022997444797
6150	-8466.41655423707016	64.0817231817066215	5	7.5	0	-647.23018539258635	8.02625318157861045	0.0245376946809122524	1	0.5	0.00046208137691181023	0.00152354400561933111	0.00109066672169818571	1	-4400.74501667667028	8.21510660520015179	0.00935274115212867199	1	0.5	0.00585149303432365604	0.00661073797284261137	0.00746068618240638363	2	-702.70489734187106	10.7879976663435393	0.0251786069318469773	1	0.5	0.00146788260927635224	0.00142201861906576907	0.001510595055709287	3	-496.90367098238238	5.9889580444703725	0.00664520500671747678	1	0.5	0.00039848294461876534	0.000523037643969156713	0.000460643146899402582	0	-1299.97824221415021	10.8890820519264437	0.0245376946809122524	1	0.5	0.0018150087600322419	0.00126447071155986481	0.00160789354775013669	4	-918.854541629409027	7.60458866751807605	0.00233492371335834899	1	0.5	0.00189559707265522293	0.000392335451563420774	0.000991411634821909868
6200	-8468.10020225543485	67.4218592971034667	6	7.5	0	-649.090984628537399	8.77893956479282878	0.0281638534813055154	1	0.5	0.000700088611390602719	0.00101741769979692056	0.000811512295481543982	1	-4403.37109361252624	8.68485468827017826	0.0100526300364796803	1	0.5	0.00723529874358858679	0.00735649319938064521	0.00776631293355242985	2	-701.729581059012162	10.8981662422367798	0.0169703954459169935	1	0.5	0.0013647306830490342	0.00152984575893369058	0.00147150254109447301	3	-496.305017880829837	4.16566160697607302	0.00522308355923324554	1	0.5	0.00058001148719238069	0.00044403068586904796	0.00040411563926133411	4	-1300.60552602373104	10.2826689766876846	0.0131139414989090153	1	0.5	0.00195766101896714196	0.00133820198370573885	0.00141787211000381631	5	-916.997999050799081	6.13204588284760277	0.00162814582219408897	1	0.5	0.00199506481817149188	0.000209164664725475881	0.00096975919213081001
6250	-8480.49436214560046	68.5186845354943586	5	7.5	0	-651.038827952557767	9.56132261945430173	0.0341079713725615588	1	0.5	0.000632961535028113312	0.00255562317252427994	0.00145619004733904935	1	-4404.88113416554643	9.11995967292859788	0.00955973883541741572	1	0.5	0.00818488068923801416	0.00561560817790549525	0.00725492908211890566	2	-701.683875331654463	9.88969871193338079	0.0189049511483399303	1	0.5	0.000787711476803404885	0.00174013759248480069	0.00132102918102717745	1	-504.398465758296368	10.669055545241747	0.00955973883541741572	1	0.5	0.00106211186258271914	0.00233378692634419278	0.00181013884811180386	3	-1300.16582210625961	11.5370417954842956	0.0205681702495288388	1	0.5	0.0027175023495203043	0.00175268340481091753	0.00204624008050442383	4	-918.326236831286678	6.83071218546953673	0.00149676947598542253	1	0.5	0.00121110227616389636	0.000291537228531052017	0.000787350264452494979
6300	-8469.84405197017441	68.4036460251018354	6	7.5	0	-645.956395651375146	5.21571652142767661	0.0296243200849358873	1	0.5	0.000205873449802965598	0.00194954957783767383	0.00126428488110276677	1	-4401.43657180973241	9.44457216999956017	0.0112280649967987419	1	0.5	0.00659637815767069417	0.00631005171739215404	0.00702078994431571193	2	-702.30536452648721	10.8004689336716879	0.0176783001085037694	1	0.5	0.00154454893181378973	0.00179458961746135882	0.00148638181163902481	3	-500.619470220174946	8.31252634333415585	0.00459840506178465277	1	0.5	0.00131175868449071465	0.00114026452623974036	0.000982524171124279921	4	-1301.30946914763081	10.2759061747362104	0.0278346774605679539	1	0.5	0.00158994046076630724	0.00195104109589070004	0.00149394440522157188	5	-918.216780614773938	7.58257386055516491	0.00126468527059673359	1	0.5	0.00254815049864436831	0.000310019993566527691	0.00128112466935019704
6350	-8471.78944956706437	71.2919232068699955	6	7.5	0	-647.941294777888288	9.10357890465912334	0.0283662667552100692	1	0.5	0.000551016543976702534	0.00171813048002725406	0.00107790368623824598	1	-4402.00370232858495	6.46060520561252005	0.0093379652690013578	1	0.5	0.00615375940241328669	0.00795403831287088726	0.00875195685979847718	2	-703.716011276352219	10.8236162484653349	0.0279947575823582262	1	0.5	0.00147698557099250252	0.00149597553215359102	0.00156753702559131415	3	-500.235402696585425	9.32414460303897386	0.006586241902812753	1	0.5	0.000919574362787114628	0.0015112041248405057	0.00105219626907287621	4	-1299.42376150688824	11.0637875033406239	0.0167541707320353062	1	0.5	0.00150654807205663033	0.00265062167942782664	0.00228296934045677143	5	-918.469276980764107	7.60070207183061797	0.00175298425631582855	1	0.5	0.00139766083038392482	0.000347293595396055413	0.000904305069542463147
6400	-8474.42842746892347	65.7919818480417007	5	7.5	0	-647.779108582240383	8.64150514235157274	0.02549787445066529	1	0.5	0.000547758386041270751	0.00154104131279918536	0.00112735544662630432	1	-4402.05038675415835	8.90639206112507154	0.0108715803893718616	1	0.5	0.00662482090284353693	0.00760973192666572745	0.007547788994243315	2	-702.07856330738673	10.4610632783089557	0.0222053104223344927	1	0.5	0.000906664672453796807	0.00195534450565438937	0.00144108047673030732	3	-504.220433585605463	8.31945794084854384	0.0173315460104862852	1	0.5	0.00149257487002670127	0.000532785777305083284	0.00111578737568859832	3	-1297.64925908397208	10.815726495902382	0.0173315460104862852	1	0.5	0.00176684534008106592	0.00167368175583601161	0.00152004118052952077	4	-920.650676155560745	7.02562250710809266	0.00161808563482927683	1	0.5	0.00255381889503143809	0.000461841397758229889	0.0018194765634763643
6450	-8468.83603509958266	69.8041203325000481	6	7.5	0	-649.484434991568719	9.62055022296280171	0.0229244091571001764	1	0.5	0.000729719233432241728	0.00146548065424822018	0.00107538200537709346	1	-4400.37755517016558	6.22296817609701236	0.012058665794783192	1	0.5	0.00729944213840824467	0.00617342623615587359	0.00855704207505527358	2	-701.616954279616266	8.85815378700236167	0.0194062712541055171	1	0.5	0.000891025764048174597	0.00106140866406956151	0.00108072540783250392	3	-500.227868577470588	9.23498467228559861	0.0102737668182752151	1	0.5	0.00143485489838862624	0.000761730366271773721	0.000986373799368041619	4	-1298.60072936442339	10.6983971945975824	0.0201896432258531176	1	0.5	0.00196691537770534797	0.00224950381135831986	0.0024241301733457254	5	-918.52849271633761	7.87890288984297982	0.00219288304972741887	1	0.5	0.00156611740978758419	0.000351699313024243104	0.000974403856820668657
6500	-8464.58621378513817	54.5322440011830309	4	7.5	0	-647.281113142155505	8.06990467091747377	0.0229973859745059468	1	0.5	0.000437877049696704687	0.00123415877993013714	0.000806922153606815374	1	-4401.29124261208381	8.08410023973315361	0.0090190215252984058	1	0.5	0.0054390117766706372	0.00608022889941082969	0.00708486009446953995	0	-703.081606830797455	5.65908224643104418	0.0229973859745059468	1	0.5	0.00167309067287585347	0.00105480595857863988	0.00182277411031938502	1	-496.763018146634295	6.5224159225491114	0.0090190215252984058	1	0.5	0.000720783984391178611	0.000385581337579652675	0.000518075232991149163	2	-1298.07437014193829	11.6814933652434227	0.019119678431368442	1	0.5	0.00202269904895712197	0.0020067866251434279	0.00209087129024817034	3	-918.094862911527571	7.01539397570475742	0.00141118732914105312	1	0.5	0.00314769949915792626	0.000287807768973657703	0.00148467427841593295
6550	-8473.74670093515851	68.2950987371864926	5	7.5	0	-650.420217108543739	9.08937839083843357	0.0325130563803355949	1	0.5	0.000728817688446384412	0.00212037424861223709	0.0016189870456830974	1	-4401.47196443300163	9.29571241155520056	0.010297802977597758	1	0.5	0.00672423534024340925	0.0058826954669221063	0.0070406198325555806	2	-702.377229368700796	10.5117277846796036	0.0205437295561472361	1	0.5	0.00106747928419253482	0.00226587999491890827	0.00180757022656411132	3	-503.491428552485672	10.2387908031524582	0.00205286970378484347	1	0.5	0.00113984093217140326	0.00121317809927372843	0.001161402631564043	4	-1298.68634880491527	11.5591836840385547	0.018475287042870988	1	0.5	0.00164063673493325705	0.0024698421115604708	0.00192549422455026752	3	-917.299512667513	6.6139261158300755	0.00205286970378484347	1	0.5	0.00210047132128846591	0.000226658114617508055	0.00126557944338336731
6600	-8471.47309588079406	65.7985482912584843	5	7.5	0	-650.641110655427269	9.68250722518143547	0.0339355725859652319	1	0.5	0.000610332072233480262	0.0024761443910350147	0.00146369186605885076	1	-4401.14984736671886	6.16126104012908016	0.00946935357823496492	1	0.5	0.00679957753740876442	0.00719663301453074989	0.00882048968871809724	2	-703.042991196129719	11.0317577726495735	0.0142855227133019645	1	0.5	0.0011837869685153875	0.00202139242911195593	0.00159107816312117553	3	-497.948942125347571	6.93354134237626596	0.00682488576738486934	1	0.5	0.00155603220777389807	0.000283903220181126379	0.000994610379356994324	2	-1301.10401074194147	11.7197115710099524	0.0142855227133019645	1	0.5	0.00223344304003969367	0.00252214028337086841	0.00255163296378813249	4	-917.586193795229065	7.54061042176665808	0.00193961730531598368	1	0.5	0.00192648026650467873	0.000278664620800265442	0.00107780527662909922
6650	-8468.43930428500062	54.6358901731062119	3	7.5	0	-650.169495318633039	9.00766455900346585	0.0183768164283983834	1	0.5	0.000546485365393367672	0.00163858948129618821	0.00103471308815158676	1	-4399.0852348059434	5.4523917079996167	0.0105811192483603912	1	0.5	0.00641548353976110347	0.00719282619361941589	0.00885211604091402579	0	-703.493742796838205	11.0879161873237351	0.0183768164283983834	1	0.5	0.00169262826194323799	0.00233203608323645723	0.00222478176577173541	2	-499.045097422337392	7.57933474290344122	0.00252781728491063102	1	0.5	0.00110192846690501754	0.000389652782390076272	0.000750171989203865411	0	-1298.59957698946027	10.7832643691095242	0.0183768164283983834	1	0.5	0.00188680987673006781	0.0010861488611342519	0.00149837779023904278	2	-918.046156951788134	7.04623902226832399	0.00252781728491063102	1	0.5	0.00186506031286513265	0.00025679713139132031	0.00112567010732346896
6700	-8464.19231938204211	64.5306445236903983	5	7.5	0	-646.708328253420063	6.42395555447632205	0.0201720577822030664	1	0.5	0.000250469364850357192	0.00116529279220330302	0.000730379187125563493	1	-4400.17204900382239	8.06068226135740673	0.0105699008548176352	1	0.5	0.00613704599567889073	0.00608050379791928372	0.00741373843954400927	2	-701.974195640640801	10.8277579659659366	0.0200590694514781072	1	0.5	0.00158341164451640754	0.00148089099448626385	0.00163473487772995978	3	-498.378142943860325	7.78864808942330455	0.00305610190411068159	1	0.5	0.00106204006823092676	0.00043292554028806691	0.000732438888981468161	0	-1299.77521728801116	11.797402442766785	0.0201720577822030664	1	0.5	0.00251037819528502184	0.00213640915211851107	0.00245484578890594338	4	-917.184386252286913	5.80259269614712991	0.00159335600351354252	1	0.5	0.0013900021377813061	0.00020040449008153853	0.000859447991591945218
6750	-8468.13484962780058	66.808131633133371	5	7.5	0	-646.528940924393055	7.98003891492196971	0.0247584692605472868	1	0.5	0.000360331242872865892	0.00157190877020140863	0.000950067799807872244	1	-4403.02317831305572	9.73808003798963995	0.0115733324719718787	1	0.5	0.00579166283173087638	0.00716719172529216471	0.00670830360534587031	0	-704.43622414101003	9.48460039310091574	0.0247584692605472868	1	0.5	0.00190586262538286629	0.000839579586648577935	0.0011934674488570658	2	-498.063047900809067	9.11671351710750244	0.00589408687540301287	1	0.5	0.00104610599907589783	0.000763723130440276425	0.000913926749335219868	3	-1297.8651749740211	10.427865049425872	0.0157854262721792288	1	0.5	0.00174770632281931893	0.00147512897787123736	0.0018082052224112099	4	-918.218283374511998	6.72037315473810537	0.00233062059306308935	1	0.5	0.00136540219817700252	0.000253481011635619234	0.000837442553570552119
6800	-8467.18493312873579	64.5266828200538214	4	7.5	0	-646.401414970220685	7.5341999405653155	0.0232797929361378587	1	0.5	0.000311876183017645628	0.001585591311005295	0.000976427034594782532	1	-4400.30148292124431	7.95292244351557542	0.0100961817292822449	1	0.5	0.00574805028472252615	0.00688386839633269628	0.00761975617460055547	0	-702.330094453413153	11.20718436031256	0.0232797929361378587	1	0.5	0.00150987768355514366	0.00166440312869554582	0.00155939302776535388	2	-499.650519328057555	9.72676831288901056	0.00567750828349945259	1	0.5	0.00149004934512220145	0.000804817108232861356	0.00119815646965076698	0	-1299.80437049613033	11.6996229643630834	0.0232797929361378587	1	0.5	0.00163668070596646449	0.00247165104655386802	0.00205315509862984396	3	-918.697050959669923	6.98783517463887804	0.00124230168534048848	1	0.5	0.00193748400018363431	0.000335059407226215929	0.000967994925757994259
