generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_N1	ln_likelihood_N1	ln_prior_N1	root_height_N1	mutation_rate_N1	freq_1_N1	pop_size_N1	pop_size_S1	pop_size_root_N1	root_height_index_E2	ln_likelihood_E2	ln_prior_E2	root_height_E2	mutation_rate_E2	freq_1_E2	pop_size_E2	pop_size_W2	pop_size_root_E2	root_height_index_N3	ln_likelihood_N3	ln_prior_N3	root_height_N3	mutation_rate_N3	freq_1_N3	pop_size_N3	pop_size_S3	pop_size_root_N3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_S5	ln_likelihood_S5	ln_prior_S5	root_height_S5	mutation_rate_S5	freq_1_S5	pop_size_S5	pop_size_N5	pop_size_root_S5	root_height_index_S6	ln_likelihood_S6	ln_prior_S6	root_height_S6	mutation_rate_S6	freq_1_S6	pop_size_S6	pop_size_N6	pop_size_root_S6	root_height_index_S7	ln_likelihood_S7	ln_prior_S7	root_height_S7	mutation_rate_S7	freq_1_S7	pop_size_S7	pop_size_N7	pop_size_root_S7	root_height_index_E8	ln_likelihood_E8	ln_prior_E8	root_height_E8	mutation_rate_E8	freq_1_E8	pop_size_E8	pop_size_W8	pop_size_root_E8
15200	-14003.7313636683321	58.797938447357069	5	7.5	0	-3600.16652047301432	-3.99013381885600893	0.00762658290019010716	1	0.5	0.00164505606031985848	0.0204146699647523369	0.0143671142741548987	1	-3796.97766564822768	7.43154973398890561	0.0316808700924336301	1	0.5	0.00574501658356174442	0.00968413613824245512	0.00669857442161084747	2	-975.659389879497439	11.7092053532159142	0.01392405305170436	1	0.5	0.00363599673525402461	0.00189954576435457127	0.00258147522556758649	3	-1212.10532321422943	9.55342019181528457	0.00953759711903407435	1	0.5	0.000705229806725205877	0.00147367159205523315	0.00108708110317696192	4	-448.785256450012582	1.2532374070874539	0.00506020226858861465	1	0.5	0.000276206550288717999	0.000317047721315119873	0.00023288297158141318	1	-1221.6473901454176	10.892000404660827	0.0316808700924336301	1	0.5	0.00672032452884217899	0.00296725869363264954	0.00470308954522015085	4	-742.721102871116273	5.24950917820086715	0.00506020226858861465	1	0.5	0.000370737505679750567	0.000560741214486224046	0.000407453286440352777	0	-2005.6687149868153	9.38426476214400651	0.00762658290019010716	1	0.5	0.0047674652544811031	0.00106339022488857065	0.00337450757023914898
15250	-14011.0755854059043	67.9359208155155159	5	7.5	0	-3598.52786458813807	-4.32537831057711841	0.00703432863269533304	1	0.5	0.00172260930406653665	0.0192595768382251599	0.0142309426555427432	1	-3798.02996076858699	7.40236099567774986	0.0251125853540675494	1	0.5	0.00454698832456841388	0.0102872395708130879	0.00838961321165519747	2	-975.420598049404589	11.6244724349617066	0.0175415192723044275	1	0.5	0.00245635834418150541	0.0017558881264422249	0.00220892785617005788	3	-1213.60574090669161	10.0292526806353095	0.0074322863020465646	1	0.5	0.00100036683406626195	0.00155642515372871396	0.00137695835588315645	0	-454.47118150243972	9.92340562564689677	0.00703432863269533304	1	0.5	0.00153176224881812571	0.000814887994097152611	0.00114154935243002522	4	-1224.30394159813386	11.1231628101472886	0.0249254460434759247	1	0.5	0.00586780185390812104	0.00396248416023979328	0.00509402514842580839	0	-744.306529521947255	7.91918390387708726	0.00703432863269533304	1	0.5	0.00068613872348754156	0.000725691187713338026	0.000743862590820279067	0	-2002.40976847055981	6.55450198808263451	0.00703432863269533304	1	0.5	0.00693088351314484832	0.00106112418196440002	0.00502265863399735824
15300	-14004.9864802978082	65.9906314776890781	5	7.5	0	-3598.11374657280612	-4.85417160777776857	0.00670084459027590115	1	0.5	0.00166267962289643346	0.0192666964444152787	0.0143765786062046083	1	-3795.65951975524285	6.63695905678970632	0.0242389008743665729	1	0.5	0.00499683574338329831	0.0107942040788341215	0.00907226982281058789	1	-974.355499626898109	9.86782405650933114	0.0242389008743665729	1	0.5	0.00456619545606754603	0.000862592433350653997	0.00244292631835695516	2	-1212.94248681418503	9.74267608985250533	0.0077016796455588038	1	0.5	0.00101776138651357294	0.00114094901285885031	0.00100772115198916653	3	-452.758038079531332	9.65735925718247046	0.00396918741060443836	1	0.5	0.000806284538304705058	0.00130730561185224783	0.00103399359127246196	1	-1222.94677184242209	11.6199688392174636	0.0242389008743665729	1	0.5	0.00509937734255371672	0.00276155245595389879	0.00374298277076836943	0	-743.424955992878267	4.15376994830346646	0.00670084459027590115	1	0.5	0.000358378618188856567	0.000920527716668407105	0.00079766272540936255	4	-2004.78546161384429	9.87550139662348059	0.0123915726578582939	1	0.5	0.00514379739346319635	0.00200339148077795627	0.00421148455762939897
15350	-14021.0698185064939	73.8163191909553262	6	7.5	0	-3606.22241979962064	-0.145910521086172196	0.0080221709362270268	1	0.5	0.00181716454213944143	0.0197187689550118277	0.0122199212193397754	1	-3795.45973747753487	5.08129257769426701	0.0364965413940373865	1	0.5	0.00628057008738822694	0.0128051270127492508	0.0105397226833965491	2	-978.462428486748195	9.03533936728404541	0.00966802670843656779	1	0.5	0.00452277335568933032	0.000976169646524454129	0.00226959127066642336	0	-1213.3355184176437	10.2724006992176022	0.0080221709362270268	1	0.5	0.000998100938218579679	0.0014975090771110536	0.00127791625231689354	3	-451.657362519328672	9.19510367278789076	0.00353480887840304384	1	0.5	0.000810076863313123098	0.00100913999755779726	0.000896639739618954588	4	-1221.51558328260217	10.1966370715868209	0.0375883287724324069	1	0.5	0.00622961195766156325	0.00240716888453023064	0.00372152799267197899	5	-750.650489242958201	10.5561871807158845	0.0100839665041808132	1	0.5	0.00179540254098474916	0.0010915656981985739	0.00134117963923048068	2	-2003.76627928005928	9.44676447730146762	0.00966802670843656779	1	0.5	0.0061482747153807811	0.00184690955660461297	0.00467855443424575884
15400	-14012.9554497208119	67.16498644532534	5	7.5	0	-3600.42153619610144	-2.42809540381480105	0.00828870546427351931	1	0.5	0.00208973360134679818	0.0159351150361850546	0.0125696255259360769	1	-3795.73761927705254	7.28396377967686703	0.0320657966880522269	1	0.5	0.00512462205937543047	0.0108125773522520698	0.0086588991448229239	1	-976.870382886069137	11.4270710031030198	0.0320657966880522269	1	0.5	0.00335530023008238573	0.00133962472933785441	0.00235096311977845817	0	-1214.17168679444717	9.82091616698269121	0.00828870546427351931	1	0.5	0.00113531571995413734	0.00143391570376379162	0.00112730416344447798	2	-450.402889055589526	5.38708847321539253	0.00167379433351076061	1	0.5	0.00153976465407240919	0.000206194292468200928	0.000995966575034026727	3	-1223.95107381566777	10.0277695215020159	0.0318951577579205184	1	0.5	0.00815686798611059069	0.00341977320185513469	0.00575223485068488815	4	-745.390841109467829	8.1367498753421259	0.00416238689878901513	1	0.5	0.000956469684891408174	0.000584262619775084658	0.000811742483037534187	0	-2006.00942058641658	10.5271441847177734	0.00828870546427351931	1	0.5	0.00524815970523968833	0.00122443633198462683	0.003412540903276575
15450	-14010.6520385678959	76.4430180475277012	6	7.5	0	-3604.25147469389822	0.36773096174303177	0.00946185272526128308	1	0.5	0.00250725969056921072	0.0160580435060930123	0.0119656489129285892	1	-3795.28895433763137	7.19497118350478715	0.0351183815847028735	1	0.5	0.00572502309059218402	0.0111741316189628102	0.00832680200309066781	2	-974.149472177708276	11.1934427225160888	0.0133449253577065958	1	0.5	0.00371623023833505314	0.00128217725478586169	0.00259365656184441318	3	-1212.74629717598145	9.89439357390715202	0.00960841592312520511	1	0.5	0.000847244326549611822	0.00146333687052084679	0.00118392116245235658	4	-457.193590789304665	10.9640750245819341	0.00302488464118794457	1	0.5	0.00225266213958528159	0.00113059449771308056	0.00174166065972411054	1	-1221.54732828376882	10.9249916717574607	0.0351183815847028735	1	0.5	0.00627861055934785493	0.00295428899167462459	0.00488405068507596733	5	-742.901470112316929	5.5129491249089817	0.00738123815423650555	1	0.5	0.000335581582213347138	0.00069704899189624019	0.000575110858272711569	0	-2002.57345099728718	7.46654463840507177	0.00946185272526128308	1	0.5	0.006570208589987722	0.00159477015425624094	0.0051269090066913027
15500	-14003.6296792592457	60.8812795409812253	5	7.5	0	-3594.09792630067386	-10.6705757567630748	0.0088207878446098769	1	0.5	0.00243341478279864585	0.0153981919640204315	0.0146890207397715102	1	-3797.76288060827528	8.05965216046099542	0.0267230101415462766	1	0.5	0.00651659289949417693	0.00798357945659777281	0.00819828407378005858	1	-974.613127166839149	11.2502901743254036	0.0267230101415462766	1	0.5	0.00344808321244523481	0.00142881685569288121	0.00223806886664536546	2	-1211.49936404815639	9.38578337406853791	0.00685350292281007318	1	0.5	0.000698339101975404544	0.00137191082908659956	0.0010523643961556574	3	-452.124499309186604	6.65152276412712595	0.00850628810906378131	1	0.5	0.000549856588919086066	0.00057165594318047048	0.000604869159307676275	1	-1221.99061525713523	10.8503468753380403	0.0267230101415462766	1	0.5	0.00674056212347966862	0.00249083342703215879	0.00458189614359177239	2	-749.443275066778028	10.5670791442761178	0.00685350292281007318	1	0.5	0.00146332210760930816	0.00123931484330204976	0.00140913448747323499	4	-2002.09799150220124	6.3988348740289851	0.0131225812593274097	1	0.5	0.00614421080801656749	0.000967892508999584921	0.00453462853557511005
15550	-14004.6663858933407	62.1377784356523364	5	7.5	0	-3593.42016845151738	-11.5783251562388436	0.00855525139458481604	1	0.5	0.00211407747103102041	0.0184294631391612417	0.0164799028944368452	1	-3795.61583167897879	7.78810980259900276	0.0282468458854747834	1	0.5	0.00583555934962446711	0.0102627001524440067	0.00808753036772840751	2	-974.286983725401569	10.7757401231883954	0.0230728249179135633	1	0.5	0.00407180751953674022	0.00162634417629998465	0.00319867948145347155	0	-1211.98386240853529	9.22211394755651526	0.00855525139458481604	1	0.5	0.000837868224608337756	0.00132883489303136596	0.000963093264204575579	3	-454.326752777868535	8.77957265674881526	0.00843366135421140702	1	0.5	0.000980218735762322961	0.00100104201717397378	0.000861117509894019479	1	-1222.71591914434589	11.642973701494558	0.0282468458854747834	1	0.5	0.0044209302338069946	0.00251998605358026533	0.0036946697464518433	4	-747.181083908196342	8.97010319334451367	0.0118925342249198984	1	0.5	0.000962191343144110285	0.000775649014074768152	0.000837854179421705105	4	-2005.13578379849605	10.4597861663749327	0.0118925342249198984	1	0.5	0.0052637494699481471	0.00226490162266112117	0.00430078646457166328
15600	-14001.8487073909528	69.1009853989264258	6	7.5	0	-3596.62160367028946	-6.47881757752724496	0.00947973379007063105	1	0.5	0.00256337136934103003	0.0161959882385074409	0.0142476511173140422	1	-3794.15216770693814	5.90488088240102371	0.0287264903282501149	1	0.5	0.00611106815413539617	0.00907411858870651664	0.00936432161208531656	2	-973.246924178335348	11.0624629883240679	0.0185372092502747027	1	0.5	0.00364492130101036829	0.00147400213519775346	0.00279230152068799626	3	-1212.03603127611404	9.07256455507349457	0.00789080070096807862	1	0.5	0.000576837149405734278	0.00168596179359439607	0.00105023862506238618	4	-449.681956585571868	7.38772521571702256	0.00360407338637505886	1	0.5	0.000608041031020123781	0.000627963173548005656	0.000640810367441813533	5	-1222.49843548945955	11.4580559659656203	0.028241814911240521	1	0.5	0.00470141201247768238	0.00274710996994249109	0.00336996068845354935	0	-745.320703869779891	8.4836652962205612	0.00947973379007063105	1	0.5	0.000697545586900306285	0.000851585580093457291	0.000784005434560644033	3	-2008.29088461446372	11.1405713246445401	0.00789080070096807862	1	0.5	0.00616493028355426589	0.00241190635567958833	0.00423515230813302328
15650	-14015.7492570830509	79.3679970150368916	6	7.5	0	-3606.05211338127083	1.21336034486369471	0.0103513725527700912	1	0.5	0.00253237055183594146	0.0174763720423223717	0.011895716252733288	1	-3795.64025851361521	7.88891938345843968	0.0336036043332612194	1	0.5	0.0060149080893947349	0.00993306471255858171	0.00763812484039751768	2	-973.695060068169596	10.5444784901905138	0.0202004325953859115	1	0.5	0.00361719908773460276	0.00167047914252512592	0.00223317729920057472	3	-1213.58850016375709	10.228938036772977	0.00978700451229640167	1	0.5	0.000930196276789158104	0.00159157483758124514	0.00121052638554896706	4	-451.309928158952346	8.69186159274460124	0.00477626038348207254	1	0.5	0.000922080917188579678	0.000788284176055918098	0.000786684595106213282	1	-1221.23928603159902	9.97639668608180585	0.0336036043332612194	1	0.5	0.00571201795793681386	0.0025259259829518905	0.00480608049183884993	4	-747.988620650784696	8.86553424926743361	0.00477626038348207254	1	0.5	0.00057805929727331644	0.00170824787143081702	0.00102947593168021623	5	-2006.23549011489831	9.93050320226830507	0.00818016517716542782	1	0.5	0.00717097576720557902	0.00173026255355315513	0.00478314916047072308
15700	-14005.1823455004105	64.0032004356815634	5	7.5	0	-3596.44829382563239	-8.17141182706848213	0.00830591230273898876	1	0.5	0.00231414300023887647	0.0186214983183082966	0.0157879983963956361	1	-3794.65088129754895	6.08704203489642026	0.028752086914780841	1	0.5	0.00659930331675023536	0.0113131025724496972	0.00984268711216395795	2	-973.537473825744428	11.2207852946129663	0.0175201426111379378	1	0.5	0.00430099212545704233	0.00133191406601854633	0.00276844734667099556	3	-1211.89253621369312	9.49118984814401756	0.00629198392182701502	1	0.5	0.000751729692153485702	0.00129607723127427672	0.00102119150389551566	3	-452.965790659637321	9.09785874916664383	0.00629198392182701502	1	0.5	0.000719604931151339835	0.00113233174751867574	0.000947805490904409811	4	-1223.4768838701691	11.0645542537660013	0.0223178491241477518	1	0.5	0.0058620073267601578	0.00193243221314578703	0.00397260032326089089	0	-747.544504768745469	8.94381319044403256	0.00830591230273898876	1	0.5	0.00133412534465604093	0.000901113490524224799	0.000957025157006269334	0	-2004.66598103923934	9.79720342032837621	0.00830591230273898876	1	0.5	0.00540684412672692068	0.00216632297943681164	0.00447109243116389395
15750	-14018.8659746044432	81.6594243181318404	6	7.5	0	-3602.4720011746208	-1.86618221287094954	0.0137177505807940733	1	0.5	0.00321085692344941914	0.0182472939314695416	0.0140406535672919913	1	-3798.53068522411286	8.43742649115114318	0.0278028134530125433	1	0.5	0.00479821745259399485	0.00999483985715604248	0.0073052209467789125	1	-976.57991339907835	11.017626333928618	0.0278028134530125433	1	0.5	0.0042808081174597638	0.00210868718238669704	0.00277451876297624871	2	-1214.16504440831545	9.35759058542238265	0.00613273712231545039	1	0.5	0.00059676850147533469	0.00199393964225591915	0.00120394676314814278	3	-451.648421374154566	8.83958985923602825	0.00436877266712895097	1	0.5	0.00142954353132778507	0.000537841816550947141	0.000952420292919440269	1	-1222.0452656499665	11.6030175771600099	0.0278028134530125433	1	0.5	0.00502087712868390813	0.00293614754479656296	0.00414554926729418603	4	-747.199906508536969	9.78280651081092145	0.00434731958495354707	1	0.5	0.000967978356188641713	0.0011294029681854236	0.00105065606586524085	5	-2006.22473686565718	9.85830134061614771	0.0114484899188719864	1	0.5	0.00610309057112561233	0.00330019209764773362	0.00547142682080902117
15800	-14003.6675744967197	66.4779541967075147	5	7.5	0	-3596.1966240880256	-7.9728635762420339	0.0110470129672192736	1	0.5	0.0029850614009787192	0.0151019581335898514	0.0143397041467167013	1	-3793.77456207059004	5.56875799162722984	0.0264732819446410854	1	0.5	0.0053065929076202582	0.01093374226481773	0.00976173904647606103	2	-973.176143235092241	10.834260229604908	0.0168083452692906025	1	0.5	0.00405062908959470929	0.00117843067302918865	0.00277503972542660028	3	-1211.95912467718313	9.28063325303361708	0.00937566800151256804	1	0.5	0.000787096144030892072	0.00116809369301667317	0.000918715273290192629	4	-453.762050968667438	9.83598154653416756	0.00359515628152383155	1	0.5	0.000759503864110798888	0.00165440814762432987	0.00123515548298869129	1	-1221.95828775160771	11.2530606496381509	0.0264732819446410854	1	0.5	0.00547873456291274666	0.00242075926390293052	0.00365412148967511575	4	-746.641448768408736	8.89599314884373626	0.00359515628152383155	1	0.5	0.000829443209433846479	0.00104875892478658401	0.00101880111162023796	0	-2006.19933293714394	11.4142616217915744	0.0110470129672192736	1	0.5	0.00500781789313191773	0.00210882980139803257	0.00372703729560910045
15850	-14005.1614284121915	68.6597065151025561	7	7.5	0	-3598.18430194159373	-5.00454764661733975	0.00850861280130998758	1	0.5	0.00220319063096175837	0.0194178235568867284	0.0149767000163819001	1	-3796.72025966692399	4.13709526619378209	0.0181932453891335451	1	0.5	0.00551983851593660681	0.00916101993349554763	0.00970468979948291982	2	-975.472538731860595	10.7425947254805294	0.0118528912710252239	1	0.5	0.00446295011746561561	0.00121679802947930165	0.00302569883115089968	3	-1211.46409681265754	8.74057448591450026	0.00834441379541218248	1	0.5	0.000677659345170649819	0.000996732247170921924	0.000848586849777217041	4	-450.879702236666844	6.68075382303436172	0.00364739851470039997	1	0.5	0.000602458817436357045	0.000912413566360609175	0.000894240454723298	5	-1222.57354896694233	11.4724255753470317	0.0408023756580937966	1	0.5	0.00546300023675297571	0.00243123704771041607	0.00396970519755789671	0	-744.501542586425558	6.05697864494006311	0.00850861280130998758	1	0.5	0.000482476666153797617	0.000949512605231092577	0.000852260396000408655	6	-2005.36543746912139	8.15791969354291524	0.00527156501121371548	1	0.5	0.00520439908026521132	0.00108449166995490441	0.00384387571642871807
15900	-14008.924500664727	72.0415584359547267	6	7.5	0	-3599.3835735095081	-4.14966125280528786	0.0108799889381162047	1	0.5	0.00300042489729911458	0.0149776649568895224	0.0133077180634439997	1	-3798.84344384530823	8.71218516799931564	0.0288142626265252035	1	0.5	0.00498306371196751904	0.00815430655591325125	0.00741118919213863692	2	-974.10006301665203	9.98272167018721746	0.0235621893995191442	1	0.5	0.00358975383215227439	0.000697361953003449993	0.00202683949337886284	3	-1211.14824612310235	8.35002639999263963	0.00860787450766471902	1	0.5	0.000628092051684176378	0.00128881307807186796	0.000839068060408280914	4	-456.839231093224612	10.3705369002476431	0.00186654455340621206	1	0.5	0.00143509041561296047	0.00155537211086820412	0.00131495314697506016	1	-1221.49545319293338	10.5580576718815777	0.0288142626265252035	1	0.5	0.0052457361483293696	0.00285326488908359656	0.00463080422753549704	5	-743.642957688221827	6.79312139953803751	0.00608397511657511082	1	0.5	0.000301999650374163873	0.00107672203973743124	0.000709874100164918122	3	-2003.47153219577604	8.68816500826899585	0.00860787450766471902	1	0.5	0.00660285325728543048	0.0011721062317612543	0.0045052668495293019
15950	-14005.2680527241791	64.2644945662189286	5	7.5	0	-3598.86168385578912	-4.86280721321948306	0.0127744017715850314	1	0.5	0.00329936586957507889	0.0152706012224011929	0.0138747581938908175	1	-3798.26972748503977	9.09825603275855244	0.0268723449064765356	1	0.5	0.00568187543918540362	0.00808762116069558848	0.00729629013726440772	2	-973.764475497548119	10.1793637449471603	0.0147931489613622388	1	0.5	0.00393595342473672654	0.00100211757732859602	0.002181057023552215	3	-1211.48088394653769	9.22576003414662438	0.00642405192335785205	1	0.5	0.000705789313939197732	0.00121693126816596131	0.000968423293425568071	3	-453.311169327287701	8.71570969302391774	0.00642405192335785205	1	0.5	0.00116711606250144992	0.000947230626804086034	0.000898832234586468648	1	-1222.29617848827365	10.4051216316089921	0.0268723449064765356	1	0.5	0.00503983070862060005	0.00323359494045949306	0.00479935966797455892	4	-743.565934766896021	6.20614321939520153	0.00673386085867890699	1	0.5	0.00052385567868240817	0.000502486745873356689	0.000554057567293776134	0	-2003.71799935680701	7.95891248740914037	0.0127744017715850314	1	0.5	0.00729012261645099052	0.00114867348111430054	0.0049732152755872748
16000	-13998.4635015270705	66.1490452660676596	6	7.5	0	-3598.27567790863486	-3.92799506570504775	0.00999278175204602707	1	0.5	0.00246139062844263424	0.0165230851182408614	0.0135999272964460148	1	-3794.75618158263751	6.72061277771500798	0.0250627062927943518	1	0.5	0.00545041895703408767	0.0107346777508200968	0.00915509024494839778	2	-974.448185494296695	8.87394952269432125	0.0173568244145555425	1	0.5	0.00412051828791844092	0.00172569239887852442	0.00226067378369567426	3	-1211.61825535336948	8.51570170804665949	0.00653322004488336196	1	0.5	0.000587606832405415279	0.00143836340200881665	0.00089874141023146305	4	-451.871864318056055	8.70288391105546566	0.00461979542774750267	1	0.5	0.000901371309985155478	0.000918150751796951796	0.00099707508778851912	1	-1222.30330737577242	11.5143704098287998	0.0250627062927943518	1	0.5	0.00533496280496189093	0.00242759887455785018	0.00375434035623373749	5	-744.479218511320369	7.80598862046528552	0.00850017312165448832	1	0.5	0.000660380590182147527	0.000680798649993853916	0.000638482111154704476	5	-2000.71081098298373	4.43219450251004687	0.00850017312165448832	1	0.5	0.00657422266921024213	0.000983360806870436314	0.00509206567798021342
16050	-14003.8896784771277	73.999811496444579	7	7.5	0	-3596.32221878385553	-7.44213069178139364	0.00597094320493877714	1	0.5	0.00142264556856670234	0.0194054922068623882	0.0150898258652639589	1	-3794.62420368454423	7.3018308154393452	0.0295112342751136028	1	0.5	0.0057642348170396044	0.0107059747087759269	0.00870219339164400585	2	-973.809284630709499	10.170055805555247	0.0245056290686005256	1	0.5	0.00410282127888896356	0.00128264869300041568	0.00229681779979639756	3	-1211.59579644914561	7.41970675004795766	0.00789165142445053848	1	0.5	0.00074477712986368357	0.00098729074745502023	0.000714658706655323084	4	-448.924327513435856	6.06291964872165678	0.00263726576981140968	1	0.5	0.000670514748142440886	0.000406127904056789225	0.00059261267099646527	1	-1223.53146115646405	11.7888600474073897	0.0295112342751136028	1	0.5	0.00444420114678069442	0.00333551101414260222	0.00364982294076556446	5	-751.206586864771452	10.9398997436589021	0.0100235342907327735	1	0.5	0.00140661466259364969	0.00148905802967969005	0.0014237417951875669	6	-2003.87579939419948	9.80579587178607426	0.0133106288238145458	1	0.5	0.00573543513489658402	0.000909148648765743415	0.00345623537279802747
16100	-13996.063511714141	56.9352018244555751	6	7.5	0	-3595.61154206535866	-7.7437030207111448	0.00749122322469348689	1	0.5	0.00168301187050556942	0.0174829817796580793	0.0145083009156996273	1	-3794.52971849809137	6.77246097744927411	0.0293815086548797275	1	0.5	0.00548002356393201794	0.0112586820368166494	0.00912439642282765126	2	-973.252924083059042	9.4466135843019039	0.0189218676088432833	1	0.5	0.00302500095949746837	0.00117269511121793142	0.00249644397663448476	3	-1213.09469770625174	9.3757456957066907	0.0112012461227245248	1	0.5	0.000769088582544853413	0.00136008640230131763	0.000980819483424652701	4	-449.492422548399702	5.03153082884007219	0.00635268879275482836	1	0.5	0.000466411084488429887	0.000317048047016669967	0.000402649907015542954	1	-1221.45409218785426	6.2376067624724314	0.0293815086548797275	1	0.5	0.00617151013619323275	0.00192559104654501712	0.00537478153299313435	5	-744.89179407736458	5.60516047870786238	0.00621617011939706518	1	0.5	0.000888843515134216263	0.000646916911921909389	0.000592926840282953808	3	-2003.73632054776135	9.44836798519252596	0.0112012461227245248	1	0.5	0.00598647337898373672	0.000893729454060327865	0.00368813264666745981
16150	-14003.8559870078843	73.635536975313272	7	7.5	0	-3602.21546438938276	-0.938558279031916243	0.00833661534270346317	1	0.5	0.0020628517832911703	0.0166888044212043993	0.0123398294482021335	1	-3795.43241456033502	7.64437384173775314	0.0270904238883129429	1	0.5	0.00534900385999889563	0.00956075686022829843	0.00840212000234880768	2	-972.885573725008271	10.8706887781072687	0.0177622082870278752	1	0.5	0.00366189594873202531	0.00107969900701402146	0.00247016344500126678	3	-1212.07170255328083	9.06467529768579183	0.0063421958278670771	1	0.5	0.000788729727532383679	0.000988995591713425111	0.00085771039906675688	4	-450.267972171212591	4.22889486403319026	0.00587119280474188675	1	0.5	0.00128555135452033541	0.000114541364062026172	0.000742842907558943538	5	-1223.3934596367576	10.1984361394050538	0.0220574948918552047	1	0.5	0.00696465583814892802	0.0026072328957133426	0.00525371843338741026	3	-743.555129730394583	5.30114500404793532	0.0063421958278670771	1	0.5	0.000561667280825081574	0.000550493165512961615	0.000455092396980463733	6	-2004.03427024151279	9.5293202667893695	0.00855388024565922889	1	0.5	0.00575100902155197078	0.00119263428371688867	0.0039281816327437092
16200	-13997.6501860174503	66.7497672042481014	8	7.5	0	-3601.77852766848628	-3.18133871331171036	0.00953891568882048006	1	0.5	0.0021656700800520806	0.0214578167174579552	0.0146378454997652518	1	-3794.80598534965429	6.18957705938698766	0.0237802038663044168	1	0.5	0.00517070651672148478	0.0102161310017321993	0.00922732951064762601	2	-973.820876947552961	11.2090628733855553	0.0209220718367686895	1	0.5	0.00303536768235912685	0.00154005854997010415	0.00205306697521614664	3	-1211.64716707488174	8.47396495575748077	0.00958670624631926573	1	0.5	0.000587118651597994066	0.00112759929566465526	0.000903012059219953723	4	-449.918814599906398	6.1095314569681527	0.003985646881289189	1	0.5	0.00137640389044257493	0.00021942013258780915	0.000727867906660512824	5	-1223.90661824076938	9.1667909339720417	0.0341365521227194532	1	0.5	0.00438851882889541075	0.00347118246234785896	0.00304218100315961767	6	-743.297418181722378	6.58785887919999169	0.00550184243587701228	1	0.5	0.00050221174226468691	0.000523902669548684751	0.000509177847846893584	7	-1998.47477795447503	-0.364221118760831075	0.0065430061242567417	1	0.5	0.00602245896117570637	0.00107455316541305566	0.0053872636079870936
16250	-14002.1815301564475	60.7247651179765739	5	7.5	0	-3597.86630716770014	-4.82005980711083737	0.00951442886597066162	1	0.5	0.0021314607969109842	0.0182273388548516609	0.0143770451653126921	1	-3793.82787866994568	5.54142050532066932	0.0329882422935807718	1	0.5	0.00588464520920468394	0.0110084281103390736	0.0100080516007482224	2	-975.122405339038778	11.4331655086519746	0.023042146128196675	1	0.5	0.004388592681255684	0.00188542377598447915	0.00333258531686678574	3	-1214.38558004139554	10.3894675893969151	0.0100168731564004056	1	0.5	0.000923717892715016716	0.00176979597788478921	0.00135361407909977464	4	-448.858916128043802	5.96683579149674159	0.00294769933099317582	1	0.5	0.000640459829610319259	0.000418817764486259384	0.000586547193656430932	1	-1223.45692027599944	10.9606130811230074	0.0329882422935807718	1	0.5	0.00418648401676771816	0.00244883775166885708	0.00377530814244530621	3	-746.951648629833699	7.95388463327608264	0.0100168731564004056	1	0.5	0.00111777145387238698	0.000483986661185232538	0.000741054607167691663	3	-2001.71187390449131	6.35941383448136222	0.0100168731564004056	1	0.5	0.00562223074432553239	0.0013144900392928747	0.00455090121755770405
16300	-14005.3871002601809	61.486647446574878	6	7.5	0	-3600.37644982299844	-3.75595935637800693	0.0122517511696393529	1	0.5	0.00299821145662688233	0.0138617835284302014	0.0126035246450491387	1	-3797.19340841889425	8.117736170366463	0.0329435667279673328	1	0.5	0.00538956098883241683	0.00952425912228279867	0.00673597305247630642	2	-974.225670603587787	10.1040433410735133	0.024540926411207066	1	0.5	0.00456869220060058829	0.00105104323981418651	0.00248591453214737053	3	-1211.92751702022338	7.80057674826984027	0.00613719464212289251	1	0.5	0.000364812851298852432	0.00137219332826835701	0.000850110551931710355	4	-449.907789450021539	4.55739528181158349	0.00164732994091195003	1	0.5	0.000401650877788237203	0.000600885310260189614	0.000596856924264062413	1	-1221.21344784682515	10.3430770507811758	0.0329435667279673328	1	0.5	0.00625018383092666458	0.0023714418506404376	0.00376583084105569033	5	-744.579538615540514	4.5678896138755789	0.010367782165621028	1	0.5	0.000410315007781427972	0.000917957219168566603	0.000513396323109307487	5	-2005.96327848209012	7.82285471769645113	0.010367782165621028	1	0.5	0.00736871242118355627	0.000538078198358788048	0.0038307337946723273
