generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_W1	ln_likelihood_W1	ln_prior_W1	root_height_W1	mutation_rate_W1	freq_1_W1	pop_size_W1	pop_size_E1	pop_size_root_W1	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_W5	ln_likelihood_W5	ln_prior_W5	root_height_W5	mutation_rate_W5	freq_1_W5	pop_size_W5	pop_size_E5	pop_size_root_W5
14800	-6376.23622395859275	26.7324490245738069	3	7.5	0	-1408.37404781157966	12.1324250213683378	0.0492460710037550889	1	0.5	0.00319615440582586736	0.00353110510489231021	0.00341377037989009161	1	-3840.42890174344802	1.63767660827723205	0.00836880710108750883	1	0.5	0.0151703621585019405	0.00472292455451312279	0.0124286952430718335	2	-1127.43327440356575	7.03761949978460066	0.0176774293131813955	1	0.5	0.00318590617107627561	0.000318542806737909712	0.00200913325161007888
14850	-6377.28096260875282	27.9502656507473652	3	7.5	0	-1409.40846473064903	11.5892984003276993	0.0496458690751061665	1	0.5	0.00370129195920447735	0.00462331185401189219	0.00440496617790743158	1	-3840.42357639562715	0.561257592364949431	0.00984888184122068543	1	0.5	0.0147546018465931298	0.00505906089347525709	0.0129416067384953547	2	-1127.44892148247663	9.8670341181991148	0.015718080054577515	1	0.5	0.00533326330371018068	0.000812010852505462002	0.00301243330405076689
14900	-6378.8177901410254	30.1881877372087324	3	7.5	0	-1406.31477647097563	11.5681967191394079	0.0563636436667551075	1	0.5	0.00259538056537949842	0.00475510754168305665	0.00389775463446046617	1	-3843.9741538190051	4.02204488346536593	0.00740322978271042934	1	0.5	0.0142610633899147819	0.00418854777299371064	0.0107665696061260349	2	-1128.52885985104513	8.44080575817142531	0.00920130915566946296	1	0.5	0.00535492819097728272	0.00055425015989262502	0.00263180051462258337
14950	-6378.11943906935448	29.6406912872806814	3	7.5	0	-1406.65608041748442	11.779521208473696	0.0523420464898557147	1	0.5	0.00275593320173567842	0.00446932112035738037	0.00338447075968288744	1	-3843.47892835230141	2.97461783439985439	0.00859972429767401347	1	0.5	0.0159641396973678011	0.00424050753760947356	0.0115564441553009621	2	-1127.98443029956888	9.13435326404471581	0.0160758257783064941	1	0.5	0.00645800193035765257	0.000772252752684706193	0.00372090247329434501
15000	-6378.60756471537388	28.895266200208205	3	7.5	0	-1406.29187159763433	12.0983677762020605	0.0566996974619414368	1	0.5	0.00249259972627798119	0.00359516346226502982	0.00306146279078546319	1	-3845.66860448244643	4.7333005623738984	0.0101072283315650231	1	0.5	0.0140989821229846185	0.00549582517040295062	0.0105281312387585958	2	-1126.64708863529313	6.35747756568880718	0.0106714576165195217	1	0.5	0.00460540672512694833	0.000656677304191017794	0.00333878492848848274
15050	-6375.85851230513435	26.0042474111225346	3	7.5	0	-1409.03542548159339	8.99535605644022951	0.0477607559479752766	1	0.5	0.00206333908365027201	0.00551304368104518511	0.00299253917694055488	1	-3840.17465657541015	1.17357565214730286	0.00731164806290484151	1	0.5	0.0146387082856679739	0.0040015473367075163	0.0121107244123572228	2	-1126.64843024813104	9.39024199660221726	0.0150164452992524108	1	0.5	0.00547743170630988607	0.000681714185099572319	0.00311483565093791017
15100	-6378.10444873393408	31.430332542123125	3	7.5	0	-1406.60907496138861	11.2660429323647513	0.0493743444695287081	1	0.5	0.00200466840957110081	0.00460154941185576989	0.00298034571480026511	1	-3845.36541212515885	4.62583238516117845	0.00921324705617320404	1	0.5	0.0115798081453237778	0.00589945687854693483	0.0106005292349168976	2	-1126.12996164738684	9.33880757586494781	0.01395549835643594	1	0.5	0.00440749962187645793	0.000600453074569508912	0.00263686903359767327
15150	-6381.08488621794459	27.5845698326335338	3	7.5	0	-1407.89540144256875	11.8959254565504757	0.0597619640765911508	1	0.5	0.00336264109613641261	0.00377127852736595503	0.00376654540266945512	1	-3843.18971628385088	1.42192138689880565	0.00682202305582499651	1	0.5	0.0120531184940061032	0.00350834495931575925	0.0106683135194918736	2	-1129.99976849152495	8.54760100666493372	0.0107643794118510473	1	0.5	0.00746208874379595231	0.000877544757145660038	0.00449548837259200907
15200	-6376.92623696389819	28.1916960546046873	3	7.5	0	-1406.73759622864782	11.2616530531677661	0.054016146562883692	1	0.5	0.00171384776497993455	0.00517137651287585039	0.00347465061753507356	1	-3843.88199654030814	3.57077146936180512	0.00775669506134164799	1	0.5	0.0126855838779039234	0.00547572710866826677	0.0112151232119461052	2	-1126.30664419494269	7.38423340084769109	0.013016363432960764	1	0.5	0.00491417805037703149	0.00066890836900574996	0.00339130243557183566
15250	-6374.06246787045256	16.9243273889689192	2	7.5	0	-1405.67692914548843	10.8375985086123805	0.0588640375352612738	1	0.5	0.00201961099511328021	0.00420524748717316776	0.00353423559279114402	1	-3840.98653035148391	-0.516985770631897879	0.010693188671497442	1	0.5	0.0135707692545928953	0.00587467880228755707	0.0133160341420043189	1	-1127.39900837348	6.72555184124863104	0.010693188671497442	1	0.5	0.00446575057257616627	0.000418249923679076571	0.00197603076930849596
15300	-6375.70796106528906	26.3371146633435842	3	7.5	0	-1405.69002686426029	11.5743383612373876	0.0590156479525280747	1	0.5	0.00210613158628546963	0.00436840699226443124	0.00342770279526010508	1	-3842.79849104617733	3.4273090101239525	0.00815787944384634665	1	0.5	0.0121694301800243376	0.00517361602806462595	0.0109870120255725953	2	-1127.21944315485098	6.70044858625149686	0.0210158719157784724	1	0.5	0.0059305376021291439	0.000535180118040139196	0.00261108925459517527
15350	-6372.79187062149958	25.2305240729032647	3	7.5	0	-1408.26789894366539	11.6452735781482879	0.043742891518622172	1	0.5	0.00188070922966602095	0.00448751273012389096	0.00312016795810334154	1	-3838.84980780306478	-1.46231173959955996	0.00688071804751870086	1	0.5	0.0154355149161854791	0.00426833120718168174	0.0135336669239202144	2	-1125.67416387476874	7.99838787015686847	0.01342423316134282	1	0.5	0.00548957577427407022	0.000438284045783314524	0.00317946547147479521
15400	-6380.8373463150956	30.0915132717631977	3	7.5	0	-1406.31453228121995	9.16263079654653723	0.0528570120214726866	1	0.5	0.00203637024830509309	0.00353401364410510423	0.00215171948520985349	1	-3847.67072994424461	5.53050592638017591	0.00861179345239201748	1	0.5	0.0125512981823650387	0.00423131207162654767	0.00968290466002383159	2	-1126.85208408963081	9.70214589455100551	0.0161084743527408793	1	0.5	0.00419623529604848302	0.00071340102222970333	0.00262356545061873765
15450	-6383.65093304334914	29.8128774283481235	3	7.5	0	-1408.52660413956255	9.91652641390151501	0.0435222442638866086	1	0.5	0.00223741496939451265	0.00496534729559590469	0.00427275625416337693	1	-3844.68644610157799	4.24824371115754928	0.00958999434032199727	1	0.5	0.0130122379537794073	0.00619615126847367775	0.0111547144312459535	2	-1130.43788280220861	8.33438481899645822	0.0082901229223257232	1	0.5	0.00442329663545636305	0.000604863364530173705	0.00211985799910020421
15500	-6375.63169580551948	27.6913336099965797	3	7.5	0	-1407.89189119253524	11.7255921823747755	0.0452811109450472413	1	0.5	0.0016953806180237483	0.00356945377293539211	0.00254208902489800898	1	-3840.26147082406487	1.21276523627454225	0.0077167687750093342	1	0.5	0.0126824755728863394	0.00431210344572536576	0.0115102756086126762	2	-1127.47833378891914	7.83724914443568466	0.0123844361802880106	1	0.5	0.00512912928903414694	0.000689685213308149567	0.00237159535517092804
15550	-6376.78956481015848	29.2783051472487656	3	7.5	0	-1406.27693615293379	11.6260647882229868	0.0582662572388274042	1	0.5	0.00228145905789803793	0.00496936025418260631	0.003674037233912999	1	-3839.81783091782108	0.977337455758366502	0.00733834988147423223	1	0.5	0.0131491649120182817	0.00437649048031962806	0.0118232345908550023	2	-1130.69479773940361	11.044520123637831	0.0126311514528629452	1	0.5	0.0036848568723178007	0.00110763251028728497	0.00235656764226633425
15600	-6378.17226366896739	24.0811852149825896	2	7.5	0	-1406.00139975086449	11.7732011275557191	0.0543078060265170595	1	0.5	0.00235949577699346314	0.00371324093307522779	0.00323987751372595365	1	-3844.94969042910543	3.01699240462682283	0.0101441834092590721	1	0.5	0.0110548398293111635	0.00575418375877620372	0.0110029750214548638	1	-1127.22117348899769	8.90230519596197922	0.0101441834092590721	1	0.5	0.00410692739373660388	0.000549594104061881111	0.00254527589929238324
15650	-6374.69138680910328	25.9213968796218452	3	7.5	0	-1406.81144457178539	11.5758986536817616	0.0507467762347161913	1	0.5	0.00256423441532565872	0.00465528164512354643	0.00331927658170341148	1	-3841.5266086445572	0.669095081525526325	0.00894674044005783729	1	0.5	0.0169475411092407831	0.00435714217543247545	0.0131248189422705722	2	-1126.35333359276069	7.67868896031361459	0.0148689278536769127	1	0.5	0.00377335489005377941	0.000511508758648176109	0.00175914587919832302
15700	-6372.60813517925999	25.8754582126904289	3	7.5	0	-1406.60436438019428	11.4726690857798914	0.050140936306561093	1	0.5	0.00177432242006746199	0.00477114006534205826	0.00319485594742800706	1	-3838.87027092682229	-0.542769881967423373	0.00694850873485997923	1	0.5	0.0140594397802380755	0.00432879052539267457	0.012681810256981162	2	-1127.13349987224319	9.2933025369777873	0.020927576609037539	1	0.5	0.00459915217822892946	0.000559018220959057685	0.00254051083416000079
15750	-6374.40951025845698	26.73472167152552	3	7.5	0	-1407.56964772363926	11.7895243119647155	0.0540774243886335479	1	0.5	0.00204049956440677163	0.0029997776486782716	0.00233040932578585259	1	-3840.97067406313408	0.532969442301954643	0.00945877396740143865	1	0.5	0.0138022459012404741	0.00604587364681573921	0.0130965342771180594	2	-1125.86918847168386	8.63675141721284589	0.0132486230129653295	1	0.5	0.00434018346389105497	0.000434338475190598175	0.00225347361731384607
15800	-6372.61674224332182	23.1940637389852462	3	7.5	0	-1406.06711187060091	11.6535870749947676	0.0526712206357462243	1	0.5	0.00171136272244422284	0.00376244141748697429	0.00260238937363284177	1	-3841.01569512789592	-1.49161129776304691	0.0102507251286297462	1	0.5	0.0141340641304328763	0.00630350308493666731	0.0141106632124004434	2	-1125.53393524482522	7.3237922025837392	0.0145346830133865328	1	0.5	0.00450296451809092686	0.0003158605999522617	0.00264173180666785667
15850	-6374.78458628417047	26.6882054129541721	3	7.5	0	-1406.30328517913358	11.269271828217299	0.0580919190782650599	1	0.5	0.00258280167031077392	0.00367575703792982246	0.00271089496226375407	1	-3840.45760937998739	0.109099686436895382	0.0100785623458955753	1	0.5	0.0148926859533350959	0.00549819445546814636	0.0133824000221204973	2	-1128.02369172504928	10.3666368824242134	0.0169371347865420636	1	0.5	0.00359172785415517006	0.000790313116725263956	0.00217919050066541723
15900	-6379.26867769300588	31.3160454501756895	3	7.5	0	-1406.06242987253472	11.0515474624036365	0.0574452957916147394	1	0.5	0.00252769730742637968	0.00459057773573368164	0.0030933705981219064	1	-3845.22282102661939	4.49969780053525525	0.00838378694146250068	1	0.5	0.0145520883863627191	0.00433570435414417851	0.0104764298720276504	2	-1127.98342679385132	10.0518637297289573	0.0115811390613047068	1	0.5	0.00457143574530726859	0.000813726154141941691	0.00280124290500883806
15950	-6373.5122962444093	24.1015603416152118	3	7.5	0	-1408.03799511200236	12.1222250765623762	0.053330306918104517	1	0.5	0.00311727767651701721	0.00331826840067783475	0.00330799659692323708	1	-3837.44020523408744	-4.34204761782618931	0.00798539023648882698	1	0.5	0.0156409440196773816	0.00459882111867793587	0.0147779737335337249	2	-1128.03409589831949	10.3268027367552797	0.0132780877536295677	1	0.5	0.00404262326597867958	0.000858101661664415968	0.00254924613423090181
16000	-6374.40420338754484	24.3984906204336873	3	7.5	0	-1406.19715533764247	11.7562107824812117	0.0523425398028059194	1	0.5	0.00199565287181702406	0.0035806024664961876	0.00259410941676946468	1	-3842.6355649541797	3.41481491476713117	0.00893764861387664512	1	0.5	0.0147643240107343462	0.00477832885200128992	0.0114130672759979925	2	-1125.57148309572176	3.31524959790315776	0.0141372446999559562	1	0.5	0.00550430886442507261	0.000448816044905736187	0.00399245043077588874
16050	-6375.83444845808663	26.8193102566569976	3	7.5	0	-1407.81639964841679	11.0018635025724478	0.064067801107503472	1	0.5	0.00118576549684527009	0.00431831971219768639	0.00267954920797215841	1	-3841.51318851286305	2.28029173343984226	0.009624409237729524	1	0.5	0.0131223173199033396	0.00555523516988300301	0.0119384623666747708	2	-1126.50486029680769	9.17369279095642298	0.017212753727344491	1	0.5	0.00410216880011765074	0.000616052874895350682	0.00210658408960999509
16100	-6383.13659102867314	29.680737592908006	3	7.5	0	-1407.84379925345115	11.3941031523240248	0.0659925592787324738	1	0.5	0.00211637966294549651	0.00541796158687643525	0.00367764960620980312	1	-3843.93999966574484	3.43380019722370022	0.0108098181765657608	1	0.5	0.0134159472687962432	0.00609316295796090424	0.0116675868557060049	2	-1131.35279210947738	9.99215947101721014	0.00913046119073142141	1	0.5	0.00296214071095619001	0.00070250132684428646	0.00171236742186927217
16150	-6376.22170364460726	25.949240741410609	3	7.5	0	-1406.57222919426044	9.64616175055939351	0.0620739678818722149	1	0.5	0.00255445607020482511	0.00448672351135486879	0.00428207112311643993	1	-3843.59008169195067	3.77344175110032864	0.00913806960767102328	1	0.5	0.0119185211568629285	0.00557630003931894238	0.0109458515207798927	2	-1126.05939275839637	7.72712095376958885	0.0153023860201041469	1	0.5	0.00396970585147521458	0.000491031189535033673	0.00185321984826596303
16200	-6373.81801503952738	26.5938375305426575	3	7.5	0	-1405.81354196207826	11.1652627611873356	0.0570720854070946651	1	0.5	0.00180255646874833255	0.00462910546635923389	0.00291019843956556376	1	-3841.80231521551241	1.04521480917121323	0.0083900124544383347	1	0.5	0.0174814093693622767	0.00450442209150298933	0.0130178296015907666	2	-1126.20215786193694	8.97457551241817697	0.0149896440302680397	1	0.5	0.0051619589344323643	0.000627135864490801337	0.00312417677809085715
16250	-6374.47261554730994	27.1305787486067196	3	7.5	0	-1407.44783494124113	10.6663597767434446	0.0467398453841307016	1	0.5	0.00137506467722898172	0.00409573779599664654	0.0030349333587315775	1	-3840.98267450987441	2.26225371073608983	0.00889054990615796917	1	0.5	0.0144386715531997379	0.00516089711995124014	0.0121430052864453294	2	-1126.0421060961944	8.1847312060496229	0.0187368505283960519	1	0.5	0.00451216139111679237	0.000360608025480935505	0.00236067062630543074
16300	-6377.60077880307108	29.4943139126431646	3	7.5	0	-1407.10626848249922	11.6541790490280981	0.0471046018998815749	1	0.5	0.00208884261723562116	0.00465933157184822856	0.00344082987228207541	1	-3842.08789067199996	2.20455186671770775	0.00678537778056373213	1	0.5	0.0146297696725095974	0.00437627444637054674	0.0118665042001896426	2	-1128.40661964857213	9.4045135342886681	0.0183389120629281789	1	0.5	0.00483710033839101442	0.000893596093006531595	0.003230988609359128
16350	-6375.80164917719139	25.8417874616989671	3	7.5	0	-1407.3862428618213	11.6493232639704161	0.052692031838338961	1	0.5	0.00305944903201317174	0.00475725808304099541	0.00411232414395364988	1	-3842.03263240872593	2.00530365630570984	0.00911867730462148814	1	0.5	0.0126186886033067044	0.00455075295619903654	0.0113581862297709359	2	-1126.38277390664484	6.60130831174315702	0.0168703549297030617	1	0.5	0.0054003581810560513	0.000613921801381210218	0.00234587368838782163
16400	-6379.12576546724267	28.6321345699935215	3	7.5	0	-1406.2900236941241	11.1938302066185393	0.0594534952095503444	1	0.5	0.00250267527451960214	0.00480732259997814545	0.00324124233369957977	1	-3846.30547327690601	3.95645534617572991	0.00845878502860019851	1	0.5	0.0109299344253880968	0.00438500551314391016	0.00993103799154092769	2	-1126.53026849621256	8.79577666151846671	0.0197665825745019889	1	0.5	0.0047544988926683145	0.000486008278894870535	0.00271010879150085024
16450	-6374.74487875387422	29.2226744754549621	3	7.5	0	-1406.56314685696248	10.8782450971149274	0.0506248484684306346	1	0.5	0.00205778598515951551	0.00496370080492582189	0.00390275448924836928	1	-3841.79414209627976	2.62269541151419716	0.0070590280254951461	1	0.5	0.0136334856685820897	0.00428435946825746813	0.0113531270409195206	2	-1126.38758980063153	9.26798267376533857	0.0123181969449296051	1	0.5	0.00426056793523988016	0.000531688245996716157	0.00233437837200970279
16500	-6376.5341895413676	28.9760529182067685	3	7.5	0	-1407.66231905120435	11.953340779802236	0.0479617292985827573	1	0.5	0.00285499324975921906	0.00440339832829684651	0.00356780210320429376	1	-3842.20191324982625	2.32944720416493212	0.00978758620953015281	1	0.5	0.0123030616602566763	0.00544807810944226024	0.011583961329366085	2	-1126.66995724033632	8.37758843645001505	0.0136335058834515816	1	0.5	0.00432606817409816186	0.00071581741848178958	0.00297035071304238693
16550	-6377.78438568863385	30.3345025264401791	3	7.5	0	-1406.59039216046926	11.15133232795122	0.0487333607670445632	1	0.5	0.00188293578810795593	0.00359130487406441809	0.00305185528512061941	1	-3843.22610111534141	3.67419280207629129	0.00841411572572921956	1	0.5	0.0120777312368652509	0.00473189545909689837	0.0106475877685501489	2	-1127.96789241282318	9.19261631359049858	0.014228499048464913	1	0.5	0.00329589676123562053	0.000740517290279852996	0.00230599138314914161
16600	-6371.24150042007932	23.3874015389025764	3	7.5	0	-1406.9930149487252	11.3663389380149091	0.0496590366025742649	1	0.5	0.00229863743635575499	0.00484391111797457391	0.00325015342045160841	1	-3837.48447332412434	-3.47293581978942001	0.00807867226847066265	1	0.5	0.0119422174250229437	0.00463906740713495962	0.0126023847708223516	2	-1126.7640121472291	9.01807075297797667	0.0120426008214243301	1	0.5	0.00389687447630713592	0.000608812004087403401	0.00250365783431055278
16650	-6375.47573805631691	30.755170511741909	3	7.5	0	-1405.75609649461876	11.9504694679295227	0.0570361975207063221	1	0.5	0.00241033627332616152	0.00413792569943111262	0.00317512648600322325	1	-3843.56313021585765	4.09997905605285951	0.00836341902917515749	1	0.5	0.0142785163716651949	0.00461530931954870147	0.0108787151583640794	2	-1126.15651134584004	9.2550133608120646	0.0146428835501042579	1	0.5	0.00424390423920815562	0.000574200507369482986	0.00222988446303498634
16700	-6375.35520445264046	26.5956345059269132	3	7.5	0	-1406.85679410923626	11.2379201569148393	0.0602905766272441926	1	0.5	0.00171101424775739236	0.0033932143458999006	0.00280346233646861561	1	-3842.23406164170592	1.42633086874977622	0.0100778818416494293	1	0.5	0.01312989429209966	0.00480777919735889299	0.0118999988652681906	2	-1126.26434870169874	9.07076355773728338	0.0155649286753166017	1	0.5	0.00363795078635371916	0.000466614360667364913	0.0019805392752755141
16750	-6373.53652680672349	27.4139274648591034	3	7.5	0	-1406.22788470440446	11.7231327804287453	0.0494743066075054236	1	0.5	0.00201440290014642375	0.0038426922262655718	0.0030771614105886344	1	-3840.92656422631489	0.0213459462376484055	0.00607332084530570401	1	0.5	0.0135511098019317159	0.00333196445335147331	0.0116573023216860871	2	-1126.38207787600345	9.52122517755343623	0.0175097233102565163	1	0.5	0.00422065192217222634	0.000587265195863517797	0.00241989493886696043
16800	-6373.7785966443389	25.0509751053452021	3	7.5	0	-1406.69513454923958	11.0212066857149082	0.0637921497652991359	1	0.5	0.00171239382063237758	0.00487972028845371809	0.0029871025686722015	1	-3838.35671881212829	-1.39775482160114706	0.00696220672271449185	1	0.5	0.0136045030805900767	0.00380093560356597982	0.0124033916457509785	2	-1128.7267432829708	10.5579588507820645	0.0150895859769529898	1	0.5	0.00388700259422626202	0.0009457512866433526	0.002269584612069346
16850	-6375.77251302195509	27.4591957808311307	3	7.5	0	-1406.61108245676519	11.487004066406314	0.0498837450743179409	1	0.5	0.00180167467377410451	0.0047794243483670739	0.00330606425346980032	1	-3840.07572696907937	0.176204327117805093	0.00646276127028844877	1	0.5	0.0129449752268443671	0.00392119881770421237	0.0117087302917729535	2	-1129.08570359611076	8.9149533722515848	0.00938273987429969099	1	0.5	0.00411760775940654602	0.000831047854839140785	0.00289257464819592941
16900	-6376.23476804138227	27.0558682110882245	3	7.5	0	-1406.18864505263195	9.35661160679604009	0.0493832354335061521	1	0.5	0.00241285236081171476	0.00409544803625310882	0.00402181985326932785	1	-3843.03383601847463	3.30075326322776874	0.00858639718232843616	1	0.5	0.0146935081600530881	0.00545236058739822279	0.0116929216255586381	2	-1127.012286970275	8.79477995955403458	0.0205327199385219733	1	0.5	0.00401798302646399347	0.000523925680603217294	0.00202639230054541724
16950	-6372.77778819646392	26.091006989458343	3	7.5	0	-1407.22066103312454	11.9145720599558551	0.0473959195480336618	1	0.5	0.00252099044372269257	0.00425590359937070076	0.00325200446847621243	1	-3839.02438046371026	0.263378623903371079	0.00770960141303613303	1	0.5	0.0144351049273570634	0.00451932816442410928	0.0126649997628638534	2	-1126.53274669962889	7.79164188033451666	0.0182199211557445735	1	0.5	0.00590439212479646359	0.000452412763999575211	0.0034450578462560796
17000	-6371.8681115725376	22.9630831140440286	3	7.5	0	-1406.16435229917784	11.8267292230329346	0.0503827347542851744	1	0.5	0.00223076240062482917	0.00416216318856677241	0.0030349440753358629	1	-3837.07820026056061	-5.52393199863256257	0.00913544754239019319	1	0.5	0.0127503134687218765	0.00497155281764653963	0.0137960016230506254	2	-1128.62555901279961	10.5616100319312771	0.0140346454956611685	1	0.5	0.00449448846716496431	0.000973163676621984549	0.00275770496599563346
17050	-6373.69932722030353	27.0591454188454499	3	7.5	0	-1406.92811727524509	11.9520726374465234	0.064856541065393028	1	0.5	0.00266638911751742366	0.00414374637394817648	0.00349425775034225249	1	-3840.92172209470345	1.39855596073645927	0.00814541703746341807	1	0.5	0.0158342715519316571	0.00491048252332854616	0.0127721022411272991	2	-1125.84948785035522	8.90694341241783505	0.0135218941841575881	1	0.5	0.00502203995204841391	0.000510072326093243857	0.00271834687997376178
17100	-6379.84747373780647	23.856855639394972	2	7.5	0	-1405.97869940953615	11.3321285368025642	0.0520074174302118941	1	0.5	0.00244272237787693551	0.00413066117658130588	0.00364074215853137486	1	-3842.95891335630267	2.8900649684762385	0.00657147684684163298	1	0.5	0.0143271171379258499	0.00391747211877187165	0.0112471063110748636	1	-1130.90986097196765	8.65866613140583752	0.00657147684684163298	1	0.5	0.00411781626793279384	0.000633457125228988668	0.00271767610854387921
17150	-6379.3870223444701	29.0521922670364532	3	7.5	0	-1410.4284155493533	11.9338200656687476	0.0451941641029835264	1	0.5	0.00350395431758963741	0.00343503848979684638	0.0036638343386377779	1	-3839.48991371521743	-0.169705162330220816	0.00866634959303928636	1	0.5	0.0148230260584509051	0.00431546640622395509	0.0128576335291559624	2	-1129.46869307989982	10.2303392858252344	0.0101016918947106488	1	0.5	0.00350914921505448771	0.00074221049375097943	0.00207483747725907336
17200	-6375.06951421818576	28.0401068615942854	3	7.5	0	-1407.27874874327654	12.0283460154980553	0.0542442705065965605	1	0.5	0.00312489548386063161	0.00371979196736880405	0.00354733002081330682	1	-3840.47785884425093	0.69104720920490692	0.00855214909350185404	1	0.5	0.0117803368827327833	0.00519774429528085512	0.011767418626566559	2	-1127.31290663065806	9.78934089353904824	0.0164294393358392077	1	0.5	0.00454036773091914553	0.000797728737341409544	0.00242532101274385917
17250	-6376.59113766472092	27.7419530311200617	3	7.5	0	-1407.37858760910399	11.6601834755750744	0.0478309818661194625	1	0.5	0.00255303735930402769	0.00451181987541714007	0.00326573193073097625	1	-3841.36315436624773	1.39625094903975722	0.00643531800253447413	1	0.5	0.0131253579281155382	0.00411066398344550089	0.011522056652611478	2	-1127.84939568936898	8.32276015667481062	0.0166457020025022537	1	0.5	0.00504404969344603594	0.00086810353489271048	0.00240128629786572501
17300	-6378.71292996549073	31.7185706020695157	3	7.5	0	-1406.30798554360786	12.1067194284671764	0.0547791307898673752	1	0.5	0.00260031261648865919	0.00370108442273153369	0.00308961881109889348	1	-3843.03922190241883	3.86633091941986606	0.00782099326797288871	1	0.5	0.01285551540389741	0.00466599595318308372	0.0107773399871061697	2	-1129.36572251946382	9.72692648888768119	0.0117535246586722361	1	0.5	0.00520978439765567517	0.000940820763081650149	0.00274562882432036193
17350	-6374.22137696751997	20.4264669863938337	2	7.5	0	-1405.7359988491271	10.8873638221589637	0.0586796546329451801	1	0.5	0.00236062665570755141	0.00430081581159607283	0.00284556495265405598	1	-3840.31253303533094	0.703239574937423839	0.00893939352731151424	1	0.5	0.0136185463220849182	0.00443433790734258475	0.012141973740202025	1	-1128.1728450830617	8.7638829749074354	0.00893939352731151424	1	0.5	0.0039470334669910543	0.000438303541914365725	0.00227704209500600822
17400	-6375.23612066450914	27.8758393222759402	3	7.5	0	-1405.6838350185169	11.6594010321133901	0.0589944621279744202	1	0.5	0.0018222175634283258	0.00412401723752077627	0.00283814565609361285	1	-3843.04357590291011	1.3305385094019293	0.00753278432581756287	1	0.5	0.0149109487323231486	0.00551479235774669091	0.0128525373698892484	2	-1126.50870974308282	9.29335277288142692	0.0120868698368764606	1	0.5	0.00498114456741206163	0.000603084741666703246	0.00284561770363818975
17450	-6378.6126682182894	29.1755655594462944	3	7.5	0	-1407.76458397360534	11.4981702296658241	0.0454112537154646931	1	0.5	0.00199682170680872762	0.00455825163526846211	0.00304681796461918125	1	-3842.71206003275483	1.34797609513219996	0.00790964110174317489	1	0.5	0.0147937023837981709	0.00569338324049012152	0.0128878452697585525	2	-1128.13602421192854	9.85888805086062803	0.0165133797143761155	1	0.5	0.00374860917748681775	0.000842824413722480475	0.00202767368429009097
17500	-6375.63563270600571	25.4961046513812697	3	7.5	0	-1406.64196621868814	11.7515115610324017	0.0559283862476679383	1	0.5	0.00287369760413030756	0.00458794968813454936	0.00349802677117600326	1	-3842.44180323723458	1.6871223539764344	0.00687906129797319701	1	0.5	0.0116784884666351618	0.00478201056661174684	0.0111858718995656078	2	-1126.55186325008299	6.78532801433576438	0.0190107116034525375	1	0.5	0.0061024074931773746	0.000432510663892607926	0.0027548204076745411
17550	-6372.18991008733792	23.3095224873214732	3	7.5	0	-1407.83418625000536	12.1695553145350353	0.0542656014826324445	1	0.5	0.00267736841647131345	0.00308103311406540204	0.00291114872288402316	1	-3838.36899249547605	-0.757174985824619284	0.00800927219988398914	1	0.5	0.0143377633619787663	0.0047463726407080643	0.0131120200414511397	2	-1125.98673134185674	5.98817270514298627	0.0131750181522632386	1	0.5	0.00404449521506856403	0.000262729177369860185	0.00252597665858687046
17600	-6379.93821297671639	25.5942066849167382	3	7.5	0	-1408.02038950438305	10.1250825751940319	0.0553243970591741213	1	0.5	0.00276675855594094196	0.00556273191650837918	0.00484662087798748073	1	-3845.76625353566578	2.46361253339772546	0.00967295032419943253	1	0.5	0.0176176745878423649	0.00462179416002142258	0.0115496021003035042	2	-1126.15156993666687	7.9407058953160039	0.0188941821759970006	1	0.5	0.00472389523511371028	0.000374735053014478342	0.00272327788564973288
17650	-6375.1612528233909	26.660753506479594	3	7.5	0	-1406.53255712865666	11.6161296035939827	0.0647014854909806897	1	0.5	0.00226936067417123771	0.00441313860764625584	0.00354022793364258031	1	-3842.24947268164897	3.47458916821519637	0.00876538742309936753	1	0.5	0.0133972482924005522	0.00516699312504780017	0.0113114685034314544	2	-1126.37922301308572	7.29412041140983902	0.0183135702227745223	1	0.5	0.00587408685780191429	0.000324507459137106564	0.00296063374383199584
17700	-6376.70316544772504	28.6857541270423013	3	7.5	0	-1406.78280208889396	11.5962163267555951	0.0505804190593124939	1	0.5	0.00282242665530343028	0.00400911238979522518	0.00372212321985581577	1	-3841.7472871286468	2.39744395281049449	0.00955139634000415176	1	0.5	0.0147003929076481871	0.00557425324644310327	0.0122840710035868345	2	-1128.17307623018382	9.24558296358647169	0.0199426621312463401	1	0.5	0.00578127525380570974	0.000773152448678473539	0.00299369120655703074
17750	-6376.47903435945682	29.9726248326458027	3	7.5	0	-1407.45267541970725	11.8986766340961374	0.0603006720410150313	1	0.5	0.00183451865216136423	0.00312019837118655309	0.00244508297609120689	1	-3842.90992665378963	3.53109817828336503	0.0089141400771276854	1	0.5	0.0140067093454186477	0.00556912822623963251	0.0115278269968686845	2	-1126.11643228595972	9.52012987144254552	0.015097572763080087	1	0.5	0.00444773173117106631	0.000601377793450813894	0.00251589049198903568
