generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_W1	ln_likelihood_W1	ln_prior_W1	root_height_W1	mutation_rate_W1	freq_1_W1	pop_size_W1	pop_size_E1	pop_size_root_W1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_W6	ln_likelihood_W6	ln_prior_W6	root_height_W6	mutation_rate_W6	freq_1_W6	pop_size_W6	pop_size_E6	pop_size_root_W6
22650	-6772.58218238054178	48.8830815287384581	5	7.5	0	-1152.03898573641982	11.825948631411201	0.0741539647729218543	1	0.5	0.00175775172972082857	0.00330537741657154676	0.00254113436344660789	1	-1239.36502176493741	10.3258243609561653	0.00252627322387655737	1	0.5	0.00176777430819450611	0.000985368790149494149	0.00145257730285381259	2	-2219.47987125591499	4.12196992764529568	0.00363584831094135351	1	0.5	0.0109802121445424349	0.000910989255787232502	0.00465706887313573504	3	-848.614592813559966	6.87953446281068892	0.0385137157473317976	1	0.5	0.000402193472173297819	0.000833179149983662615	0.000653662259946290137	4	-1313.08371080970892	6.3969196942744091	0.00684518100326197889	1	0.5	0.00314232966553109	0.00812537049070578658	0.00723831059600965089
22700	-6774.58774618708594	53.6855457857971885	5	7.5	0	-1151.93111185919224	12.0486793714614642	0.0660686793008039008	1	0.5	0.00258782763138927204	0.00308715549501061524	0.00295575458543373285	1	-1238.87327541926766	9.76100684293000143	0.00158138123748115277	1	0.5	0.00362781833369437258	0.000610018633233153995	0.00207875405475119179	2	-2219.77130727727808	7.85899953212125268	0.00313765761495792862	1	0.5	0.00912256771649986274	0.00120037415625105239	0.00455995299087509024	3	-848.889325236172908	2.96089146655777569	0.0353067122800501329	1	0.5	0.000104458595280382735	0.00102926337565110038	0.000637261487994268119	4	-1315.12272639517391	10.6529036227813165	0.00887874764199371794	1	0.5	0.00415862913659739361	0.00498368190280409386	0.005170259547030427
22750	-6779.64198252317328	56.9327259576758706	5	7.5	0	-1151.76131196154029	11.8375395096707479	0.0719571849492203486	1	0.5	0.00190064319865856273	0.00290506992276273832	0.00227220563324393018	1	-1237.39251720782204	8.44737434493341155	0.00174259946296468162	1	0.5	0.00194065164177549174	0.000653783834551519374	0.00150305954745421581	2	-2221.75124040817082	9.27168414342948211	0.00340278292389979784	1	0.5	0.00731323846037420459	0.00113415051651543849	0.00389273492410291671	3	-850.883557654280935	5.78836700854412811	0.0330893020898704246	1	0.5	0.000325064099328692749	0.00142282072142942422	0.00103929642218347274	4	-1317.85335529135932	11.3233316104130566	0.0061676647419349577	1	0.5	0.00429875532760350555	0.00437068006308271272	0.00470227122446955238
22800	-6785.8561061908631	53.4933797481693318	4	7.5	0	-1155.79844865613541	11.1130735749497624	0.0598932585077833549	1	0.5	0.00111515095611270125	0.00294274844558175359	0.0020424469170763895	1	-1242.19620937897594	10.0701385162427677	0.0037925975271307609	1	0.5	0.00333959467891196829	0.000894960202825854077	0.00187376627697000663	1	-2221.91266438343609	9.75599670079500569	0.0037925975271307609	1	0.5	0.00769955730444406902	0.00150154243703777427	0.00460356018585329589	2	-849.855325933402469	8.11757063334471241	0.044113082612318201	1	0.5	0.000578010171193364501	0.00103840318756725971	0.000869749365859303529	3	-1316.09345783891308	10.8711897811614051	0.00935005144544801166	1	0.5	0.00494737710575892786	0.00580435285955418264	0.00552373107575844253
22850	-6789.60888136274116	61.1917626198177445	5	7.5	0	-1151.77734779138723	12.0235926490648524	0.0669601785348422074	1	0.5	0.00219780411976790374	0.00321023851536983255	0.00276261508261772424	1	-1238.10741863987937	9.46448289118938035	0.00262990802355999188	1	0.5	0.00157950391060418353	0.000708393110306867893	0.00120687032340551599	2	-2225.76645475683517	8.97511932581751282	0.00320447633045060389	1	0.5	0.00818637442824679019	0.0026909790962639105	0.00463956955374491067	3	-855.031006390180664	10.2655785088263016	0.0302159912788322223	1	0.5	0.00125265616110836102	0.00112501419808350395	0.00116429825601504664	4	-1318.92665378445918	9.99875801269643461	0.011350961084822966	1	0.5	0.00671490081847460341	0.00568402265694478454	0.00647933135512293243
22900	-6778.4171640656441	59.309606303630737	5	7.5	0	-1152.40978576080079	11.9767696975767457	0.0664811294579149975	1	0.5	0.00215677057215813133	0.00377650777558089998	0.00291830336231289856	1	-1238.49876315889969	7.86968104871623808	0.00213483864237179509	1	0.5	0.0027518069271068946	0.000523216310836141832	0.00134941504209501136	2	-2220.61836979302825	8.99953055298915672	0.00323245227704964475	1	0.5	0.00861760000619695918	0.00134195994483152616	0.00497737075882317536	3	-851.246834495926123	9.22609818360693623	0.035746124083715039	1	0.5	0.000762361276069200623	0.00122736173845182719	0.00104959765555934638	4	-1315.64341085698879	10.6989577303164083	0.00602359220943662812	1	0.5	0.00337088063280620558	0.00564934003255463009	0.00503372249473419981
22950	-6784.26502517097106	58.4357014569864717	5	7.5	0	-1152.40519726263551	11.9250257955611438	0.0806048609990558107	1	0.5	0.00234356931849903118	0.00388353419166737046	0.00295076409473722136	1	-1240.57544940732737	9.915389535675736	0.00139169694207704831	1	0.5	0.00404668115649765067	0.000695225600996321122	0.00226279041430414501	2	-2224.2865279455973	10.4243594768644776	0.00363878405376987521	1	0.5	0.00678188147302123678	0.00180258098143725918	0.00404231152940741096	3	-852.579049366928416	8.08590676438175748	0.0486191621505944471	1	0.5	0.00069453971649985867	0.00145602553132701158	0.00125493601669736453	4	-1314.41880118848303	10.2695378135418558	0.00659450271962853767	1	0.5	0.00294132273906613697	0.00605578803584012892	0.00511440717929767356
23000	-6783.34979853556251	55.237081300110205	5	7.5	0	-1152.89959918095246	11.1947664524399286	0.0636283648254262479	1	0.5	0.00160136414175900306	0.00296505298238889953	0.00250285069224017668	1	-1239.58860251673264	9.48638075633972377	0.00233427563854328316	1	0.5	0.00372083152769006695	0.000599745257191787234	0.00199896173651209833	2	-2219.94283040261689	8.30493963904859456	0.00310009123598708894	1	0.5	0.00861423907189533787	0.00102077690374702116	0.00508037411548214763	3	-851.242131994635088	8.20074145375675556	0.0408782206967400405	1	0.5	0.00103448866369461431	0.000751929316409151406	0.00100740807745292624	4	-1319.67663444062532	8.28961002779668732	0.0114564454707588477	1	0.5	0.00540759583708807882	0.00871114540954172172	0.00615365748387936094
23050	-6784.69394788729187	58.3094402775909231	5	7.5	0	-1154.4280560475388	11.5441449064305957	0.0693612929072238982	1	0.5	0.00382804414331470045	0.00372334721840444699	0.00337642306561023809	1	-1239.31355532639122	10.2900498591391809	0.00271985525379028628	1	0.5	0.00249375129586159715	0.000786266243944061115	0.00168531558649370338	2	-2219.46447893305003	7.39536265979295493	0.00201199326626851733	1	0.5	0.00944648324803950938	0.000787572515922535759	0.00499094896835904685	3	-851.853468100400733	9.859452840517136	0.0375170914191369081	1	0.5	0.000892323892626846991	0.00129237446248347187	0.00109032739934600731	4	-1319.63438947991222	9.50339372355878353	0.010223231846798287	1	0.5	0.00446240123364645587	0.00564813340165149207	0.00413677029919353421
23100	-6786.04792827484198	59.3178170951789099	5	7.5	0	-1155.98185873051852	11.8604216158466009	0.0643688950562080198	1	0.5	0.00385082139015849182	0.00421201256417427349	0.00385924811189339127	1	-1243.54715170887471	10.2968683214491108	0.00394563131995992206	1	0.5	0.00397932113743889194	0.000876009044401820079	0.0022488703795498716	2	-2220.92922774721183	8.32011658887348915	0.00261997947061646131	1	0.5	0.00946536105425038396	0.00131693769939171231	0.00556313792588921524	3	-851.027556045824895	9.38870620237909037	0.0408786557355165572	1	0.5	0.000858037060844421377	0.00113120455515384154	0.00104032604631863171	4	-1314.56213404241112	9.72678122981982796	0.00994143462433173114	1	0.5	0.00456692722230723526	0.00653098021136738153	0.00630366660461195803
23150	-6782.53932353474556	59.9684994375731506	5	7.5	0	-1157.56991084207129	11.422308480153049	0.0494033522514744847	1	0.5	0.00163593389498842908	0.00326794328030308558	0.00223664754384667649	1	-1238.0448503719158	9.84267094336981074	0.00140119125665397193	1	0.5	0.00183273020694048609	0.000708565639639930408	0.00128322793572854289	2	-2221.52132896991816	8.74176731408634922	0.00426197592383031117	1	0.5	0.00793392958512856294	0.0010985088219863607	0.00411019738547462737	3	-851.520139863590771	8.95913202304495115	0.0356119691780320755	1	0.5	0.000872653914033091438	0.00115934924355777318	0.00112684131489940143	4	-1313.88309348724897	9.10578807872802898	0.0093570129828402307	1	0.5	0.00360158374031238279	0.00657779650243544515	0.00607065362405340581
23200	-6781.39318222696056	49.6013236757054656	4	7.5	0	-1152.38574978279371	10.6819737325413975	0.0747280980490560576	1	0.5	0.00192136473734219712	0.00387021106477694219	0.00332947337591783842	1	-1237.30786826323992	9.44412371018153607	0.00136974115468763234	1	0.5	0.00199799694657221355	0.00057258442274191342	0.0012894466881094007	2	-2223.70854157949043	9.47235394813255382	0.00591565702102003939	1	0.5	0.00828021073477971416	0.00181268568406466111	0.00470025384878294816	3	-852.26901588747819	7.93114998893653222	0.0353079795289236581	1	0.5	0.00114843864063046502	0.000666853647289875149	0.000772682473311711018	2	-1315.72200671395785	8.52356032033848265	0.00591565702102003939	1	0.5	0.00384069024058550802	0.00646024223112010455	0.00631345337724430709
23250	-6780.73840427899813	57.2100143957991136	5	7.5	0	-1152.15142029517301	11.9753177202411969	0.070519228621894206	1	0.5	0.00218304061203712131	0.00239367359010661356	0.00221160998929315024	1	-1241.45446104180633	9.59964194125502956	0.00195328727388190343	1	0.5	0.00267568962844134776	0.0010838867087530151	0.00155990843792321965	2	-2220.30888952790974	7.45281448456214335	0.00172893792469096643	1	0.5	0.00948793356854642743	0.000828764811983412103	0.00524749582395384485	3	-852.861509112981594	7.33570309050424996	0.0298377723106689509	1	0.5	0.000290851334059555582	0.00156359843041953207	0.000884887777081569339	4	-1313.96212430112791	10.1604031870384759	0.00810326172162444125	1	0.5	0.00365228553593957778	0.00554238790980502924	0.0053255543827037833
23300	-6775.70855368019693	57.538527797640846	5	7.5	0	-1152.87455411911355	11.3993423208932789	0.0702639806617978008	1	0.5	0.00176277351156272472	0.00396880763144036308	0.00261342342657830537	1	-1237.59080724236696	8.79347677324889787	0.00127619890472067368	1	0.5	0.0011627493805513537	0.000632744386630531923	0.000931356170356933792	2	-2219.43844133021867	7.80282016210413332	0.00279944459718049115	1	0.5	0.00929767975560176485	0.0010353193552331318	0.00474141414831333666	3	-850.600259447565008	8.98985845243867487	0.0388400857855389012	1	0.5	0.000651284519226197974	0.00126946519354146888	0.00100196766491321507	4	-1315.2044915409333	10.6459390616008918	0.00675320735195310013	1	0.5	0.00358526289748004262	0.00465917649536963345	0.00474288094640916511
23350	-6774.1722316878122	53.4178563535637707	5	7.5	0	-1152.79369697235234	11.5716642793611655	0.0618264204215223795	1	0.5	0.00237305168733640539	0.00341540363630853799	0.00257708781246655458	1	-1237.22667890215439	8.73948079210996909	0.00192291718713762235	1	0.5	0.0015023510936039645	0.000574871486249851709	0.0011188577661522597	2	-2221.18832842593383	7.11445052709620995	0.00367958697204966243	1	0.5	0.00920453455063100986	0.000762165570438121738	0.00538028775415673108	3	-850.587317076399927	6.67217188337588496	0.0305189683169700167	1	0.5	0.000481634889258597196	0.000638632439542633932	0.000598097306048087172	4	-1312.37621031097206	7.97262468356862541	0.00758129279654176993	1	0.5	0.00359326454086191741	0.00624817263827013615	0.00620351294138024329
23400	-6779.5160172459573	54.8645033848537054	5	7.5	0	-1154.34650407102868	11.279535000748222	0.0681440196120288583	1	0.5	0.00399972578876015266	0.00306293937159207892	0.00395780742916232876	1	-1238.61659021185119	9.85303367574909927	0.0016087337783605622	1	0.5	0.00127369741632365986	0.000901173055254210834	0.00108796494426353636	2	-2220.23360807081917	7.82329998713955632	0.00409606674027810334	1	0.5	0.00963291568725938539	0.00119162786564759918	0.00495608481880295808	3	-851.876534503189077	7.70786198833857483	0.0470954692321219684	1	0.5	0.000907312909963462616	0.00113041602913203682	0.000821486851378653736	4	-1314.44278038906918	9.23781173828830049	0.00842992826605157286	1	0.5	0.00327691506395009309	0.00806999018935099406	0.00639005961732088019
23450	-6782.51914370686245	58.7454973549984842	5	7.5	0	-1154.50681776951774	11.9296744198200138	0.0773000925146547918	1	0.5	0.00314444442178486846	0.00191565193733089973	0.00245843238766981246	1	-1238.37944124993783	10.1698703990060899	0.00169489414203735514	1	0.5	0.00208882034556289505	0.000772760895019474489	0.00144843272920650436	2	-2223.08187628001997	9.23749577815591394	0.00507530704543371868	1	0.5	0.00777471842880835852	0.00114889196982857333	0.00452258338389980967	3	-851.444055782604096	9.09815635506912912	0.0431860521108222914	1	0.5	0.0009799962175125361	0.00103414207344149339	0.000895776811250061198	4	-1315.10695262478293	9.74058594539415878	0.0060503371862606287	1	0.5	0.00255467819847894281	0.00530005498064504629	0.00468697628037839913
23500	-6783.33049480119553	52.8177114732520536	4	7.5	0	-1153.84982743955993	11.847051759844522	0.078904235797869926	1	0.5	0.00367011276237699064	0.00255692945989253583	0.00331247426154531203	1	-1242.40835253197042	11.0860296826212661	0.00358270176566474448	1	0.5	0.0021348738051576192	0.00124126843755695639	0.00160438486111273921	1	-2223.8037732558646	9.94320497285862714	0.00358270176566474448	1	0.5	0.00771190889037982972	0.00212267414195076425	0.0045449112964915557	2	-848.892243913074935	7.25239298709652047	0.0375165883785506457	1	0.5	0.000474244012631453576	0.000768925448097083257	0.000643139352677914362	3	-1314.37629766072564	10.0772892655560327	0.00668214151460088789	1	0.5	0.00283983946415320614	0.00663074708311610621	0.00534043990152784694
23550	-6773.53888521157114	53.6313936113814194	5	7.5	0	-1152.67140880884835	10.6739385233842086	0.0612187060610827269	1	0.5	0.00269367071503051744	0.00282775701054586211	0.00323964254061174899	1	-1239.46417088717703	10.1554783434996736	0.00205022333523318182	1	0.5	0.00121852564225252095	0.00109549807785128345	0.00112442454939458642	2	-2220.07466777985474	8.23182156008373411	0.00261757390209575811	1	0.5	0.00940309936592481112	0.00116864717152285569	0.00517142040729954774	3	-848.959360950561745	7.63358649826086122	0.0391525483594932222	1	0.5	0.000509830950602078894	0.000806194058739343887	0.000646467956925759189	4	-1312.36927678513007	6.26019259071457768	0.00720101496245204638	1	0.5	0.00279696573267434198	0.00709089557556834109	0.00650898065188177007
23600	-6778.95744360163735	56.7432955124803087	5	7.5	0	-1152.24845775765857	11.92336173450256	0.0768199234424086774	1	0.5	0.00290725598678502921	0.00258899309604644764	0.00252977949852959631	1	-1240.39636421047612	10.5895104624478904	0.00195110147863549323	1	0.5	0.00148105326636143895	0.00116354671353103276	0.00128400659297205413	2	-2221.22992822684	8.14606716231795502	0.00221564588192122141	1	0.5	0.00762736303294735997	0.000692214526431895062	0.003898694440013558	3	-849.024861602742021	6.98055717548284349	0.0405302631537012847	1	0.5	0.000524468724351655853	0.000824880955629993706	0.000587739429426616003	4	-1316.05783180392018	10.2986843774649763	0.00943574761543310853	1	0.5	0.00405715728027226507	0.00750423965251164563	0.0056523073101150019
23650	-6784.59519179819108	54.0494360805525673	5	7.5	0	-1152.06477508681564	12.0831553857373031	0.0768081071213147087	1	0.5	0.00252799124725774232	0.0024905804536970548	0.00241607159219804635	1	-1240.23546546142802	8.84990436531311886	0.00256847045710205824	1	0.5	0.00295930549813071871	0.000479518583358336584	0.00185596452219410641	2	-2220.46183804934844	8.65080833353043133	0.00244686045736050226	1	0.5	0.00781132972712057349	0.000917266037259664886	0.00456129162371023134	3	-850.410562695510748	7.2530362246426705	0.0377939423494272481	1	0.5	0.00083714437575467906	0.000729839635258109276	0.000655717361275728839	4	-1321.42255050508857	8.00117750561323504	0.007272904532378042	1	0.5	0.00513603277514372483	0.00898993246861842094	0.00802828677068777828
23700	-6777.68834163271913	54.556668267597658	5	7.5	0	-1151.58548096360687	12.0994201918600268	0.0769997387465472111	1	0.5	0.00246423165379488227	0.00295985434205453708	0.00259454705120955786	1	-1241.15844000204879	10.3068325289047955	0.00223896201179501347	1	0.5	0.00286071918458753651	0.000958616019030112906	0.00209103507614165525	2	-2220.60007054928838	8.27005208207464193	0.00406408845114732478	1	0.5	0.009550885753868971	0.00141447111596569477	0.00509461530918068652	3	-850.817125863350725	8.86183137666959553	0.034452787218442249	1	0.5	0.000802050722072225044	0.00088638767981520834	0.000810557445540302079	4	-1313.52722425442357	5.86998367476467209	0.00976276701356965093	1	0.5	0.00405767989904055361	0.00499550543388782228	0.00618264713575955235
23750	-6782.49638627368131	60.6498212198502173	5	7.5	0	-1152.14623851672968	11.0670454072369644	0.0654530248957103933	1	0.5	0.00276906979462417796	0.00322862298901392501	0.00343958964361803241	1	-1238.55468538905802	9.39861484578776185	0.00147612756312259265	1	0.5	0.00158020615039516595	0.000833629158860579216	0.00133523722827063088	2	-2223.15212397526739	9.86835848611627497	0.00450643429507016115	1	0.5	0.00723972890990844022	0.00148717086439228681	0.00456521603111044363	3	-850.360493968734659	9.08542925255393286	0.0402278296938177668	1	0.5	0.000795776722813138762	0.000979764367113601393	0.000892769804442492291	4	-1318.28284442389122	11.4978839157955548	0.0100155180034224803	1	0.5	0.0043683087432310622	0.00494350781561660093	0.004501607539228074
23800	-6775.91527813499488	52.8270597076192914	5	7.5	0	-1153.99069140348865	11.2006575439390303	0.0786038009486173944	1	0.5	0.00327903591823979108	0.0042648835445162547	0.00422578323024147898	1	-1237.04101237531586	8.07766606827659217	0.00127467734227872847	1	0.5	0.00249490616167419776	0.000392222719674481643	0.00159088346190478631	2	-2221.96221846432809	8.73527063910392343	0.00449842182550822412	1	0.5	0.00818594192812283246	0.00100218130039541578	0.00461378370315821199	3	-848.878186104597603	6.11870205615381124	0.0385751486737245589	1	0.5	0.000418054413689925909	0.000579860579459387233	0.000459564840426466572	4	-1314.04316978726433	9.95338573295591544	0.00863800211271149518	1	0.5	0.00398301210554421591	0.00673246929958229868	0.00601549443290767729
23850	-6777.19615100067131	53.5429414484281239	5	7.5	0	-1152.64561692939924	11.4343605680481737	0.0687005071202861362	1	0.5	0.00266938158398435108	0.00226617506153528169	0.00273379066083799267	1	-1239.15211087621105	8.57021247569895905	0.00262399454634530899	1	0.5	0.00221361727177146273	0.000815871736895470664	0.00180343445654366358	2	-2219.65156490127401	7.9707626202324704	0.00222877958460591767	1	0.5	0.00896928777808874561	0.000883087628461727819	0.00482754300444785973	3	-853.810340560238274	8.71854520701537439	0.0270886533689217585	1	0.5	0.000774925676991711589	0.000867926557592720244	0.000783331078141723735	4	-1311.93651773354918	5.65185155103389292	0.00638980269058897921	1	0.5	0.00309812705974125838	0.00494716084663530606	0.00555021881425780701
23900	-6775.52723756677187	45.4350457871657056	4	7.5	0	-1152.95573177926826	11.4053418921433867	0.0679797185989737818	1	0.5	0.0033260869854407119	0.00345859618324265063	0.00379125929214080629	1	-1237.22817062010358	8.291885260831382	0.00207428145759679366	1	0.5	0.00131041191473187492	0.000658364230413913251	0.00111320819846107469	1	-2219.81696253296377	7.01537371976469259	0.00207428145759679366	1	0.5	0.00919091763787691605	0.000802581245643107653	0.00441951209718914433	2	-848.259388398197189	4.95536800713990289	0.0419343812771161839	1	0.5	0.000242898191668203137	0.000759965188086177091	0.000552741859466265991	3	-1317.2669842362393	10.4052293170451016	0.00719623827333791197	1	0.5	0.00442992731835824358	0.00702229764191516798	0.00589206354263733471
23950	-6785.73774580121608	46.4710636543566196	3	7.5	0	-1159.48676466663051	10.1766369628306741	0.0452337040391936063	1	0.5	0.00293128563158921761	0.00347847625418863096	0.00385393859599152035	1	-1240.92655120151699	8.87979847539953582	0.0037503985448153216	1	0.5	0.00226676482446317102	0.000678682326046093449	0.00168483648194262198	1	-2220.86980162629152	8.1432943788928398	0.0037503985448153216	1	0.5	0.00995610744615725227	0.00138321886069974181	0.0056695642184325613	0	-849.735788054103182	6.0518846501280521	0.0452337040391936063	1	0.5	0.00022157002477657403	0.00129581266311356311	0.000811810698466040371	2	-1314.71884025267491	10.0744940226898088	0.00616870921596745971	1	0.5	0.00265454654995253168	0.00640138540740809326	0.00514607787154509021
24000	-6785.52659773812593	57.7981390160084416	5	7.5	0	-1152.49913250829923	10.8000744033810072	0.0770514700203229486	1	0.5	0.0022059012811531508	0.00226861449861305619	0.00189078496701996774	1	-1241.4502166538764	10.2905971291084413	0.00125814847812292597	1	0.5	0.00143174961780486972	0.00112386667266709678	0.00118619382164624073	2	-2222.01321543006907	6.77614332544719034	0.00215661904078329756	1	0.5	0.0113052734321187134	0.00116920666647532816	0.00647593447070038582	3	-851.721225159981032	8.83002154222236157	0.0381845825674146586	1	0.5	0.00112293497745968645	0.000711964189553462488	0.000841254541541621706	4	-1317.84280798590089	11.646779674194466	0.00580777805154703616	1	0.5	0.0030180090697822003	0.00488122024849784591	0.00412466409125794228
24050	-6787.29162276808347	60.5093414009910973	5	7.5	0	-1152.30691384896113	12.1128680943707963	0.0811478350496745715	1	0.5	0.0025766338298925575	0.00256525259960246367	0.00260913609162161109	1	-1239.27216701267685	10.0030884805124849	0.00114794271792069001	1	0.5	0.00181804888327862695	0.000766647788891845153	0.0012491590658855016	2	-2226.17883325848152	9.66546536213226659	0.00665318277487102292	1	0.5	0.0082739070538188908	0.00215271790947201133	0.00546702143482546629	3	-854.028330727010939	9.85392037208932337	0.0322558883746993028	1	0.5	0.00108453115395742072	0.0012946365654208133	0.00107436596952948391	4	-1315.50537792095315	9.89125263487155593	0.00797151408742832746	1	0.5	0.00359507192273403721	0.00822703727925561991	0.00607059407718914604
24100	-6781.87167461052195	51.8999497301585251	4	7.5	0	-1151.69984091536753	11.8156377207456842	0.0695745886357595905	1	0.5	0.0020595575057591139	0.00324266962309047732	0.00246183962240256694	1	-1240.73029530758458	10.4155381196747889	0.00330163141833832207	1	0.5	0.00264313043089318099	0.000929390706419592084	0.00162833121423791582	1	-2223.28776314836978	9.19870288926779267	0.00330163141833832207	1	0.5	0.00684605842764129773	0.00148483493128555365	0.00475300775137486951	2	-851.216233250108871	6.49640688730150728	0.0305349066719722145	1	0.5	0.000551908110776976068	0.000509827269181963635	0.000564382361892821365	3	-1314.93754198909141	9.76984628720382631	0.00735379052371765846	1	0.5	0.00317728525362886809	0.0081376607930831648	0.00604263687956494312
24150	-6780.30871392701283	45.9660098906257275	4	7.5	0	-1153.80530266972164	12.1010046671856024	0.0858013802630849531	1	0.5	0.0033998583836797984	0.00268046984852924513	0.00312241781662245949	1	-1238.74147319389272	9.64839058144422523	0.00297970505969203563	1	0.5	0.00151012113911668834	0.000771457665591654515	0.0010687470966454437	1	-2222.16927947453496	9.22802128265491817	0.00297970505969203563	1	0.5	0.00767633029158562748	0.00148983028169712866	0.00408131955582863391	2	-852.449501409183654	6.37589762751922606	0.0416876859288700941	1	0.5	0.000650093825669552177	0.00169864992374925763	0.000891805913899873601	3	-1313.14315717968043	7.0904220511794378	0.00711158745136685529	1	0.5	0.00259952575250477127	0.00662702797749813947	0.00596040000619494238
24200	-6781.50354240861179	49.6478788257194665	4	7.5	0	-1154.57592477624098	10.8723650509561196	0.0585559073168960414	1	0.5	0.0026985468321934227	0.00386019440247999546	0.00276339241953823351	1	-1240.46473749682673	9.34648041430083154	0.00382094222216643967	1	0.5	0.00177732641850227805	0.000669064352334851429	0.00131514905245641383	1	-2220.35820334916616	7.14515887075108935	0.00382094222216643967	1	0.5	0.0105235798145122874	0.00139748276613511435	0.00526567379723820363	2	-853.746411478472623	9.88611620041304917	0.0326485152615508256	1	0.5	0.000772880930905348886	0.00160619454303846535	0.00118734575582260938	3	-1312.35826530790587	7.43410355560829217	0.00814118337192296787	1	0.5	0.00370709017199464001	0.00540277991238066399	0.00592835089742757386
24250	-6778.0990328253647	54.205598418168897	5	7.5	0	-1154.35107162279519	12.1738628503507691	0.059947394468033266	1	0.5	0.00341598856669868625	0.00283068851211459383	0.0031269590015721542	1	-1237.71162319359678	9.51868429522463444	0.00163352627171035858	1	0.5	0.00269743175955873505	0.000575654041004374146	0.00171045483294891788	2	-2221.36223930862616	6.3033032510130802	0.00396152209990286407	1	0.5	0.0114944600443512707	0.00156815015231634891	0.00562007854202302773	3	-852.481198046889403	8.4452305293028509	0.0341919926483489275	1	0.5	0.000809049768994523711	0.0014184640598223009	0.00129562732242628461	4	-1312.19290065345763	6.64986903850624955	0.00812290754903207193	1	0.5	0.00426565078068178848	0.0054302771237088078	0.00643437750163394599
24300	-6781.13044375896152	53.9332158694695636	4	7.5	0	-1156.51475347824498	12.1808604539065115	0.0517073044480550886	1	0.5	0.00296355341944152693	0.00338651640401596262	0.00318204026640197743	1	-1238.66653266236176	9.66319849618274063	0.00241855193943846854	1	0.5	0.00259984063540302486	0.000617254856392810856	0.00168426929074000061	1	-2222.18309494662162	9.12158220459848224	0.00241855193943846854	1	0.5	0.00739958908538086019	0.0011095526114328787	0.00388986773144118191	2	-850.286441577612777	8.97782065492446435	0.039438642690563297	1	0.5	0.000651130299068318377	0.00118397953067710853	0.000929518620279219318	3	-1313.47962109411969	8.98697026993851011	0.00921075853219168426	1	0.5	0.00429797311055315091	0.00614144844124385036	0.00628080022667606378
24350	-6783.45711815026334	58.7719814974804677	5	7.5	0	-1154.75054540081965	11.8286556636200402	0.0739757802612250048	1	0.5	0.00312783724761563553	0.00475876432924740144	0.00386266231669372614	1	-1237.57462917770999	7.81991465878624936	0.00100325724280303833	1	0.5	0.00191235608598140888	0.000394251197143947682	0.00101625435129387058	2	-2224.39569478588055	9.7120518304728094	0.00376667934911558387	1	0.5	0.00832973378571073841	0.00243570835832565861	0.00502044416279729278	3	-851.840383378117963	9.26050157081861869	0.0343745526113670916	1	0.5	0.00102839062115668957	0.000868427476320946293	0.000986563391255776889	4	-1314.89586540773644	10.3958304266325818	0.00833328463872826455	1	0.5	0.00329326129991049273	0.0054752899994680599	0.00503024512039235757
24400	-6784.56601180846792	60.6630364994835318	5	7.5	0	-1154.12150906257966	12.0603083196241769	0.0645303780449151543	1	0.5	0.00335829511109702163	0.00228502087798316275	0.00272566111097074506	1	-1239.12101060462965	9.10780093362072307	0.00281912519353572392	1	0.5	0.00082255615232147152	0.000950317655046981828	0.000879563294319373216	2	-2223.9030878044473	9.76797340384160862	0.00303751653905726896	1	0.5	0.00756808398923618317	0.00188129014995047725	0.0050936698037212149	3	-850.896731576663342	8.88080822704259276	0.0413205341674262108	1	0.5	0.000837431580467965604	0.00111664563095766663	0.000866001005004060674	4	-1316.52367276014752	10.9845017889841969	0.00867983536610396518	1	0.5	0.00444663861838579672	0.00602050151083958693	0.00505444022070450447
24450	-6781.90076515130204	57.1043417436149667	5	7.5	0	-1151.83635794209499	11.9138994423985061	0.0720367654571037602	1	0.5	0.00284259612239785592	0.00313870209755770947	0.00273979173872133117	1	-1241.3999035463994	10.240406939572285	0.00322374050533903419	1	0.5	0.0011263543399537381	0.00132848469552110924	0.00115309314675879869	2	-2224.10078886997871	9.90995612985564378	0.00539708051263245239	1	0.5	0.00783785745469951084	0.00188678418516865501	0.00499262439944418539	3	-850.114968058185809	6.35710538079856491	0.0477812424228654387	1	0.5	0.000411456040050913689	0.00111179215009083875	0.000887676906730102463	4	-1314.44874673464324	10.4041659387074503	0.0077769195539747699	1	0.5	0.00325674957684225774	0.00561498719408862028	0.0050666739917584842
