generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E1	ln_likelihood_E1	ln_prior_E1	root_height_E1	mutation_rate_E1	freq_1_E1	pop_size_E1	pop_size_W1	pop_size_root_E1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_W5	ln_likelihood_W5	ln_prior_W5	root_height_W5	mutation_rate_W5	freq_1_W5	pop_size_W5	pop_size_E5	pop_size_root_W5	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E	root_height_index_E10	ln_likelihood_E10	ln_prior_E10	root_height_E10	mutation_rate_E10	freq_1_E10	pop_size_E10	pop_size_W10	pop_size_root_E10	root_height_index_E11	ln_likelihood_E11	ln_prior_E11	root_height_E11	mutation_rate_E11	freq_1_E11	pop_size_E11	pop_size_W11	pop_size_root_E11	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_S8	pop_size_root_W8	root_height_index_W9	ln_likelihood_W9	ln_prior_W9	root_height_W9	mutation_rate_W9	freq_1_W9	pop_size_W9	pop_size_E9	pop_size_root_W9	root_height_index_E12	ln_likelihood_E12	ln_prior_E12	root_height_E12	mutation_rate_E12	freq_1_E12	pop_size_E12	pop_size_W12	pop_size_root_E12	root_height_index_W13	ln_likelihood_W13	ln_prior_W13	root_height_W13	mutation_rate_W13	freq_1_W13	pop_size_W13	pop_size_E13	pop_size_root_W13	root_height_index_W14	ln_likelihood_W14	ln_prior_W14	root_height_W14	mutation_rate_W14	freq_1_W14	pop_size_W14	pop_size_E14	pop_size_root_W14	root_height_index_W7	ln_likelihood_W7	ln_prior_W7	root_height_W7	mutation_rate_W7	freq_1_W7	pop_size_W7	pop_size_E7	pop_size_root_W7
0	-19896.3520365945187	191.959956484546552	14	7.5	0	-228.735302195541664	10.6976560094006459	0.00215310447613377854	1	0.5	0.00522965301579835559	0.00522965301579835559	0.00564993917380978046	1	-1600.97307103138382	8.56291512183413062	0.00330591946881426523	1	0.5	0.00745321685979322829	0.00745321685979322829	0.00786055616697404688	2	-2138.24464308600454	9.02180225721509998	0.0153417899171556932	1	0.5	0.00594313689455849576	0.00594313689455849576	0.0049472633364559971	3	-2216.2896178919982	6.31084049996432839	0.00525409214652559388	1	0.5	0.0092611480112992587	0.0092611480112992587	0.00868677518602790563	4	-1349.36379645868533	11.263371355312259	0.00267391465699618738	1	0.5	0.00164176709467163504	0.00164176709467163504	0.00157549041341625037	5	-2034.34641705815443	10.3182108756517437	0.0149753895558673335	1	0.5	0.00469651186604908445	0.00469651186604908445	0.00540802313029685715	6	-2245.3766062653367	11.1672741947778604	0.00150852583151711572	1	0.5	0.00472848751072730156	0.00472848751072730156	0.00506600329205999372	7	-2276.93028120799181	11.3122748549932481	0.00180086623117208856	1	0.5	0.00166544704608152512	0.00166544704608152512	0.00160399658698996	8	-995.958207617044764	11.7211820397304507	0.00509532858554230007	1	0.5	0.00208281857216113938	0.00208281857216113938	0.00195604395659273057	9	-591.094300584909547	11.2170005626778746	0.00368546430856412505	1	0.5	0.00183298679649594991	0.00183298679649594991	0.00166175172546963808	10	-1065.73775148018808	10.3591843559915517	0.00449162641670190245	1	0.5	0.00598762014231127293	0.00598762014231127293	0.00579935701820824285	11	-864.324795611688728	11.8661427233120307	0.0358144372087286431	1	0.5	0.00238398994031398725	0.00238398994031398725	0.00251272067928751943	12	-1017.54245555004343	11.3332890892448859	0.00713495677758516945	1	0.5	0.00363960566914381042	0.00363960566914381042	0.00406785462978906474	13	-1271.43479055554758	12.1471193410291036	0.013782285059668305	1	0.5	0.00263529510529616953	0.00263529510529616953	0.00265625203031843136
50	-18835.7220148539127	137.941489835365331	6	7.5	0	-221.743650449776425	8.66153559330246381	0.00013172561810811015	1	0.5	0.00566522109554606305	0.00510804484667902632	0.00426852269114684664	1	-1179.36495028853665	6.91677692149162837	0.0582640638376664341	1	0.5	0.00698302965765067434	0.00732407306120411248	0.00868170421325471266	2	-2112.9242852998218	9.75031589067368643	0.0054989732882818566	1	0.5	0.00504660853595639489	0.00546566575158904683	0.00440266340874752218	3	-2000.89218640711738	5.14501549643955869	0.040615863379039191	1	0.5	0.00948510732786224386	0.00879542954006848864	0.00757957166568870144	4	-1346.25097116392544	11.3787573699345721	0.00353671009438774001	1	0.5	0.00168595665660018911	0.00175260549280813714	0.00164709557728147924	1	-1904.84248255980947	11.1917138357100612	0.0582640638376664341	1	0.5	0.00382600450463778862	0.00435240341552508778	0.00454427633621831174	4	-2238.57135515637992	10.6717914881689602	0.00353671009438774001	1	0.5	0.00498102548280678677	0.00495039266897604347	0.0043813216227479336	5	-2270.32479945368868	10.7358953382015763	0.00253334272159371626	1	0.5	0.00184557446330029721	0.00142308186813869687	0.00178818338842851249	5	-989.676245620699888	11.9196352870822793	0.00253334272159371626	1	0.5	0.00220127940949302802	0.00220668928946160655	0.00212541223048410112	4	-591.434336111351286	10.5722554321432902	0.00353671009438774001	1	0.5	0.00191859722543696789	0.00181222315317562969	0.00159008298089201197	3	-902.235730587438752	10.6740599868336261	0.040615863379039191	1	0.5	0.00577501680120890478	0.00509133710129777619	0.00502611938058055048	3	-862.745007266905645	10.5093407389097848	0.040615863379039191	1	0.5	0.00229326652837569906	0.00218575721738918129	0.00262104776001172808	3	-954.596684520380563	12.0538031346334513	0.040615863379039191	1	0.5	0.00367276232528697573	0.00334885364562348973	0.0036109726744685401	4	-1260.11932996807991	11.8322646620262582	0.00353671009438774001	1	0.5	0.00285717305600735778	0.00265901872112243648	0.00296823298684622486
100	-18799.9676074167292	143.92177747892174	7	7.5	0	-222.462571173984173	7.55197889818520096	0.00134252173923570407	1	0.5	0.005805059163611688	0.00447356733889871586	0.00384260811187596418	1	-1171.90216652850791	9.07381181890435684	0.0678947245849651909	1	0.5	0.0066678210328421127	0.00637687472275342247	0.0072855867701669165	2	-2113.4879748063081	10.4959574773415625	0.0040494938963903486	1	0.5	0.00464468858217794139	0.00547125130818048536	0.00442997664744976347	3	-1991.83636386194507	5.4343046009552296	0.0466149256241884039	1	0.5	0.00984452860559348331	0.00809479028810354377	0.00747833659942970502	4	-1344.14087448295277	11.5456108151847729	0.00385023829828578254	1	0.5	0.00189845466311236921	0.00174642351795943791	0.00176384097410246213	1	-1900.48768360441818	10.703095814307126	0.0678947245849651909	1	0.5	0.00369818490776730249	0.00396779599257569403	0.0044456062365138254	5	-2236.69938303069284	10.5352216489302641	0.00471933877588758682	1	0.5	0.00540923011895116761	0.00495195554912354792	0.00459032708838369007	6	-2268.47654401675572	11.2123242461665846	0.00276435017350857388	1	0.5	0.00193049803033091085	0.00150929865664079302	0.00180624768007155742	6	-988.089037325602476	12.0120989900301183	0.00276435017350857388	1	0.5	0.00232456634375147533	0.00253671296050971906	0.00249773002337173736	6	-591.681235842374463	10.0167063019308458	0.00276435017350857388	1	0.5	0.00191562062138004295	0.00166366299909914955	0.0014808616892500097	3	-897.017004596222137	10.9861718701859061	0.0466149256241884039	1	0.5	0.00566831816042865679	0.00453283494304725261	0.00535239953182603707	3	-862.21523234359654	11.3715422029430151	0.0466149256241884039	1	0.5	0.00218252431729120625	0.00206168197646897262	0.00232276086316976146	3	-953.371417823919501	11.6785889638325635	0.0466149256241884039	1	0.5	0.00334451796080555272	0.00353703313698811939	0.00374972806367529976	0	-1258.1001179794473	11.9200656676863588	0.00134252173923570407	1	0.5	0.00285854325937000969	0.00247415400921413824	0.00246170393603187048
150	-18760.1447938879392	143.21962999113498	6	7.5	0	-224.759375280390998	11.2221805902946663	0.000611120359390274095	1	0.5	0.00536648323710089102	0.00473527509838695543	0.0049727074619833533	1	-1172.120673321097	8.63025801097723999	0.0620256731124745123	1	0.5	0.00579300819311235563	0.00675107921096597743	0.00520811166499971206	2	-2112.62996295058747	11.2985338686982608	0.00416782100023243163	1	0.5	0.00501623662712627309	0.00452171021031463286	0.00446776438716679249	3	-1982.8946901485856	6.84740692562828102	0.0370847446839368128	1	0.5	0.0104575811471391226	0.00732422174176667034	0.0087042140021477022	4	-1340.1573766107399	10.7169458921776979	0.00305048307150452636	1	0.5	0.00200064227578025363	0.00168549500851472144	0.00207632889844371451	1	-1899.03599054292158	12.0300397803026051	0.0620256731124745123	1	0.5	0.00379079744477432614	0.0036909034991255015	0.00362346260333377187	5	-2237.15196163699693	10.8082204269945095	0.00548782360543768194	1	0.5	0.00518705296191805665	0.00461981223910528423	0.0043673707542780443	2	-2259.76875293648391	11.2694996577619975	0.00416782100023243163	1	0.5	0.00238940754652085903	0.00136306428589748254	0.00195808611368148647	2	-983.349019876206739	9.4741056763317566	0.00416782100023243163	1	0.5	0.00306872359874661368	0.00292826949225242486	0.00372210613225071709	4	-590.87296118982772	10.5093747004392313	0.00305048307150452636	1	0.5	0.00183748274248615945	0.00137871698635467989	0.00141227512070607616	3	-893.448686097099767	11.309487073740879	0.0370847446839368128	1	0.5	0.0051190626273831686	0.00430800801163475598	0.00493983868496123812	3	-861.261296952414909	11.3669277020729709	0.0370847446839368128	1	0.5	0.00208615636894050405	0.00151922509576659205	0.0017025638945482491	3	-949.870660748617638	12.1287037803370978	0.0370847446839368128	1	0.5	0.00282836115233164572	0.00373363330709661602	0.00323942078132336041	4	-1252.82338559596883	10.2697810430617693	0.00305048307150452636	1	0.5	0.00277818118357169149	0.00231977400123120799	0.00206749439530053191
200	-18742.7627189608356	152.675142516543019	7	7.5	0	-220.19900832912964	10.9809465934349042	7.6106376517371771e-05	1	0.5	0.00433998769100165088	0.00443403595658768603	0.00383472311421947671	1	-1169.35998002126848	9.09798012046214311	0.0626256696495002263	1	0.5	0.00562134655612093852	0.00630322022022945447	0.00499699428930670646	2	-2111.93737692844115	11.3377945426974627	0.00526241355681433039	1	0.5	0.00445673813799884414	0.00422294199262433778	0.00391845337325435594	3	-1976.87129152606508	7.31629247008233463	0.0397947984029139099	1	0.5	0.00931342498325418884	0.00680555042847338573	0.00891484074589372726	4	-1332.91368167641463	9.05602367102128625	0.00351246971999912179	1	0.5	0.00201456926637913394	0.00198826693546591028	0.00248324354768036807	1	-1899.78280151593026	12.0720131247853359	0.0626256696495002263	1	0.5	0.00310857099401991039	0.00352732548819631756	0.00343157288095245153	4	-2235.89367235495092	11.0312168619869411	0.00351246971999912179	1	0.5	0.00546428057796698521	0.00449740550545152645	0.00460102981420344465	4	-2259.72190438269627	10.8667845075128113	0.00351246971999912179	1	0.5	0.00238940754652085903	0.00167315265122545227	0.0017591511643531121	5	-985.0954333308988	12.1381545045622623	0.00247208515062480967	1	0.5	0.00293175759254488523	0.00292826949225242486	0.00301250169421716802	4	-592.300870901143298	10.7782750076224794	0.00351246971999912179	1	0.5	0.00217032002533048022	0.00136499450434946303	0.00156972269115994911	3	-890.933200235629556	10.9494052636107	0.0397947984029139099	1	0.5	0.00486513811504769422	0.00424660371732391278	0.00504421636059519413	3	-860.822143283445826	11.0729865595923584	0.0397947984029139099	1	0.5	0.00204644412335556851	0.00144935168743386415	0.00187162125099044063	3	-951.854006684811566	12.0588735969880254	0.0397947984029139099	1	0.5	0.00311921171373499406	0.00302895155258185722	0.00287877600234490638	6	-1255.07734779000998	11.9545740227326114	0.00268293805163891683	1	0.5	0.00252352401632485604	0.00249618962884177835	0.00234329797334237398
250	-18683.5506660143619	145.025812835479826	7	7.5	0	-221.231845037992514	11.9209069739647155	0.00408766736657410409	1	0.5	0.00305565372306256574	0.00301251546645856655	0.00277964137628208471	1	-1157.62350451365501	8.51672794649424603	0.0734128713722579235	1	0.5	0.00449050508935345313	0.00457899533075172612	0.0057093287520655206	0	-2112.56338743010156	11.3222094177414867	0.00408766736657410409	1	0.5	0.00513903547094097645	0.0036185753678547412	0.00468650780686036706	2	-1965.09694471080866	7.92018746610684943	0.04011665871005754	1	0.5	0.00960714329928464422	0.00585126070784849038	0.00829252733012929809	3	-1328.29382983438495	8.84421073507370537	0.00488275284230365713	1	0.5	0.00216356277067551381	0.00237688917732513166	0.00286290170915103363	1	-1896.22914171940374	10.6006488838292441	0.0734128713722579235	1	0.5	0.00340574121860508184	0.00325265255158201181	0.00274232179560269943	4	-2236.65551966706607	10.0379632279171211	0.00319908546932083909	1	0.5	0.00647702447051728102	0.00552237913019295971	0.00547934743280337113	4	-2242.3698142968301	10.3455910902737642	0.00319908546932083909	1	0.5	0.00342513550137615386	0.00195706705466710965	0.00317226604884331045	4	-983.726581068328414	11.5267927830820511	0.00319908546932083909	1	0.5	0.00321925825687063545	0.00351318307424921487	0.00372522716739739955	5	-594.88013256042791	9.71876616505139879	0.00232549137350857287	1	0.5	0.00258672325437157066	0.00105818978594472484	0.0021097412736215816	2	-887.511440989372545	11.2645734237859294	0.04011665871005754	1	0.5	0.00465757519481328416	0.00393924678780301074	0.0046915305525813333	2	-859.98531007711108	9.66824417477210929	0.04011665871005754	1	0.5	0.00187002793199121599	0.00138044004840441169	0.00191034153005875109	2	-947.654944313504757	12.0228731018374511	0.04011665871005754	1	0.5	0.00239498168444189077	0.00344255339502731522	0.00276932934338573787	6	-1249.72826979537399	11.8096590013715605	0.00198946314003619435	1	0.5	0.00233593887489226765	0.001940599499732041	0.00203947328311323423
300	-18619.0292439684308	138.380999296778697	5	7.5	0	-215.898272689017091	11.0587538370571856	0.00103482307651872499	1	0.5	0.00215864355669730069	0.0028102932379909921	0.00212632184718273849	1	-1155.17558905757073	7.5053364911966014	0.0595258181294239727	1	0.5	0.00304830259974145194	0.00444054583255012233	0.00493095306436287795	2	-2111.73157220030043	10.0415051192057341	0.00405102277623499776	1	0.5	0.0042326064929105265	0.00416194248876220439	0.00499638558529607191	3	-1944.18978252327838	7.01023629734255138	0.0345051119335766238	1	0.5	0.00771229700995410689	0.00357460492169818424	0.00714927563173268273	4	-1326.5748209750534	10.5041807922065225	0.00373883071587561905	1	0.5	0.00234669014495631238	0.00274729489931949556	0.0030044119899952028	1	-1889.30714698468546	11.556168944379742	0.0595258181294239727	1	0.5	0.00310492474218024197	0.00189416868052516801	0.00226405902050284867	4	-2236.33914251592387	10.2830772730422346	0.00373883071587561905	1	0.5	0.00665018197453035032	0.00525754751830594894	0.00615201986937372915	4	-2232.29754334553672	11.4965258854837487	0.00373883071587561905	1	0.5	0.00509601873811087788	0.00262652474801002228	0.00359484713337507398	4	-982.156744734345921	10.0853554978940743	0.00373883071587561905	1	0.5	0.00398966155742669186	0.00391604066611933675	0.00472517254938486803	4	-595.58730803385231	10.7859326648420542	0.00373883071587561905	1	0.5	0.00269296711882576574	0.00115773155280965456	0.00208136191680388877	3	-878.110034520350382	11.3919512006418344	0.0345051119335766238	1	0.5	0.00341332704177281336	0.00339152133122043713	0.0038061339529998784	3	-857.765294106958208	10.5833033898625111	0.0345051119335766238	1	0.5	0.00121012573068107364	0.00139307847773175852	0.00128966812581592614	3	-949.362786724214516	12.0382235961456132	0.0345051119335766238	1	0.5	0.00264085862599137185	0.00328420296050576863	0.00278118303143468429	4	-1244.53320555734535	10.9639533498958563	0.00373883071587561905	1	0.5	0.00189163236626166431	0.00149292392072948002	0.00182765397583395297
350	-18587.4131047720148	133.505383381037518	5	7.5	0	-214.593752312061866	10.0805728887421751	0.00019483148858155376	1	0.5	0.00202012762770692076	0.00315551685406675018	0.00208988220814162714	1	-1153.45572971860906	10.0341693295545724	0.0662536983078954173	1	0.5	0.00350342425863769697	0.00348471837446944106	0.00422209986262099372	2	-2112.22737992441353	10.5207316973620983	0.0043673292356048582	1	0.5	0.00419870513528747876	0.00496818773550551825	0.00390965218791583784	3	-1936.30540049512956	8.93024426065382926	0.0384311949389689461	1	0.5	0.00853784521666793063	0.00283737015795590929	0.00641360768000071978	2	-1322.65910211501318	9.87310584827434212	0.0043673292356048582	1	0.5	0.00245327820742877092	0.00300708813745380202	0.00332541146322484901	1	-1886.60167221475285	11.5227859639679053	0.0662536983078954173	1	0.5	0.00370066297208906892	0.00197840554084464633	0.00256882916810958779	4	-2237.36818184946969	9.13667088989999598	0.00450911425841565676	1	0.5	0.00818689193747198368	0.00595550110912901332	0.00703651396993915275	2	-2232.31812420299821	10.9188562387482264	0.0043673292356048582	1	0.5	0.00529181333420200486	0.00288706733124141982	0.00454973937736678508	2	-981.416733767087862	10.6644613754475515	0.0043673292356048582	1	0.5	0.00487477405545324281	0.00428980089240429095	0.00394832660221021078	2	-591.990706268965141	11.052906588771009	0.0043673292356048582	1	0.5	0.00190523750790076176	0.0012514159707562283	0.00153384201453994878	3	-872.848051324658741	9.70367814815585916	0.0384311949389689461	1	0.5	0.00319699407857555349	0.00294925267645734877	0.00377845553456819267	3	-856.362348972945711	9.60471312940122601	0.0384311949389689461	1	0.5	0.000862102659187929401	0.00167159340312839576	0.00112353443859839223	3	-945.009599763230995	11.820060585901313	0.0384311949389689461	1	0.5	0.00180513660458767543	0.00335257964594553974	0.00262918675052935995	2	-1244.25632184267624	7.65598763835860296	0.0043673292356048582	1	0.5	0.00208303377050183484	0.0012664511051246035	0.00214060343111281432
400	-18573.4430608496441	129.472731893692497	5	7.5	0	-220.246295002392884	11.7071403278616479	0.00333769844158017916	1	0.5	0.00208247675934131312	0.00341344542216667724	0.00293802444323840693	1	-1152.15918321687809	10.8474319244267186	0.0681696398223128053	1	0.5	0.00242750868142721206	0.00365415415183665019	0.00255893835012411261	2	-2112.24952312080131	11.4116620388482346	0.0041137881413948682	1	0.5	0.00403906455733720957	0.00504356644729725585	0.00476285898119835089	3	-1932.74610623576791	8.5660653711569843	0.0390073869122983807	1	0.5	0.00981879387569785725	0.00260826583170195147	0.00668764189926017438	4	-1316.47488549667332	6.85696541551723371	0.00518540068904800588	1	0.5	0.0026696696347396796	0.0035640723034154366	0.00420696065416451773	1	-1888.78123029451763	11.9299129665209307	0.0681696398223128053	1	0.5	0.00370034703560822653	0.00233240917542999965	0.00313764142628913858	0	-2233.21369153589694	9.93190653069850526	0.00333769844158017916	1	0.5	0.00745008816910242445	0.00466798983472953635	0.0056102669532090239	4	-2232.48479740328867	10.2045951319476877	0.00518540068904800588	1	0.5	0.00513616298402570261	0.00262127043860926109	0.00321812013407109113	4	-982.754197246125727	11.4870548224514089	0.00518540068904800588	1	0.5	0.00396552865623810234	0.00382402550609882083	0.00425646163695570217	2	-589.336022716134721	11.0812154272061569	0.0041137881413948682	1	0.5	0.00147037521145881606	0.0015614553734904365	0.00150364659599909575	3	-870.131386593902334	9.5298719154103928	0.0390073869122983807	1	0.5	0.00280826353251162298	0.0028589274752629382	0.00350841560001911726	3	-856.258377819899806	7.36887398118882686	0.0390073869122983807	1	0.5	0.000662885353850016772	0.00170925646855771252	0.00144287534185182	3	-944.403743925235858	11.7324513609269516	0.0390073869122983807	1	0.5	0.00168041982579466946	0.00356464392713781199	0.00255505512765190129	2	-1242.20362024212795	8.83811784111094667	0.0041137881413948682	1	0.5	0.00169506040102007801	0.00116857622191585651	0.00171927652628990949
450	-18562.3260370978169	150.263043251264548	7	7.5	0	-220.091368978915568	11.4088638060166758	0.000713309459931405106	1	0.5	0.00226084609683397915	0.00439996042182225384	0.00361860651534844915	1	-1151.78629253849977	11.9029815702992998	0.0669644461816866765	1	0.5	0.00243553369171190621	0.00323434433601908853	0.00300612449330873869	2	-2112.02460169940241	11.57502416363414	0.00442594616070275237	1	0.5	0.00475812991788194389	0.00441312897699835255	0.0045934050559867318	3	-1933.01766254870404	8.8116235659317077	0.0431531296593385752	1	0.5	0.008250861635559565	0.00207967450854108045	0.00441908962890513301	4	-1316.98989963138592	10.5839859550469022	0.00649093732612349237	1	0.5	0.00353714023158836028	0.00377490124523687963	0.00428634122793729831	1	-1885.89327534091512	11.8145826394286857	0.0669644461816866765	1	0.5	0.00393203845617119685	0.00194362881025612259	0.00298150861137101882	5	-2231.53375259444692	9.60857754024854316	0.00314077326086255109	1	0.5	0.00797389597551175812	0.00415706038363491698	0.00549184679894185353	5	-2228.70294077390781	10.3209123027368967	0.00314077326086255109	1	0.5	0.00631557473915900832	0.00258636124519571889	0.00498174274052403179	5	-980.789961926526189	11.6196832462864776	0.00314077326086255109	1	0.5	0.00392129963497520138	0.00317296737360544916	0.00386471626773688022	2	-586.327624308419558	9.68239327572387865	0.00442594616070275237	1	0.5	0.000862970018551005905	0.00184666314495323574	0.00119605556815638838	3	-868.429296471668522	11.2323347353646774	0.0431531296593385752	1	0.5	0.0024790498242574662	0.0028695883917288314	0.00302617127933108932	3	-856.932504761269797	10.1598586598993386	0.0431531296593385752	1	0.5	0.000959705433248366803	0.00204889754180446939	0.00164074353276145979	3	-945.961050727195357	10.8439330796399638	0.0431531296593385752	1	0.5	0.00165670255058548424	0.0050796603953372696	0.00365491838657358613	6	-1243.84580479656324	11.0934915669996101	0.00414206122711743927	1	0.5	0.0018760797738521138	0.00138247817521482868	0.00169605900027400302
