generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E1	ln_likelihood_E1	ln_prior_E1	root_height_E1	mutation_rate_E1	freq_1_E1	pop_size_E1	pop_size_W1	pop_size_root_E1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_W5	ln_likelihood_W5	ln_prior_W5	root_height_W5	mutation_rate_W5	freq_1_W5	pop_size_W5	pop_size_E5	pop_size_root_W5	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E	root_height_index_E10	ln_likelihood_E10	ln_prior_E10	root_height_E10	mutation_rate_E10	freq_1_E10	pop_size_E10	pop_size_W10	pop_size_root_E10	root_height_index_E11	ln_likelihood_E11	ln_prior_E11	root_height_E11	mutation_rate_E11	freq_1_E11	pop_size_E11	pop_size_W11	pop_size_root_E11	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_S8	pop_size_root_W8	root_height_index_W9	ln_likelihood_W9	ln_prior_W9	root_height_W9	mutation_rate_W9	freq_1_W9	pop_size_W9	pop_size_E9	pop_size_root_W9	root_height_index_E12	ln_likelihood_E12	ln_prior_E12	root_height_E12	mutation_rate_E12	freq_1_E12	pop_size_E12	pop_size_W12	pop_size_root_E12	root_height_index_W13	ln_likelihood_W13	ln_prior_W13	root_height_W13	mutation_rate_W13	freq_1_W13	pop_size_W13	pop_size_E13	pop_size_root_W13	root_height_index_W14	ln_likelihood_W14	ln_prior_W14	root_height_W14	mutation_rate_W14	freq_1_W14	pop_size_W14	pop_size_E14	pop_size_root_W14	root_height_index_W7	ln_likelihood_W7	ln_prior_W7	root_height_W7	mutation_rate_W7	freq_1_W7	pop_size_W7	pop_size_E7	pop_size_root_W7
7650	-18497.1889829866886	140.278703839910008	8	7.5	0	-212.05330318736975	10.2376696860830769	0.000386697619761907675	1	0.5	0.000871298700542265749	0.00171996146965089467	0.00129492354016748964	1	-1151.66312011806485	12.0813397287604012	0.0691613691577328688	1	0.5	0.00225360913925365478	0.00279547883509892415	0.00246222089919380166	2	-2111.98535683673708	11.8827728196430762	0.00407163799042302085	1	0.5	0.00446082853876968166	0.00358314934196342664	0.00393199257143769191	3	-1929.89330709415367	7.32890089828903513	0.0377877173993682175	1	0.5	0.0116699800166278535	0.00228946017549996883	0.00649333925244649154	4	-1316.03119078831037	11.0192937572373886	0.00972158594126430742	1	0.5	0.00408724292974410684	0.00619276359966055429	0.00517551498659770803	1	-1883.81732472044428	11.556050184877126	0.0691613691577328688	1	0.5	0.0037902806868347445	0.00154229344806585734	0.00257697918741508093	5	-2220.96431093441606	8.6717979581459872	0.00385061627485787416	1	0.5	0.00888092572999723759	0.00134720477322395954	0.00536153419431703322	5	-2221.97583344492887	7.42198349396725732	0.00385061627485787416	1	0.5	0.00767543490094213	0.00122065055536289498	0.0053524987051432292	6	-973.636961933284624	9.76990001200344693	0.0046176828445988272	1	0.5	0.00814065412761343782	0.00185953181936586616	0.00492455950936598798	5	-583.441162248527121	6.2557982518954347	0.00385061627485787416	1	0.5	0.000389858669276858848	0.00225309758738601821	0.00161313375583351003	3	-849.414322605703092	6.47684323485254865	0.0377877173993682175	1	0.5	0.00042677881094357195	0.00116064465084142845	0.000927937951897143238	3	-860.090146518195183	11.4051458180163188	0.0377877173993682175	1	0.5	0.00131932925700517316	0.00279219993868233454	0.00199997638582441158	3	-942.452871948182747	9.73850108034099549	0.0377877173993682175	1	0.5	0.000825718781127133053	0.00418055247481034006	0.00221691288609606688	7	-1239.76977060836703	10.4940938196341449	0.00229586859149993232	1	0.5	0.00291960686300608407	0.000842137631008516019	0.0017964756559913286
7700	-18501.0191348424123	141.193382785239237	9	7.5	0	-213.600039212094543	10.4732743953785352	0.00110220126250037921	1	0.5	0.00201689727021380069	0.00120797806028958643	0.00142788180825820427	1	-1151.70706875940232	12.040203068533895	0.0679836229606068931	1	0.5	0.0021203957328607124	0.00299355955710140171	0.00249584691935851935	2	-2112.45415240318198	9.02890254894964883	0.00308492273964736845	1	0.5	0.00366970506928812439	0.00304687640774485005	0.00423020222555813095	3	-1929.54078203385075	8.27938372201131756	0.0385920920987473173	1	0.5	0.00965695560918495774	0.00195601330712325732	0.00516706631618328756	4	-1315.59989015495421	9.67428908847626445	0.010031508903602649	1	0.5	0.00548151489440383468	0.00544633372067577799	0.00629835624986288794	1	-1883.82565792610853	10.923040614877003	0.0679836229606068931	1	0.5	0.00465585480703897218	0.00164186968392395698	0.00344157875489452432	5	-2221.05787653315929	7.6706113406637968	0.00393492438383770404	1	0.5	0.0090223376260952573	0.000906235234190652466	0.0053232971339435527	6	-2224.49438119133993	8.15799566139560284	0.00567405978323103424	1	0.5	0.0078524400041108753	0.00133068966304807665	0.00532835103799153206	7	-972.687025030752125	7.68012449008343268	0.00346934943324950142	1	0.5	0.00950858110573775048	0.00124476372705026078	0.00475828214987339664	7	-586.263227611853608	10.3636332055679041	0.00346934943324950142	1	0.5	0.000844395537022259732	0.00219448527640309175	0.00144928046312088978	8	-849.806002571467047	7.52661089748288248	0.0378428542485244324	1	0.5	0.00067680832336733561	0.000625765827836076514	0.000603379576175442777	8	-857.130798028599997	10.8350407609841106	0.0378428542485244324	1	0.5	0.00116265608397782467	0.00178018853056136073	0.00148916533134070008	8	-942.730814567515836	10.9948128208389733	0.0378428542485244324	1	0.5	0.0010458936786685183	0.00322743072577333194	0.00212639707868127583	7	-1240.12141881813409	10.0676221554139396	0.00346934943324950142	1	0.5	0.00130678583020571058	0.00104659760365713732	0.00110445943141742578
7750	-18513.7512976680846	133.814176835868068	7	7.5	0	-213.974879034658869	8.87719631114577012	0.00340111714421428325	1	0.5	0.000937068397656084053	0.00122852759995484024	0.0012315924320972203	1	-1155.5131195894603	11.9984677735672172	0.0645571937877899016	1	0.5	0.00411636634919073947	0.00351902188260566585	0.00374007981242905057	2	-2114.69474935639209	11.1511239777453284	0.00327470816972798241	1	0.5	0.00348588544590885474	0.00479875087689820689	0.00365368747706016012	3	-1927.43654288779976	7.15384664820464167	0.0375236465305760283	1	0.5	0.0117216144139113635	0.00173283933169467923	0.00686303019658058341	4	-1319.74989401785865	9.35759972003260287	0.0120810432866168427	1	0.5	0.00628106193486288253	0.00706956331782195545	0.00611422237113459343	1	-1885.25710297317255	11.1986359669604241	0.0645571937877899016	1	0.5	0.00506438631504255426	0.00177630502465435836	0.00358896073700284025	0	-2222.5744699386496	8.47367626975058386	0.00340111714421428325	1	0.5	0.00980598249924042979	0.00176069422770660177	0.00601874061313491509	5	-2219.87634364438327	8.04829372008950727	0.00225683942496670859	1	0.5	0.00834709583343825473	0.000860564973854746271	0.00490865839308728298	6	-972.425040758307318	8.0269393098146935	0.00315301362007303467	1	0.5	0.010278573102972274	0.00147973551815888779	0.00583581145731955093	6	-590.259529764701028	11.3675939448658774	0.00315301362007303467	1	0.5	0.00159645885386595389	0.00188891521428269848	0.00179475654078448707	3	-851.067682329330978	8.70428541696455227	0.0375236465305760283	1	0.5	0.00092220219166799127	0.00099865985733281178	0.00107251965248338858	3	-856.510956587419969	9.49201032870535144	0.0375236465305760283	1	0.5	0.000948338632777134143	0.00156024099009734163	0.00140579015237220716	3	-944.145831463590866	9.92198499661682831	0.0375236465305760283	1	0.5	0.00108225873206678805	0.00517853124581412697	0.00345528855611405145	0	-1240.26515532235908	10.1594211762171192	0.00340111714421428325	1	0.5	0.00122662404229144113	0.00110108984508315902	0.00112211652174313442
7800	-18501.6364717106335	136.353757989438151	8	7.5	0	-210.877048472554492	9.03164342470882531	7.59096925673772617e-05	1	0.5	0.00155558062530109756	0.00087865098253252596	0.00103477030269783789	1	-1154.35628377629496	10.7514505414755384	0.0715202960129532744	1	0.5	0.004025286347456517	0.00273966997765104445	0.0039221216515392017	2	-2113.2885219902746	9.06702071957775146	0.00340804009505565452	1	0.5	0.00281388920426387662	0.00500656091425853277	0.00484076194339294955	3	-1928.02552739437283	6.79605804383139045	0.0406213622265872085	1	0.5	0.010450684246288507	0.00152680888542991206	0.00688154726834420451	4	-1316.54010688463586	9.80938463302118535	0.0100565637557561722	1	0.5	0.00578488454258450132	0.00489133191172927504	0.00613643326412117648	1	-1880.81705730578938	9.78262401576552421	0.0715202960129532744	1	0.5	0.00394897872622261125	0.000782014716332172111	0.00258235906843706049	2	-2225.0437123797692	10.3910629442125426	0.00340804009505565452	1	0.5	0.0060989755473408588	0.00130207718227959421	0.00355543861954185766	5	-2220.83571285268863	7.61380083936054319	0.00378465203429419715	1	0.5	0.00906363542295354763	0.000789699600908109665	0.00471349050613182989	2	-976.083374543350033	10.4098226488479959	0.00340804009505565452	1	0.5	0.00543659669861124278	0.00255408720831265881	0.00457817067549505605	6	-586.166761048376429	9.25717089070819199	0.00212132210168665273	1	0.5	0.00080144144594469053	0.00154143858245817393	0.00129817256588389877	3	-850.079679363335117	8.16210556887075001	0.0406213622265872085	1	0.5	0.000780197389783529832	0.000804933346120693385	0.000864202231597286058	3	-856.560739375514686	9.28685024121127611	0.0406213622265872085	1	0.5	0.000681611311285262584	0.00200900669948116074	0.00119222187647351988	3	-942.823296193937949	10.8071591529262214	0.0406213622265872085	1	0.5	0.00113248549124584101	0.00353428009824210878	0.00249667573478639824	7	-1240.1386501297402	9.60805886327278458	0.00389570624576722436	1	0.5	0.0012934517910022775	0.000889330956642673197	0.00115894285487590687
7850	-18494.6087108098218	139.868837634680744	9	7.5	0	-215.562576731317279	11.0553138202329109	0.000232941803891804027	1	0.5	0.00118503562921266729	0.00389936216035339806	0.00242209329392833149	1	-1151.5901458287085	11.8980934839092996	0.0707846262435198326	1	0.5	0.00208274190605840445	0.00314249000549937435	0.00245492112728769134	2	-2111.53796091960021	11.2932102502195768	0.00390090560361831297	1	0.5	0.00416606872854473082	0.00384714934456576287	0.00443341888757781393	3	-1928.25767565871638	5.84274787681290775	0.0419488693964437664	1	0.5	0.0107782151496612737	0.00144483281189990154	0.00727523798250217027	4	-1314.02404722575034	8.44258436809178647	0.006363148879328334	1	0.5	0.00401642016772826415	0.00500166062338840405	0.00568867187107418432	1	-1880.36533847040323	9.60757664146026258	0.0707846262435198326	1	0.5	0.00442757677728564288	0.000763653607518736911	0.00282984911189714623	5	-2220.44505305174243	7.94168752285487756	0.00419360919364736989	1	0.5	0.00966260423925521979	0.00120073450378666664	0.00506978992960928094	5	-2222.13963564573487	7.19263779515502222	0.00419360919364736989	1	0.5	0.00953160215886683648	0.000734758070392662796	0.00507861327793085546	6	-976.437245952578223	11.2691928147624125	0.003425183093872419	1	0.5	0.0055524240287480129	0.00263277202260805499	0.00432280451868981373	7	-585.112128050065962	8.49886796817332169	0.00276403126218939836	1	0.5	0.000399379834474739145	0.0037994335137425915	0.00195789238658617944	3	-851.108536282776868	8.85242989209938713	0.0419488693964437664	1	0.5	0.000739573793082637636	0.00129698731169782086	0.00112378246482066463	3	-856.664824575276953	10.1194598986601001	0.0419488693964437664	1	0.5	0.000753508411515305186	0.00206622529430695824	0.00141441096137552721	8	-942.577973524700383	10.6553003256052001	0.0345016058128425757	1	0.5	0.00093783048267465953	0.00392927234063289704	0.00237475873372309425	7	-1238.78556889245169	10.0549826901623796	0.00276403126218939836	1	0.5	0.00194750956904880248	0.000797561164985508561	0.00128761474923629895
7900	-18501.4660085576979	131.873470260038204	8	7.5	0	-215.102175186236138	10.030055465347246	0.00190172696145662272	1	0.5	0.000809833409284112715	0.00277130199776709106	0.00194382721941267224	1	-1152.13974757483084	11.3650347724039875	0.0718582954093771598	1	0.5	0.00282585821334029128	0.00359110630793225537	0.00279192008902894289	2	-2113.16865883501487	11.5163362318726534	0.00541502345228231201	1	0.5	0.00431886890043234849	0.0034141573134328267	0.00420157797286010992	3	-1927.82580393924513	7.73132281110418518	0.0406964970864549733	1	0.5	0.0107782151496612737	0.00161661662864483603	0.00636438246494356631	4	-1318.1803861220933	10.8070770549157871	0.00942566869970722088	1	0.5	0.00597449638828635721	0.00505974042674455816	0.00551676391360643361	1	-1881.5118997688387	8.34691376682744135	0.0718582954093771598	1	0.5	0.00530469759786213191	0.000461851029559200458	0.00303717498041143836	5	-2221.99054744692148	7.77965095688641739	0.00386335139401921971	1	0.5	0.00828606215954694192	0.000750111377759465773	0.0048210179025029885	0	-2220.96682219517015	8.33941077074150883	0.00190172696145662272	1	0.5	0.00815670728645880548	0.000920342648371408746	0.00482063342379001822	6	-974.578271242025835	8.29874622886747204	0.00438514671184006988	1	0.5	0.0055524240287480129	0.00194158357287004739	0.00469209925586740358	7	-584.617965173339257	8.62532979856995752	0.00443916931741798401	1	0.5	0.000403134981665100207	0.00273712449464410179	0.00164142754298133133	3	-852.169125553868753	9.64346264475859272	0.0406964970864549733	1	0.5	0.000694351114638222153	0.00160396123008259392	0.00114314036400169311	3	-856.300014505589616	9.02476281167395911	0.0406964970864549733	1	0.5	0.000753508411515305186	0.00141073577269897705	0.00095636486352586043	3	-942.631507514842156	7.34783097886062109	0.0406964970864549733	1	0.5	0.00107577154890690853	0.0034995676498305716	0.00170251374267909412	5	-1240.28308349967733	8.7812403729094477	0.00386335139401921971	1	0.5	0.00159935858769428055	0.000885912225167894405	0.0014487497604388402
7950	-18492.6943864959467	132.080449346412024	7	7.5	0	-209.804167656085525	8.18758927851461138	4.12483482327407412e-05	1	0.5	0.000762456981941093113	0.000685985187675785786	0.000737414453106956832	1	-1151.8615370674629	12.0396690754155138	0.0669418236790500359	1	0.5	0.00232332451792925275	0.00337157722326265419	0.0029185888192180898	2	-2114.11284038274971	11.1377693843129748	0.00428964323455994362	1	0.5	0.00578933369122129442	0.00439616175058097844	0.00498294072004869335	3	-1927.74961265479578	5.442176719008188	0.040444263073713814	1	0.5	0.0131161161601019444	0.00161661662864483603	0.0065143890641620331	4	-1316.93025069253918	10.9964629770235618	0.00589445039681758733	1	0.5	0.00381245336333687918	0.00484265995443616728	0.00482019663224287492	1	-1880.50410012807606	8.5203165353103465	0.0669418236790500359	1	0.5	0.00458630610012939009	0.000451856676775061873	0.00267437733531132767	5	-2220.25496237050629	8.57925674453012732	0.00276355190547126909	1	0.5	0.00798204683875284975	0.000971836083387363865	0.00474294949707811542	6	-2219.78434942606327	8.3730301663610156	0.00258788339253011087	1	0.5	0.00853493839457032319	0.000942102431847166859	0.00459002491447555675	2	-975.078016945117042	10.966952283491235	0.00428964323455994362	1	0.5	0.00647586588375288937	0.00244746746949511557	0.00433120146567843051	2	-588.39354040737328	10.5112735847956564	0.00428964323455994362	1	0.5	0.00111199552145907553	0.00257511554807741657	0.0016350033082058661	3	-850.460431441135597	6.75780801788162222	0.040444263073713814	1	0.5	0.000358543848861137264	0.00150446373718545736	0.00106979183367067378	3	-857.122190180717439	10.7842327036008818	0.040444263073713814	1	0.5	0.00112576514528444326	0.00196863144641803859	0.00145497533455226876	3	-942.590205329816058	10.1199166098523072	0.040444263073713814	1	0.5	0.000699675674430136384	0.00333313347436472529	0.00202077975732099617	6	-1238.04818181350902	9.45242419776748477	0.00258788339253011087	1	0.5	0.00153233066235873854	0.000687525335769456104	0.00114995329555538572
8000	-18501.786713990914	137.723682467816133	7	7.5	0	-214.275894834489719	11.3952580055380288	0.000904772222184040348	1	0.5	0.00152343216415655219	0.00195348906348371881	0.00175536513359126787	1	-1151.57027391325596	11.3965111349167998	0.0745081829211393515	1	0.5	0.0023965585830516751	0.00278898049415916014	0.00226626253007886601	2	-2111.98930754174944	11.7916182892591337	0.0038473438985673486	1	0.5	0.00417107213605264447	0.00338380613371127084	0.00399147906753641746	3	-1927.8027532113349	7.3950419173922306	0.0367881478883114454	1	0.5	0.0106426108291754282	0.00126960765835927277	0.00560715294735519235	4	-1316.32725113342531	10.7253655570653947	0.0104663399623180307	1	0.5	0.00403177620202056341	0.00676238696524608315	0.0054428647813944556	1	-1882.57601830608041	11.0361724075071841	0.0745081829211393515	1	0.5	0.00422492889479099583	0.00128546406858308978	0.00288036832032991267	2	-2221.9273150305462	9.7156629334637401	0.0038473438985673486	1	0.5	0.00785668760819339777	0.00159795340784450756	0.00454861923648480944	5	-2221.22634726692286	8.47686340455239318	0.0038977109728052222	1	0.5	0.00808092432115904528	0.00109605569184645824	0.00501925942392159388	5	-974.693223182586621	11.0771395711455796	0.0038977109728052222	1	0.5	0.00614964787888653674	0.00218075288556472202	0.0041363523353506711	6	-585.165863580868177	9.21378602641333089	0.0033934729954736547	1	0.5	0.000550716629054250452	0.00299605284614846458	0.00190999950173307577	3	-851.730460280393345	6.71188808627624667	0.0367881478883114454	1	0.5	0.000212668774875226027	0.00178339541314546956	0.000996224860766471319	3	-858.854990735327533	10.2012893691322688	0.0367881478883114454	1	0.5	0.00154074112637585681	0.0018714818049857117	0.00144118468171812193	3	-943.052322941318607	10.9053562169464762	0.0367881478883114454	1	0.5	0.001230768882371142	0.00331937261514373728	0.00245726602350586744	6	-1240.59469203261551	9.247616343263104	0.0033934729954736547	1	0.5	0.0021463487212547705	0.000945388231237595934	0.00180274950631820565
8050	-18499.6113405238357	127.745285017252257	8	7.5	0	-214.211721880846341	9.81236534537194771	0.0037527141827473319	1	0.5	0.0013875803161504175	0.000904990200351339408	0.00106454168830643443	1	-1152.40694380206605	11.7315663978122195	0.0679181838695743639	1	0.5	0.00164454385046232995	0.00290294402707862468	0.00230718960978357895	2	-2115.19078780164409	12.1780611123007141	0.00318315391033478128	1	0.5	0.0032003237760978142	0.00321263981408891237	0.00323838086214479123	3	-1927.79104652741034	7.17286472690801702	0.0394566287318266068	1	0.5	0.010963531324554486	0.00173845959944789988	0.00699768087461792934	4	-1314.01018239137579	6.52123018316543224	0.00804715548403982933	1	0.5	0.00511051101595806634	0.00594079069479890205	0.00724185421781452492	1	-1880.27599546342481	9.73114605575444003	0.0679181838695743639	1	0.5	0.00410248509647370089	0.000661996404216710758	0.00247719355950387502	0	-2222.56572728616584	9.78867419600869582	0.0037527141827473319	1	0.5	0.00809875557581535635	0.00184631613956029146	0.00490324402557362152	0	-2220.19982141819719	8.04538102136703159	0.0037527141827473319	1	0.5	0.009759077786922166	0.00129353605396891817	0.00519694298412818733	5	-974.695367308641835	9.47242429866625102	0.002983554193801054	1	0.5	0.00756033761973480718	0.00198978054201643306	0.00417619153826406103	0	-585.72810295321699	7.72951054066226462	0.0037527141827473319	1	0.5	0.000522377059295261385	0.00300428972186219919	0.00144054746863472817	3	-852.472143014150447	4.50632652950202583	0.0394566287318266068	1	0.5	0.000169335783128620008	0.00196760717063105325	0.00126476551331726407	6	-857.577165157734498	8.63147819605477551	0.0407831925494217817	1	0.5	0.00127509854140770611	0.00196012000531861066	0.00198887935606756501	3	-942.310984422891011	10.2186461403328188	0.0394566287318266068	1	0.5	0.000793600198153174958	0.00380757412646620533	0.00239033312628709116	7	-1240.17535109606956	9.97336834718372955	0.00283230459777961911	1	0.5	0.00334598407894580452	0.000684873017325580437	0.00190550263029025174
8100	-18494.7034468858656	130.698975075659888	8	7.5	0	-211.000884590491438	9.43304047005130286	0.000396804973978008547	1	0.5	0.000997633094309451898	0.00105698099587490176	0.000940995602547960446	1	-1152.43952228344733	11.5513229474129808	0.0657356287397927314	1	0.5	0.00212968231293372834	0.00244121664935575316	0.00205524354197652312	2	-2111.71587823501477	11.528746784063074	0.00472909704729218127	1	0.5	0.00460844962572852773	0.00410234124851954242	0.00404443859710656387	3	-1930.87398414517793	8.85342643825040909	0.0364202778921650094	1	0.5	0.00956645056249343269	0.00221931159264447718	0.00552176871147938911	4	-1315.13370847537362	10.1654292297005995	0.0100115116125560483	1	0.5	0.00412695421522456338	0.00711302938421777033	0.00604682377745357352	1	-1880.68790703722016	10.1236604373623322	0.0657356287397927314	1	0.5	0.00395083922683448895	0.000826665514521597393	0.00254363537652085034	2	-2221.14284599097209	6.94994881117099439	0.00472909704729218127	1	0.5	0.0099353708663780637	0.00103067373727448643	0.00481538748475642073	5	-2220.60716146636742	8.70178897554218267	0.00394057310099717433	1	0.5	0.0087202058155003339	0.00117667592613717831	0.00495380893037754115	2	-974.721748599869557	9.012476580734468	0.00472909704729218127	1	0.5	0.00625191384824986315	0.00150521859868595173	0.00456619153519212569	5	-583.545617274665915	8.02496098571710093	0.00394057310099717433	1	0.5	0.000316903765722692066	0.00221388754772554319	0.00124756364295934845	3	-853.805039757151121	8.3365917308287294	0.0364202778921650094	1	0.5	0.00036331121074696009	0.00208444096460832281	0.00121830453072706204	3	-856.385741827657057	6.89621917086851255	0.0364202778921650094	1	0.5	0.00080883724097152482	0.00155723570563756153	0.00148645490330665225	6	-944.186070543059031	9.6604845771699388	0.0352204412265848393	1	0.5	0.000833036601784303593	0.00528362945231679315	0.00326480759263660103	7	-1238.45733665939883	9.3688017225401623	0.00291808715862617663	1	0.5	0.00140976870579068007	0.00074955605980586541	0.0011477671689533286
8150	-18499.4307620656436	140.783779375318659	9	7.5	0	-211.450141036784572	6.42560027327116146	0.00250219598781852666	1	0.5	0.000514383686041364543	0.000927415917507921428	0.000595387088585200438	1	-1152.93531597910396	12.0386115850278763	0.0627782669573660052	1	0.5	0.00288408287751598007	0.00331530519795724061	0.00290011750002546788	2	-2113.03870430132611	11.6135994303353733	0.00335513191260532846	1	0.5	0.00415195377257587123	0.00442249047106084339	0.00449229683468808146	3	-1931.60149663995571	8.773028565984891	0.0326277528549408363	1	0.5	0.00967786729805933561	0.00223287766811564731	0.0055715676544787051	4	-1314.15880351179908	8.88045490715016683	0.0095129090033469043	1	0.5	0.00483340529309658675	0.00529188787205056316	0.00618191556010083514	1	-1884.42655809510961	9.45646663381073438	0.0627782669573660052	1	0.5	0.00562616396481505857	0.0013876717058248938	0.00406880161941722187	5	-2220.2216700951376	8.75045988385540952	0.00276755706268291563	1	0.5	0.00805587158109948194	0.000989459282341284291	0.00462333730519448507	2	-2220.65742190134279	8.83099046610823279	0.00335513191260532846	1	0.5	0.00880798045086252611	0.0014439635661270731	0.00478645072461664125	6	-972.206693881777255	7.17905407047781807	0.0035470430699615068	1	0.5	0.0070215564216718979	0.00154695709009318731	0.00537866504138317762	7	-585.329760777287333	9.49498845464756513	0.00355888071006078095	1	0.5	0.000653139420843193148	0.00260203632521746088	0.00177178926750769456	8	-852.482264650824391	8.91194116921341717	0.0417682341275628713	1	0.5	0.000532616415406702063	0.00179248869413662065	0.00123358740595954633	8	-858.129176874564905	11.2780062077065111	0.0417682341275628713	1	0.5	0.00130270898172112786	0.00220864452099026184	0.00173057021938061574	8	-943.500391800920738	10.9275539633107215	0.0417682341275628713	1	0.5	0.00134704380256139649	0.00336873267593536729	0.00210448568782415539	2	-1239.29236251970678	9.81542933707666876	0.00335513191260532846	1	0.5	0.00151838235748873499	0.000839861994045679335	0.00123823101560929338
8200	-18506.3544239698058	132.229929635748533	6	7.5	0	-215.001775946245942	9.9364080749216015	0.00373020364176531718	1	0.5	0.0011440787232599647	0.00143513664908609352	0.0014214398932232775	1	-1151.93579536834795	10.8319640675939013	0.0728488461785072178	1	0.5	0.00283361199632114298	0.00272884662621437121	0.00323568300859522874	0	-2112.26353547243161	11.8266179800504005	0.00373020364176531718	1	0.5	0.00454402226946053461	0.00377820524694546644	0.00412693958298066856	2	-1929.62298406595073	8.18491002830379699	0.043704057581803242	1	0.5	0.00971829203291926964	0.00182887407328356853	0.00514938778540218779	3	-1314.59533218282741	9.67986917639786526	0.00830783906017415821	1	0.5	0.00404703362182309845	0.00456621004592151422	0.00519745793223625862	1	-1881.62825395001482	10.7101849347852216	0.0728488461785072178	1	0.5	0.00413674579919756473	0.00112346427307215063	0.00242017782222418276	0	-2220.59881303519478	7.31579226713862951	0.00373020364176531718	1	0.5	0.0100543955951085274	0.000977728505593203345	0.00574373182734074384	0	-2221.11161725314241	9.06432744099501519	0.00373020364176531718	1	0.5	0.0081451692128174831	0.00130324471488031885	0.00497584285146957482	4	-972.918006337340557	9.80910429855613586	0.00376259584113543526	1	0.5	0.00675919195145989991	0.0015879309110158064	0.00459684761365475054	0	-586.747258089807701	10.1964864310759964	0.00373020364176531718	1	0.5	0.00100466032023793761	0.00182212515275338737	0.00153058144965875689	2	-856.822854908500403	10.1844803042227952	0.043704057581803242	1	0.5	0.000802159578202236078	0.0023475511884702982	0.00146587169267661452	2	-858.460886045363054	11.12369722490185	0.043704057581803242	1	0.5	0.00118264489684292398	0.00247692369264927671	0.00174870439860397514	5	-943.450455467017036	10.3480744083173199	0.0294277144158732532	1	0.5	0.000903993972869321415	0.00353699100402921291	0.00237916159194008492	0	-1241.19685584762237	10.3126221318061511	0.00373020364176531718	1	0.5	0.00275624669330324246	0.000758960270115321967	0.00172065039889041072
8250	-18498.9300834313763	130.395204926697147	8	7.5	0	-212.113753842987393	9.78124507084649153	0.000116495702055634536	1	0.5	0.0010377729062228361	0.00224732160824270624	0.00139621109609946894	1	-1152.23387409592078	11.9241203576546795	0.0637857962518528915	1	0.5	0.00239702845372683892	0.00315794200147430544	0.00257318489642098221	2	-2113.59970884831591	11.60466005856102	0.00626196380000301842	1	0.5	0.00389936645815325321	0.00502092902801837271	0.00433152626359332559	3	-1928.16124255726641	7.47561831654681086	0.0402188526984069289	1	0.5	0.0101603057920691114	0.00137773303111016253	0.00631864679123517008	4	-1313.63028936254614	8.00799437841625661	0.00670510753611223628	1	0.5	0.00421941751451212696	0.00498489195722104633	0.00588668561842664844	5	-1880.18186574108813	9.67936956627321266	0.0691891852101885058	1	0.5	0.00429411872840985455	0.000647067516171666909	0.0025356564617733438	6	-2223.49019462066371	7.51330953057680162	0.00332793678709566391	1	0.5	0.00635623499639061378	0.00095200973138032509	0.00443455224852890104	6	-2220.2012512055021	7.96499121152576706	0.00332793678709566391	1	0.5	0.00863287295714959893	0.00099660261673178486	0.00525248174325306481	6	-972.955719568962309	9.3500975379868585	0.00332793678709566391	1	0.5	0.00871729767472389019	0.0017860833950219012	0.00516345997260411922	6	-586.987437639950599	8.83080925902290303	0.00332793678709566391	1	0.5	0.000552817568826326688	0.00412727295198591932	0.00257737252000204585	3	-852.381017790146757	8.11792365849943209	0.0402188526984069289	1	0.5	0.000419522767578527349	0.00185521138160913129	0.0010192372711109155	3	-857.0003745835877	10.5757873243936587	0.0402188526984069289	1	0.5	0.000942200224487184184	0.00214513134706727573	0.00158544196536895702	3	-944.239437030675049	8.48081590340936486	0.0402188526984069289	1	0.5	0.0012729865853647656	0.00499110502583018003	0.00246445997973661433	7	-1241.75391654376472	10.1851624767568723	0.00362708891983997512	1	0.5	0.00196975543548400921	0.00119506252045670528	0.00137147695414478851
