generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E1	ln_likelihood_E1	ln_prior_E1	root_height_E1	mutation_rate_E1	freq_1_E1	pop_size_E1	pop_size_W1	pop_size_root_E1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_W3	ln_likelihood_W3	ln_prior_W3	root_height_W3	mutation_rate_W3	freq_1_W3	pop_size_W3	pop_size_E3	pop_size_root_W3	root_height_index_W6	ln_likelihood_W6	ln_prior_W6	root_height_W6	mutation_rate_W6	freq_1_W6	pop_size_W6	pop_size_E6	pop_size_root_W6	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_E8	pop_size_root_W8	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E
9100	-17539.8878579731027	-24.5567347385173989	5	7.5	0	-320.194403429723877	9.06780142454589111	0.000899599907012635413	1	0.5	0.00297627815301982571	0.000516461199563265504	0.00158776179216507207	1	-758.515184420188348	10.6078077343125905	0.00515141590585571889	1	0.5	0.00633802968803497385	0.0023576611865320971	0.00391597310757114438	2	-4511.25626803696105	2.9202988581672642	0.0149825744623236518	1	0.5	0.0082022362807009936	0.0121607824123649635	0.0123256518479248761	3	-7712.95289827758461	-76.4270094518860077	0.0442900950340579871	1	0.5	0.0586180732828244788	0.00269505541107459019	0.0674295856016638995	4	-540.90830768390208	6.80066747303984087	0.00172261661631120406	1	0.5	0.000277930572542136819	0.00117079214965258214	0.000722039787942722086	3	-3696.06079612474241	9.80367530269333898	0.0442900950340579871	1	0.5	0.00836977141163285608	0.00330916285754740335	0.00604639122092043724
9150	-17560.0133139177051	-10.6582828035760624	5	7.5	0	-321.572769138931903	10.530462185036054	0.00284601170754979205	1	0.5	0.00199241614194097753	0.000939679132289913521	0.00149232600782793034	1	-757.448754528898121	11.0456047328819196	0.00602157165883025324	1	0.5	0.0049600915913090805	0.00357488119039515648	0.00473371832826453842	2	-4510.71467986870448	2.07117930150818452	0.0117429370755444042	1	0.5	0.00738433158945754533	0.00925698369853228051	0.0113214467418583618	3	-7721.20281049402092	-66.3523012064592734	0.0435173212224927303	1	0.5	0.0562986201160698488	0.0029562938076296637	0.0608062396710824932	4	-551.25108389893137	11.1724853989026549	0.00512472679870155327	1	0.5	0.00138017193772063803	0.00241053684467046206	0.00174297997186170089	3	-3697.82321598822091	8.42488951770046413	0.0435173212224927303	1	0.5	0.0087948097499229768	0.00403944834335445181	0.00546353675399709107
9200	-17558.5402069877928	-7.35594666077070158	6	7.5	0	-320.017522569547339	9.01576633239881176	0.000727264138888590985	1	0.5	0.000954080399555112032	0.00110678604228215327	0.000903056040042375511	1	-758.422259110306982	12.0740533844440705	0.00666367138352559358	1	0.5	0.0037959319502096525	0.00351384002731353886	0.00357277694039524014	2	-4510.62330923218542	4.35305426612371349	0.0142205572453802508	1	0.5	0.0069848138027846637	0.0132381476204871638	0.0111770669320546533	3	-7729.70803734330912	-59.5113911408732577	0.0566894850609159159	1	0.5	0.0560754157328235137	0.00287791556554580939	0.0565978448116020369	4	-541.832347869076102	7.42010057481438068	0.00349418976873795434	1	0.5	0.000562138689415535189	0.000677527965642446897	0.000591813640027641624	5	-3697.9367308633673	7.69163387578782931	0.0621437451341758651	1	0.5	0.00984933657420440992	0.003815680388468625	0.00784462877442397219
9250	-17554.2224411893258	-17.266579229631315	4	7.5	0	-322.743389629999172	11.5444648820236395	0.00160690509907253191	1	0.5	0.00267870982021403258	0.00151322458959778105	0.00199161620548661935	1	-758.492342061319391	10.9708908448306381	0.00464204496532652239	1	0.5	0.00617734808133403156	0.00209925269683854544	0.00424089901513452321	2	-4507.18989142050305	1.58843404147575029	0.0126860119511083454	1	0.5	0.00626745619045300777	0.0111175264839349659	0.0117619705850250805	3	-7722.43030958341114	-65.1356485813644213	0.0496700527109604217	1	0.5	0.0601381166436724263	0.00226005742751903948	0.0609670369735446152	0	-545.547532004579807	9.01906018256349995	0.00160690509907253191	1	0.5	0.000501356538484569762	0.00273811029652199292	0.00147961678431577704	3	-3697.81897648951235	8.85213996685090265	0.0496700527109604217	1	0.5	0.00799609611472984136	0.00365458746732149741	0.00490122208664369417
9300	-17550.6711498990371	-6.86538277437826849	6	7.5	0	-319.770563812703813	7.55835027845368401	0.000463602310941396299	1	0.5	0.000804216613897311416	0.000622237315878159227	0.000783743363914463716	1	-758.883389215024295	11.8888897318961817	0.00662377496290375394	1	0.5	0.00368789833703083922	0.00325288546213592464	0.00320010950307322633	2	-4510.4894869038144	4.97588267373831883	0.0123480680681282481	1	0.5	0.00636083767261577757	0.0122977817791244722	0.010657131665991991	3	-7720.68032177538771	-66.1048180585527234	0.0261800693874412148	1	0.5	0.05450861615329778	0.00237423710079318669	0.0591203255406068939	4	-543.967287194234814	8.92453986308251146	0.0021867271559708394	1	0.5	0.000646098143606036682	0.00154910247873075871	0.000980767439817387381	5	-3696.88010099787334	9.59107518823207528	0.0491380558238594251	1	0.5	0.00814642333393821201	0.0034305728152750339	0.00520563582062032355
9350	-17550.5759255843113	-9.38355519249471648	5	7.5	0	-320.967086126315451	10.4407711655592301	0.0010699800387977763	1	0.5	0.00167993490578329484	0.00122657025973790909	0.00157890162149656337	1	-758.988411017594785	12.0041083008251874	0.00437768530023161569	1	0.5	0.00295169266101098218	0.00391548742628972449	0.00354667078735135125	2	-4510.46271772198634	4.07112972326496347	0.0107981318418950839	1	0.5	0.0055339814782529341	0.0108220021177156626	0.0104330905151709848	3	-7722.3641645045027	-65.9400855344595413	0.0481391275683846279	1	0.5	0.0554724701980293805	0.00293569279434318124	0.0601452876994306093	4	-542.951576377247989	8.65464364303831246	0.00223019629491056411	1	0.5	0.000464259311552023127	0.00159332500057133772	0.00101043096453957049	3	-3694.84196983666425	8.6727355005332889	0.0481391275683846279	1	0.5	0.00901220013954723807	0.00354225652672866126	0.00702897053286676878
9400	-17547.4923948023934	-12.822313607177021	5	7.5	0	-319.778240092040733	8.99995407921770152	0.00166085753614898996	1	0.5	0.00167251913984969641	0.000568061246973278005	0.00103587220792800833	1	-758.136825143627448	11.6130939068988184	0.00484672781753466876	1	0.5	0.0049021117337709726	0.00240056758432319849	0.00377987960848278747	2	-4509.73731528654935	2.80372386060117407	0.0112641957926400416	1	0.5	0.00684482208588875311	0.0102637500348468462	0.0112725786445274177	3	-7719.24703254778797	-67.1249232327064504	0.036223854443874777	1	0.5	0.0570128090261523973	0.00261187540117060546	0.0612254566620356114	4	-544.29279320621572	8.82594935741176201	0.0028391644615714611	1	0.5	0.000552479966058178041	0.00200332493047534078	0.00113726345186184884	3	-3696.30018852617377	8.36871431341116079	0.036223854443874777	1	0.5	0.00908221832494230177	0.00291041175325676155	0.00685793778136713217
9450	-17555.3697235781874	-8.95229514351049538	5	7.5	0	-320.505179019475349	7.98384510920021384	0.00112120250222189468	1	0.5	0.0031673878530684629	0.000358112046939198896	0.00192426706447969579	1	-758.132709037563586	11.2489453877651755	0.00511261200268609342	1	0.5	0.0053488096901646463	0.00229600904604847699	0.00405963459826872569	2	-4508.90273985534895	3.12573030496101723	0.0136187473233284392	1	0.5	0.00729292534009403585	0.0110634330312868474	0.0116425375889985892	3	-7723.22029903471957	-63.4364812011014862	0.0382818341150831798	1	0.5	0.0554502523134767222	0.00242390949156770638	0.0581607188638494435	4	-544.848252253554847	9.27535687230143324	0.00265379188011942262	1	0.5	0.00118317682565529498	0.000733819436558762151	0.000957029391363101297	3	-3699.76054437752828	9.55447305254124757	0.0382818341150831798	1	0.5	0.0083286149688809423	0.00424143624562463122	0.00661471239390659226
9500	-17561.2480468993235	-8.37273192334097871	5	7.5	0	-324.043719901297095	11.7574096592915147	0.00299201813007995325	1	0.5	0.00173145749307617499	0.00241432087803511528	0.00207799261776881383	1	-761.525608239378926	10.6011179293804609	0.00270113052813782681	1	0.5	0.0040756018668376701	0.00467777572894026786	0.00501417825825243788	2	-4510.27427632798754	4.61260957687127515	0.0120240434115824798	1	0.5	0.0057216282060219897	0.0120526033888410308	0.0106535430273399234	3	-7722.37970166366995	-66.9692210903622538	0.053371620170116145	1	0.5	0.0552802841352253022	0.00286005830852779658	0.0605423989339145679	4	-547.374190912599261	9.94373283280909348	0.00285918970080194668	1	0.5	0.000667372764551033438	0.00280495070895193498	0.00179088455886673606	3	-3695.65054985438837	9.70176524957495445	0.053371620170116145	1	0.5	0.00862708296231769894	0.00306252871506277561	0.00560280901154026553
9550	-17551.6395379170899	-10.7044794821004281	5	7.5	0	-319.495619374445369	9.36840711169069351	0.000932812733940559463	1	0.5	0.00143818013512478555	0.000711322887769287463	0.001002833640601105	1	-757.57485358669669	11.7908863799494483	0.00503191804659917571	1	0.5	0.00464956785970980883	0.00343414109713497664	0.00413857756000331634	2	-4513.14726051695652	5.84400652425808076	0.0121720522392827022	1	0.5	0.00722344212760185969	0.00970928866396953555	0.00997724808061487521	3	-7724.24570048135502	-64.1135350602015421	0.0502027103266906374	1	0.5	0.0547901304378204876	0.00243073217719252943	0.0582343006181282319	4	-542.952109970024708	5.61356056430426165	0.00548893301027508426	1	0.5	0.000566061901135561218	0.000362333767089982465	0.00049781410885524032	3	-3694.22399398761081	8.80038352041164273	0.0502027103266906374	1	0.5	0.00994515010889059602	0.00262984175258223216	0.0063951162226528694
9600	-17559.2301377411422	-10.7653239648744901	4	7.5	0	-320.160517366575618	10.1619744843533724	0.00164201720417131046	1	0.5	0.00191340596674030561	0.000818328312524573389	0.00130153837780641189	1	-759.149494100293168	9.99374997956536859	0.00780697603379540677	1	0.5	0.00522427099609436198	0.00271480921024508772	0.00468995834849930248	2	-4513.84773269114339	6.32392209429063357	0.0120098294356982081	1	0.5	0.0055768069936436215	0.0105699271943514878	0.00940193463665692925	3	-7728.58445758633388	-60.1436849906722131	0.0446683887493751902	1	0.5	0.059020136850163378	0.00327816759416546793	0.0583966960270356286	0	-542.673217478456422	7.52773497451616436	0.00164201720417131046	1	0.5	0.000763064474703491397	0.000521167629943209256	0.000654294260342596148	3	-3694.81471851833976	9.22911972874074138	0.0446683887493751902	1	0.5	0.00924851153166577136	0.00311359698916036489	0.00583616342339840586
9650	-17544.239376494832	-14.510443371813901	6	7.5	0	-319.943013190891861	10.1040268470401529	0.0014080435291061687	1	0.5	0.00165126662954156534	0.000875018198824468584	0.00130568180031406128	1	-757.922778562883195	10.8595143108366514	0.00532079280361997392	1	0.5	0.00614420504695903456	0.00355343067117509315	0.00442869807438038034	2	-4512.18512628978897	5.56869896202692161	0.0137598774201225706	1	0.5	0.00590058564062360871	0.0117028966947284787	0.0101116704571872877	3	-7716.07103828316031	-70.8326052532688948	0.0383121220500123247	1	0.5	0.0586413348322851261	0.00231209979040563913	0.0638132157970002362	4	-542.384929784721521	7.79139698481054666	0.00425617203796085485	1	0.5	0.000390938788086206011	0.00122299916108907828	0.000795707288897696771	5	-3695.7324903833869	7.27198876931344529	0.0496249052818670058	1	0.5	0.00856838907062811364	0.0032127809605030813	0.0046146346999044489
9700	-17558.4183464972557	-6.70754993775248121	5	7.5	0	-321.656820014544735	11.004090349452003	0.000759339121569943716	1	0.5	0.00179794827558536221	0.00129116551108806351	0.00147953198386494098	1	-760.255673920722757	10.4401815316194124	0.00286003873772808529	1	0.5	0.00742937494859868819	0.00245022271761950999	0.00484188414938442353	2	-4512.31280635309849	5.5104416332650743	0.0108347423433669925	1	0.5	0.00568124494539054645	0.0115315009800619796	0.0100592167849186936	3	-7725.61596629496853	-61.6518843986430767	0.0426543798788653963	1	0.5	0.0560287887736051898	0.00221835114271966543	0.0571462700410817689	4	-543.836995615565343	6.75703795517965844	0.00252675372191150114	1	0.5	0.000794521359833906559	0.000971309254786516165	0.00107719385548169086	3	-3694.74008429835521	7.82145425855282994	0.0426543798788653963	1	0.5	0.00990133566377598626	0.00364614177361186585	0.00770999918804662291
9750	-17570.2598332341586	5.00902822195046049	6	7.5	0	-321.265662883342202	10.7716360491230922	0.00134416073166225168	1	0.5	0.00177428273882070933	0.00152381745246256981	0.00146882369502566112	1	-760.179397120919134	11.803638202770081	0.00787490970850975198	1	0.5	0.00461281750849572899	0.0024931173408931427	0.00342167874732274583	2	-4515.85712062107086	6.11111510655947754	0.0146943682631605638	1	0.5	0.00698631213209997479	0.0115373567352112221	0.00866777933318227042	3	-7734.04530402802175	-55.5150159554402194	0.0335299369444008455	1	0.5	0.0574192678611935431	0.0029617571184445547	0.0545758968802739289	4	-544.480716105682063	9.04394185350138002	0.00529791956014132471	1	0.5	0.000634751008069988926	0.00130261219529061124	0.000923872094386867741	5	-3694.43163247512166	7.3081679835958937	0.0423505281706793787	1	0.5	0.00939941290637106089	0.00354100540257528632	0.0077386237826800857
9800	-17561.6131871826328	-0.235926498804282847	6	7.5	0	-320.997841826714023	10.3794379502650393	0.00234835311140249147	1	0.5	0.0017097462254419282	0.00108006112266190255	0.00148949586343097946	1	-758.047368695377941	11.4159672153513867	0.00557253902970025056	1	0.5	0.00470008523134734721	0.00250242464862067112	0.00389364783059266157	2	-4514.31317087077696	4.06659236714412131	0.0149972839944417669	1	0.5	0.00552301932075818357	0.0127187726865974973	0.0110028706541598388	3	-7729.21757105733741	-58.2876213258399929	0.0403017958580824953	1	0.5	0.0568510462618864454	0.00238552170086435943	0.0556143334960806784	4	-544.392779138303467	8.63565872876747065	0.00602547729449322972	1	0.5	0.000536689194041852055	0.00125011171021494625	0.000883557530584637191	5	-3694.64445559412343	8.70250810922729556	0.0421865193460374474	1	0.5	0.00973109283590837745	0.00327825806081651072	0.0069504093547935273
9850	-17544.9214728804145	-12.3925586930514822	6	7.5	0	-319.258144271275683	9.04611312350494501	0.00130804995404928872	1	0.5	0.00117382871195439282	0.000667490046324229142	0.000914380791985768427	1	-757.940057709233542	10.6941051116037578	0.00619510341139213778	1	0.5	0.00372149411385815304	0.00372622718797919854	0.00433355559897327745	2	-4512.22136222860172	4.10505405016067826	0.0159618872907938344	1	0.5	0.00832097130138507134	0.0113094842585264588	0.011519199076447148	3	-7719.07213909718121	-67.6788649426153626	0.0349971617608574176	1	0.5	0.0600692370844424783	0.00266338085795106557	0.0629854758305917611	4	-541.809251987795278	7.4434762053291621	0.00395445406575920585	1	0.5	0.000405171878716516286	0.00101478772508948353	0.000673318616290273487	5	-3694.62051758632697	8.33004384615994908	0.0408554775860558994	1	0.5	0.00955550173132605797	0.00277700804630336183	0.00691005661974694249
9900	-17551.6845513804619	-26.4696971693517291	4	7.5	0	-323.429732806440825	11.3535098341289924	0.00131031884914213658	1	0.5	0.00308368207382355396	0.00155149709468126694	0.00211290185597170447	1	-758.246127847117918	11.5225269240974093	0.00778486063923583549	1	0.5	0.00517733064643875404	0.00403437480255354215	0.00452431729454462559	2	-4514.56507881016751	3.3932080817348762	0.0150739562496419975	1	0.5	0.00884629325259977256	0.0128840851376010364	0.0120910279606496196	3	-7716.1777646145365	-73.8226078764338638	0.0461812646940343088	1	0.5	0.0635263590292125396	0.00270133400891319278	0.0683375987653708217	0	-545.105541669362083	6.82286505900848539	0.00131031884914213658	1	0.5	0.00066907460064918585	0.00134635547273140375	0.00123728841679265271	3	-3694.16030563283584	8.54125994468235206	0.0461812646940343088	1	0.5	0.0101902088287966885	0.00274204828752028056	0.0067437924430329985
9950	-17564.1034796741806	-2.69821098807770809	6	7.5	0	-321.943545824813611	9.07675629832293396	0.00251272268474823143	1	0.5	0.00300510259757669901	0.000604465291180685134	0.0015792443442309049	1	-758.064793988906331	11.0525870527107841	0.00561779584140414956	1	0.5	0.00364587116422900731	0.00438603773755596397	0.00452025168885396896	2	-4509.14805602326487	4.04557587813437536	0.0137092331889317083	1	0.5	0.00644633696838214226	0.0115891611913568893	0.0110774105325886704	3	-7730.571612796095	-58.0331222230010866	0.0431341203379091501	1	0.5	0.0536183455689387203	0.00262936639808106134	0.0544753428253306957	4	-549.133091073393302	9.46663336856245152	0.00632295696515942484	1	0.5	0.00172284154368903424	0.000621055809892412272	0.00117854898557624298	5	-3695.24237996770626	6.60012939820011368	0.0377181517888818402	1	0.5	0.00875857098637424815	0.00297272168661546609	0.00737476808241850634
10000	-17542.6392690580687	-21.6853824094848164	6	7.5	0	-319.345169590702483	8.52393838305036411	0.0014376475829431586	1	0.5	0.00134313401586744728	0.000546184548062486901	0.00100695234040774472	1	-758.918091957875731	11.2778820943849034	0.00601367896992211631	1	0.5	0.00322102211782851	0.00485017968358992212	0.0044175272520768161	2	-4511.21889237276991	5.04737636767800169	0.0133673637571811409	1	0.5	0.00734014750389477572	0.0119096811888679804	0.0107371925579032215	3	-7712.20230606420409	-77.9757385002064893	0.0235873542132248142	1	0.5	0.0612273422343293447	0.00210232084931414502	0.0690217625930073519	4	-543.985751412065611	8.82075224793186052	0.00283460232459714244	1	0.5	0.00100404166536018644	0.000702070530948510152	0.000869924171117584513	5	-3696.96905766045074	6.51009984220098303	0.0516035547943377373	1	0.5	0.011161888544107653	0.00405272573526322798	0.00636292054091418084
10050	-17545.534557544277	-16.0437207838371805	5	7.5	0	-320.992036394455113	10.6709641728457285	0.0016473446874230714	1	0.5	0.00193196136537522752	0.00127779971811030064	0.00144209915751739091	1	-758.282498486946452	10.1326732213212551	0.00638867360852080329	1	0.5	0.00427085508737667235	0.00463067759670132435	0.00522956489689532355	2	-4508.06486133201179	2.71568016303832493	0.0125374232453021681	1	0.5	0.00606568518050322469	0.0122399729624059119	0.0116972625549020409	3	-7720.19975592152423	-67.529394325008596	0.0207828848857293975	1	0.5	0.0539743864985408744	0.00196314238291015082	0.0590762108122559748	0	-543.747090787755042	8.7149003987955922	0.0016473446874230714	1	0.5	0.000864207842843465785	0.000756721784701177864	0.00079107401298562593	4	-3694.24831462158727	8.97720577450221313	0.0496477165979996929	1	0.5	0.0097123583540660724	0.00262344765377353932	0.00623125683287976875
10100	-17559.8741883745133	-13.561072773871885	4	7.5	0	-322.223278721373049	10.1176833770568884	0.000959838530867444589	1	0.5	0.00389724856485397292	0.000736659982125626887	0.00223581776484378745	1	-757.703129689720072	11.0564545855073781	0.00572742891812123844	1	0.5	0.00564110316497077203	0.00378281647200533894	0.00505070084956524713	2	-4511.00833991828949	5.10621981410784187	0.0116855574284090748	1	0.5	0.00650082099074626198	0.0102884849102816839	0.0102478691500904346	3	-7723.19517497225024	-64.6602204478678999	0.0464987288352327888	1	0.5	0.0632206007612097776	0.00246039787492342149	0.0619000117423157831	1	-547.856520898370263	9.4465636768952912	0.00572742891812123844	1	0.5	0.000919968797160371308	0.00200790269383706397	0.00124505597851435061	3	-3697.88774417450986	9.10480068505621531	0.0464987288352327888	1	0.5	0.00816274261302555974	0.00408204207124838493	0.00685881422249293247
10150	-17539.896101030994	-22.8060145649482386	6	7.5	0	-321.874910648820446	10.8043967470117011	0.00153085592536826337	1	0.5	0.00214056785848959225	0.00158880679020839016	0.00162689443274724108	1	-759.024450734136281	11.8391266089341265	0.00695892261836693511	1	0.5	0.00449567214344305608	0.00267166405885311056	0.00341533264846931219	2	-4507.84821749472667	2.09900313443197462	0.0121230801708652487	1	0.5	0.00646346070473819388	0.0103396849332727161	0.0113513987987829239	3	-7709.1922891324557	-80.3403491683430531	0.0346516374901759405	1	0.5	0.0581394301360024929	0.00232786449875050554	0.0688282484502665687	4	-545.055302912217257	8.57182187391907036	0.0018499243278306478	1	0.5	0.00110048961267923662	0.000942815679795346159	0.000867114154569317407	5	-3696.90093010864075	7.6043998184847581	0.0366769884582226896	1	0.5	0.010712907466648703	0.00322552860109700558	0.00775576524231597932
10200	-17546.1140746662568	-17.5030143387809574	6	7.5	0	-326.456069475374818	8.88882453034240783	0.00195062755697339809	1	0.5	0.00174147763232311808	0.0032516887691845988	0.00312381402203973325	1	-758.844234872789912	11.6935384259399591	0.00737969483383619802	1	0.5	0.00485847504242308773	0.00280925988926988748	0.00362790528115644086	2	-4508.88326755775051	2.70537226682140286	0.013965760795287099	1	0.5	0.00710035831917764891	0.0104273260228658314	0.0114907225520187433	3	-7716.00077524704102	-71.6051495366079678	0.0233279005456349976	1	0.5	0.0539557618347296652	0.00197041616946340642	0.0611877352775484981	4	-540.23235699907832	5.36303714233945072	0.00223631430378357521	1	0.5	0.000340848561519337524	0.000538318455929460505	0.000469398130725226211	5	-3695.69737051421907	8.72201590800051818	0.0437935059176135233	1	0.5	0.00897040852205932202	0.00385767844865871458	0.00713623833470194719
10250	-17562.0442027117097	-4.91848499192083999	5	7.5	0	-323.991507161819356	11.8700812020232078	0.00104667167207192382	1	0.5	0.00186213853543534618	0.00250013991130961736	0.00214677713563646679	1	-759.58608118614859	10.2777588789768473	0.00437954710073652081	1	0.5	0.00399554911521864207	0.00554809242196727549	0.00546174756345176298	2	-4509.6273898961299	2.76024532658723842	0.0150593926015074129	1	0.5	0.00763093647525940437	0.0114180607994748065	0.0120396829990712349	3	-7731.13278708290454	-57.2186309386842424	0.0410717224704100839	1	0.5	0.0563272656126027962	0.00212050749865324998	0.054463296446513064	4	-543.177108078145466	7.63709362208179243	0.00422079757828347588	1	0.5	0.000792448098947177125	0.000522192152188361187	0.000637421426904962005	3	-3694.5293293065597	6.95812594622944758	0.0410717224704100839	1	0.5	0.00993934006138967423	0.00250403769857256457	0.0074323733293324909
10300	-17555.8374210878137	-7.03138401332405572	6	7.5	0	-321.309572584211026	11.1444762094340746	0.00165897052474733137	1	0.5	0.00157760221432785082	0.00158400726465863194	0.00162073071052693625	1	-758.860369359030869	11.3610449950166661	0.0064021559475764241	1	0.5	0.00344808054813254636	0.00480044716743426025	0.00371427071083407171	2	-4514.4266936210679	5.92984974849976254	0.0170995644558271029	1	0.5	0.00723519567318911538	0.0114461353584407299	0.0099316632359418202	3	-7721.52604288535986	-66.0612136067917817	0.0274292737159469932	1	0.5	0.0596032225466612553	0.00173394988546379716	0.0606500092372420432	4	-544.866267118808764	7.72405535193518844	0.00632838711217389559	1	0.5	0.000304658130277825768	0.00182361837967883866	0.00104375089658601721	5	-3694.84847551933672	7.38523390266795232	0.0461772275815491157	1	0.5	0.01014213947298972	0.00299359027923610166	0.00549079976325790586
10350	-17563.2486015328614	-0.514502279229339443	6	7.5	0	-322.707411580966379	10.7958258119499746	0.00162479002442492918	1	0.5	0.003300047139159051	0.00104337633826419676	0.00228587719807056859	1	-762.282942691402013	10.726477246481025	0.00341630259770106092	1	0.5	0.002905113938904138	0.00276355997125264565	0.00234927829751987527	2	-4512.44817425362453	4.73867838267585384	0.0137646592315058113	1	0.5	0.00789777604174913932	0.0121847112426735401	0.0109725442024337008	3	-7726.82641197944758	-61.8549695191546363	0.0229979216279084554	1	0.5	0.0546421173454158665	0.00171088039107679868	0.055990177004387312	4	-543.53092395797853	8.9834592564501996	0.00194965474898423931	1	0.5	0.000617358707690091025	0.00135527574799520632	0.000927483279578524716	5	-3695.45273706944135	8.27822272521013502	0.0380159067948560303	1	0.5	0.00963497392847407173	0.0030700151318247184	0.0071215445180080536
10400	-17556.4542472334579	-1.69081775416804581	6	7.5	0	-321.161345916244784	10.6517946105231225	0.00105846762070749278	1	0.5	0.00232604654756138991	0.0010530904244915127	0.00155073561374502933	1	-759.102725498782775	10.5879498427905148	0.00476290934306531841	1	0.5	0.00280073489645996012	0.00476929373316076904	0.00437142670824560917	2	-4512.11379520969786	5.33490891507990739	0.0119960417863979995	1	0.5	0.00550933480201832443	0.0108975508404787723	0.00993937850923597328	3	-7724.61744876825833	-63.1366226205408339	0.0327523626282225921	1	0.5	0.0635984595407236009	0.00208098405906642983	0.0604926249320579604	4	-543.942748099898267	9.01591051927524845	0.00318978817854194321	1	0.5	0.000734849384942145526	0.00120415669744918332	0.00103621450222660051	5	-3695.51618374057489	9.41110538343779623	0.0417463476873642797	1	0.5	0.00912272036087290183	0.00318954488736169096	0.00601557075684374786
10450	-17552.5721272684023	-11.2582385915549654	5	7.5	0	-323.941383249301452	11.4833269933203006	0.00150561862575672857	1	0.5	0.00149790318614708502	0.00291889402136740654	0.00230700443404960234	1	-757.912343852398863	11.1861763897230624	0.00402921177926460206	1	0.5	0.00412748942005188892	0.0031548268964145601	0.00409831455369587434	2	-4512.55842209796538	4.90879208476254547	0.0139806991081315914	1	0.5	0.00721486216949929465	0.0131184954014485298	0.0103070344190703388	3	-7718.42671979124134	-69.9138860005890166	0.0422983010963659742	1	0.5	0.0634952916563210762	0.00258712834108238386	0.0656705193291004519	4	-543.918369458906341	9.25111012000488842	0.00302374170013869131	1	0.5	0.000665700694753512939	0.0014542605620674737	0.000992392251408346108	3	-3695.81488881858604	8.93534493902320293	0.0422983010963659742	1	0.5	0.00845062462123695284	0.00335859342839553822	0.00667557421865140437
10500	-17550.1460142872093	-17.3605953156031028	5	7.5	0	-324.441828655653921	10.3747478864025133	0.00407842309310233603	1	0.5	0.00152947816967909686	0.00238461227406584937	0.00164981019935818494	1	-759.46482337848829	10.5819275647798143	0.00843146162525822661	1	0.5	0.00608530510580418404	0.00513636527083191803	0.00526160355541994626	2	-4510.06591693403971	2.43690182760735752	0.011569905050464329	1	0.5	0.00624898681709062324	0.0090908590544559395	0.0105417706101715129	3	-7716.97819151014028	-70.9335612004560687	0.0442467473253857282	1	0.5	0.0577965755963852496	0.00206722945049840536	0.0631315461188697719	4	-544.655553673453937	9.13536205026670345	0.00372192899710145327	1	0.5	0.00104674987537223263	0.000852600609279416215	0.000875732745413703687	3	-3694.53970013543221	8.87421905176197967	0.0442467473253857282	1	0.5	0.00895394859680980273	0.00291232228097820008	0.00657977161143605098
10550	-17555.1778810128417	-6.36073754831240556	6	7.5	0	-325.897379131879461	11.5459028230721721	0.00155922083204329087	1	0.5	0.00296335585285759226	0.00221570900223013768	0.00284094544810638023	1	-757.377345342954186	10.8004260023668053	0.00585709220605160757	1	0.5	0.00488124675079320679	0.00317009589451729308	0.00457452143522642327	2	-4508.83852678298899	3.01638257338878546	0.0121171882786030825	1	0.5	0.00639550344343762026	0.0100262949661733512	0.010885566588457133	3	-7724.30885150519316	-65.1162573102350137	0.0223894448792753831	1	0.5	0.0553902120433345177	0.00149575195875543206	0.0578456101715830451	4	-543.865622838021977	8.16147084428942549	0.00215849676883527646	1	0.5	0.000971585405272584117	0.000770693822587950367	0.00075440584156220077	5	-3694.89015541180379	8.16667168975594038	0.0452191719416582261	1	0.5	0.00908617214878239612	0.00367370124306028731	0.00735898642225672577
10600	-17551.5594736859639	-14.7168926682873167	5	7.5	0	-324.240136260250097	10.7429095160556862	0.00387262347544442033	1	0.5	0.00165143640029839301	0.00198856108540272289	0.00204130060313953161	1	-757.622085044181404	11.8346742342043996	0.00552443367112440825	1	0.5	0.00426569189469122936	0.00381492581966052331	0.00415559934022853399	2	-4509.1912495738452	2.35102463744874512	0.0133724265140819504	1	0.5	0.00726888417700682909	0.00988606513097087421	0.0114632619486295228	3	-7721.92211978268824	-64.6358588523568045	0.0281586341068953	1	0.5	0.0577435968443433742	0.00252252838447669788	0.0599969813215151665	0	-542.767278710037999	8.42129727144596174	0.00387262347544442033	1	0.5	0.0005517144424074088	0.00110436731233531384	0.000792475318779280267	4	-3695.81660431496312	8.06357338522750666	0.0577635519672402148	1	0.5	0.0110387013964345672	0.00327832882141258644	0.00701288443834795217
