generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E1	ln_likelihood_E1	ln_prior_E1	root_height_E1	mutation_rate_E1	freq_1_E1	pop_size_E1	pop_size_W1	pop_size_root_E1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_W3	ln_likelihood_W3	ln_prior_W3	root_height_W3	mutation_rate_W3	freq_1_W3	pop_size_W3	pop_size_E3	pop_size_root_W3	root_height_index_W6	ln_likelihood_W6	ln_prior_W6	root_height_W6	mutation_rate_W6	freq_1_W6	pop_size_W6	pop_size_E6	pop_size_root_W6	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_E8	pop_size_root_W8	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E
7600	-17556.0357437125567	-1.87012969523956629	6	7.5	0	-319.336967833446863	8.93701188810720737	0.00120733349809276744	1	0.5	0.00143810668190670773	0.000660649700768270475	0.00113879600125986404	1	-758.501496359331895	11.5343944623434709	0.00531737632696355125	1	0.5	0.00396527119451921088	0.0050697592087749245	0.00462028219263108022	2	-4512.17004037855077	5.7496188189909887	0.0133269772455987274	1	0.5	0.00739160340653949397	0.0102188485304283237	0.0101665832438916064	3	-7726.71668241839325	-62.4018821904508627	0.0237768705638568209	1	0.5	0.0531881544340626761	0.00258299421892271451	0.0566672531244416106	4	-543.137008507699079	8.62278265393447185	0.00383360474171387132	1	0.5	0.000497273116860856394	0.00138842231870188026	0.000933467260560010307	5	-3696.17354821513436	8.56678175085679783	0.0412734816109523034	1	0.5	0.00992959804580288187	0.002496528680216277	0.00571734266059259737
7650	-17551.8215395434054	-15.4507141968739852	5	7.5	0	-322.918628104751519	10.6316116094635156	0.00293444006457796187	1	0.5	0.00129467894978637483	0.00201951483092007887	0.00182081947799185898	1	-758.924283951354141	10.9439591360017232	0.00795907147373770343	1	0.5	0.0040966221858033296	0.00371087298462676124	0.00445010558341711777	2	-4509.80033397289299	2.68586939374567635	0.0103483279288818734	1	0.5	0.00577174386417799237	0.0121841912504183063	0.0115590843014908209	3	-7720.31867674630121	-67.1453584553234322	0.0210894148210542254	1	0.5	0.058600268001234565	0.00212202080417863044	0.0613972671679389598	0	-541.199950514077045	6.10809423470779933	0.00293444006457796187	1	0.5	0.000186868827531038405	0.00151057036733271452	0.000857108361892876757	4	-3698.6596662540278	10.0526605570662007	0.0386907935687610949	1	0.5	0.00807525988514410514	0.00325234982995072433	0.00544146497156975956
7700	-17548.64595527864	-25.891713145823914	4	7.5	0	-323.519389178097697	10.7576888183408421	0.00353339744837842355	1	0.5	0.00299767800681490079	0.00101463767354054765	0.00186653490607747823	0	-758.366269875001308	10.1829195498882186	0.00353339744837842355	1	0.5	0.00607407277278457225	0.00256687058362340629	0.00492628619647047985	1	-4506.24670261503343	-2.32710180751088203	0.0118763207846070001	1	0.5	0.0054731251211384193	0.0114052777121768662	0.0125603407591813616	2	-7722.35715730648462	-63.9785210031484439	0.0321510904653998439	1	0.5	0.059675437152077182	0.00230619209601765161	0.0601167125338083613	0	-542.450778309390216	8.22805008704084884	0.00353339744837842355	1	0.5	0.000539931313918086951	0.00102644059755559484	0.000801427278183948055	3	-3695.70565799463111	7.55622607225671317	0.0500262208004807959	1	0.5	0.0115826440642178199	0.00320993945554642413	0.00768613618872115208
7750	-17545.9557956336321	-18.0953557338168238	5	7.5	0	-321.284679425844502	10.9512817261410653	0.0019730095320061947	1	0.5	0.00174393713736892427	0.00137166330298313204	0.00163422279619840306	1	-758.351036227757959	9.58418312773300585	0.00399114177500503771	1	0.5	0.00540190634407715625	0.0019105268341878185	0.00433817897464394871	2	-4511.99589786530305	4.50204759852375602	0.0102435960422107217	1	0.5	0.00533562312688261667	0.0122023879349402037	0.0105980562312299256	3	-7715.12196624089847	-73.0148252794714097	0.0431271185628415779	1	0.5	0.0561134028187899106	0.00221967368647674581	0.0635423927473209998	4	-544.931533823610948	8.35182621309382967	0.00334464242547820095	1	0.5	0.00113425130748368561	0.000903595820582713091	0.000853748459605779744	3	-3694.27068205021988	8.42342760075129249	0.0431271185628415779	1	0.5	0.00986267010575830709	0.00275916518036240692	0.00688723509675018969
7800	-17556.3477319022604	-9.25722349538709466	5	7.5	0	-320.652258623973751	8.82265581903022067	0.00209879666485326142	1	0.5	0.00197398460611533004	0.000938353057156113344	0.00118834747910986568	1	-757.612367928710682	10.9401239404902597	0.00481072040520807466	1	0.5	0.0040376104382365309	0.00378721078495290872	0.00446118984203738942	2	-4509.51691376703457	3.86124104158870551	0.0121899072722611284	1	0.5	0.00568224456596967166	0.0120450000600281215	0.0109910383533434412	3	-7729.78828458200587	-58.4244906980894783	0.0282319614088631619	1	0.5	0.0563250044071072348	0.00195536340936981832	0.0550046333643099197	0	-541.720214977977889	6.46601039585575776	0.00209879666485326142	1	0.5	0.00029522858722029298	0.00149004432634799512	0.00100864091402675694	4	-3697.05769202255669	8.13518210634937944	0.0369946163865919331	1	0.5	0.0101021105697583127	0.00366831382773863878	0.00756148181030221692
7850	-17557.6494062400088	-8.45572890532914201	6	7.5	0	-321.061655020198202	10.6073926351163195	0.00252705219251868427	1	0.5	0.00138986711443278392	0.00124203654385094211	0.0013280765913157007	1	-758.366926319886602	10.8477623094668374	0.00456763659636965497	1	0.5	0.00639869034046394204	0.00338579930970185454	0.00453136800051106431	2	-4512.51198985368956	3.94729336095843664	0.0164154205540729785	1	0.5	0.00739728844792800991	0.0103301399742777612	0.0110965678876712767	3	-7721.53714322686028	-65.0586187137538161	0.0304190637712238761	1	0.5	0.0588995475335898216	0.00199667720235060424	0.0601078015461812068	4	-548.621530110917206	8.99544700417052567	0.00773821759823235551	1	0.5	0.00074084362302833317	0.00206555966560138197	0.00119273102105416822	5	-3695.55016170845738	6.56550976575071132	0.041885035154925733	1	0.5	0.0109305187742501191	0.00237563040455245284	0.00780852862418589862
7900	-17557.9548268387443	-14.0316268858572712	4	7.5	0	-320.125177290680313	8.20599848487779937	0.00180452582360525709	1	0.5	0.00069150172061372187	0.000791956537105510585	0.000698176982688100277	1	-760.068297284952678	11.5099457850896023	0.00939966005843781253	1	0.5	0.00528260626030626138	0.0030497112008549274	0.00392807813162849781	2	-4512.08387950528686	5.68499034949546811	0.0133851405587012921	1	0.5	0.00636066551687551173	0.012466192208806735	0.00996534284249548166	2	-7727.53583901896491	-62.8766625981475755	0.0133851405587012921	1	0.5	0.0603149718753643108	0.00146988058223172856	0.0585046292212407157	0	-542.76985427747627	8.44553505970528207	0.00180452582360525709	1	0.5	0.000432365473585675651	0.0015667718442840589	0.000978062912731499567	3	-3695.37177946138218	8.63641866779604328	0.0393350089723491086	1	0.5	0.00945447427834898886	0.00266345400306846258	0.006649246126667222
7950	-17550.8876825397674	-15.9765307733402881	5	7.5	0	-321.404132254432511	10.9917769325619474	0.00170816652661397563	1	0.5	0.00164233273883462112	0.00168850018158268845	0.0015126617433008911	1	-758.323328382011823	10.3444267617270214	0.00363561549827766698	1	0.5	0.0049962239285947915	0.00213149689185227267	0.00411753289656567687	2	-4510.09455591722326	3.63502358110308066	0.0147293101821320167	1	0.5	0.00646839234389740177	0.0110816887141414501	0.0111078869642902874	3	-7715.03868339620021	-74.0165796489357035	0.0412440604952492434	1	0.5	0.0605338042694093179	0.00186113975651493852	0.0660213765946527781	4	-551.425712053498842	11.4533666682547413	0.0017573448510380665	1	0.5	0.00172419897019170792	0.00180213856265388247	0.00179646051836177402	3	-3694.60127053639917	8.54825057411390432	0.0412440604952492434	1	0.5	0.00965732311238727895	0.00309823673867389363	0.00697787675131890817
8000	-17550.5105277703478	-5.84188127415872316	6	7.5	0	-322.247412842580673	11.4145401102924531	0.000914890849975325817	1	0.5	0.00157433696235332937	0.00187639934671471808	0.00169259363298408642	1	-758.180052044611898	11.6197812050957161	0.00393238115943530305	1	0.5	0.00482683672967870302	0.00307092002867112275	0.00415714560454437821	2	-4507.83512401610278	2.3504495533358174	0.0125486894816007506	1	0.5	0.00676517836584271913	0.0110982986905427076	0.0117330921467754291	3	-7722.80352495084753	-65.2040136214086914	0.0198293118842521009	1	0.5	0.0573784888356446282	0.00168721547884030415	0.0591200273248934996	4	-544.738351374824219	8.92396768998217738	0.00150637938942527823	1	0.5	0.000462440084328704282	0.00224874521887224836	0.0014039040910040863	5	-3694.70606254137874	7.42666880020530229	0.0449483705488879295	1	0.5	0.0100591521549869695	0.00378197658841188415	0.00800728986378394791
8050	-17564.975612702794	4.76717937108230316	6	7.5	0	-323.396608494877	10.7933972578029405	0.000659233305847028972	1	0.5	0.00100916899613130088	0.00315637677078170042	0.00195554074472926954	1	-758.359394256628548	11.2681723865680858	0.00475504473514937014	1	0.5	0.00511712426598314937	0.00420941928226586763	0.00430589920901595577	2	-4511.15224060427681	4.55440645311232117	0.0108170236958458395	1	0.5	0.00623748197510047217	0.0102751765409054754	0.0103675849584254093	3	-7731.5482851755205	-56.7293527347566027	0.0337751564402690857	1	0.5	0.055192569050923089	0.00260610801093677947	0.0542986633834977792	4	-545.87793135534821	9.58035692069625711	0.00108607143271485925	1	0.5	0.00065033596097807244	0.00172049707962285874	0.00118617051235403079	5	-3694.64115281614158	8.65196992029640199	0.0423724519135064703	1	0.5	0.00990597625254432783	0.00325149916780425544	0.00696415376315816497
8100	-17549.3056916216156	-14.8580692838752046	5	7.5	0	-321.796002590094247	10.8837187922148075	0.00224405423769402732	1	0.5	0.00110880166648067921	0.00198033585734429772	0.00154685356178395328	1	-763.26463699145836	10.4642230846591637	0.00262275971959469037	1	0.5	0.00721803831949485199	0.0039934078180028738	0.00568231386202954283	2	-4508.81321498025591	3.48511839428298487	0.0133719945304107708	1	0.5	0.00633681720797589672	0.0110005974300671164	0.011082294744766288	3	-7720.60695002660941	-66.3943893764561892	0.0449713378894533097	1	0.5	0.0576076682746604479	0.00239703998822655973	0.0608366348964639245	4	-540.096618876044545	4.86530094066369401	0.00296437810560847524	1	0.5	0.000284468841936697024	0.000586121666841922929	0.000476170166498550884	3	-3694.72826815715325	9.08075721587065487	0.0449713378894533097	1	0.5	0.00882612740468552773	0.00287435170528345602	0.00641743561938205257
8150	-17550.9149369574952	-11.5369546841791593	5	7.5	0	-322.485840730784957	11.185957438384694	0.000641020531223860106	1	0.5	0.00185886004058028365	0.00137912941666862082	0.00163533826390613161	1	-758.768070962868478	10.6115249493747577	0.00479064864948169043	1	0.5	0.00701459326536939699	0.00376586024182327733	0.00516893201812596622	2	-4511.079911024578	4.98926300158441549	0.0145465969203212465	1	0.5	0.00670049145625790758	0.0128173491296249657	0.0106353437685983345	3	-7723.46177366374923	-63.6739947918846951	0.0432390441992609731	1	0.5	0.0567807473500466717	0.00282634253656982321	0.0593337108915591091	4	-541.474266526115343	6.09947305912750437	0.00178486125193738068	1	0.5	0.000331281623633583307	0.00134535046980868733	0.000697216907681258891	3	-3693.64507404940196	6.37638470129087054	0.0432390441992609731	1	0.5	0.0100733469557848284	0.00290695105366243611	0.00794374199924026761
8200	-17551.4327633778885	-15.8408971452716187	5	7.5	0	-323.796526728750337	11.5584469198341075	0.00294296038143620001	1	0.5	0.0023911336090185341	0.00195411461468643615	0.00197721977817378984	1	-759.715773179073949	12.0280484111242991	0.0062097724646714399	1	0.5	0.00291221699911482865	0.00335335149910452168	0.00328275429922900153	2	-4509.89383183570681	4.68995962875185768	0.0131077388982126231	1	0.5	0.00614431156145972719	0.0120481535416849302	0.010751342781098008	3	-7720.01595727203949	-70.7153294744573344	0.047931393929287712	1	0.5	0.065226685453542918	0.0030254974069569094	0.0672682482803366039	4	-543.740404053911675	5.83212123814907457	0.00726163679048190402	1	0.5	0.000210542710704213421	0.0012367579974367686	0.000774002114617738241	3	-3694.270270308406	9.13655226456955205	0.047931393929287712	1	0.5	0.00917633001896005045	0.0031390645750941212	0.00653925007414475189
8250	-17553.3591090837799	-15.7756149215442818	4	7.5	0	-322.793849625131372	9.97656829659406341	0.00371485412542800313	1	0.5	0.00181695067479581483	0.00147506400021342379	0.00137873577001412155	0	-758.559995876241601	10.6903029336908553	0.00371485412542800313	1	0.5	0.00636372541503995009	0.00286784051372682971	0.00499847223460669725	1	-4510.85573216898865	4.28107890355279253	0.0139874420983875057	1	0.5	0.00694793014784489751	0.0134962521250108353	0.0111897662433423622	2	-7722.86275882971677	-64.0852984292562979	0.0448475993400355433	1	0.5	0.0583181390774118458	0.00227113625782480229	0.059616292994113966	3	-542.803588363645986	8.47990011150407241	0.00334818415478883597	1	0.5	0.000625136815562754144	0.0010396404331739096	0.000775046657631323142	2	-3695.48318422005559	8.71706032759876948	0.0448475993400355433	1	0.5	0.0100126775756304888	0.00382376556692368618	0.00688782373159331843
8300	-17555.1853760706072	-10.9585870971265464	5	7.5	0	-322.352773053193403	9.61995718309649206	0.0011775206084624248	1	0.5	0.00420164581397666163	0.000796183770676066262	0.00220631636941729173	1	-758.46772190804154	11.0939558562984004	0.00496062516636540992	1	0.5	0.00408548712573438694	0.00447883549658974547	0.00376102235882737161	2	-4507.3220846725726	-0.543981531542431895	0.0103515841997286404	1	0.5	0.00599483820975246946	0.0107419825333871545	0.0120550104301021966	3	-7726.16681113679988	-62.1730770860008306	0.0463566469898413977	1	0.5	0.0597618686012863221	0.00317682615002849939	0.0598780770910404478	4	-545.454823315397107	8.6649678574353608	0.00124856554308829361	1	0.5	0.00066841811095617583	0.00151642960281493742	0.00122585817206883837	3	-3695.42116198460462	9.41443076116926392	0.0463566469898413977	1	0.5	0.00882992558192770456	0.00242706400487375899	0.00587697517873900059
8350	-17558.8263035494165	-17.6881807758255931	5	7.5	0	-321.244166631961434	8.78917057055968698	0.00277445014750191989	1	0.5	0.000869340562100070938	0.000816288213536691559	0.000794643895430028236	1	-759.806359647899512	10.8666226158466657	0.00362772919313153952	1	0.5	0.00565641984341206088	0.00202063372633561836	0.00347488099393481039	2	-4509.24477915852003	3.46155419007378384	0.012279498224335824	1	0.5	0.00567465226803127477	0.0114453454152396734	0.0109542199708869189	3	-7726.14616276456582	-66.6697021710340749	0.0338946114004406648	1	0.5	0.0667485399341939123	0.00337250031359682349	0.0651002462916410868	0	-545.787250304869644	7.56477159770898666	0.00277445014750191989	1	0.5	0.00026015756275701694	0.00350192325855881205	0.00189315633233590056	4	-3696.59758504160163	7.71159827739001713	0.0352922107299546983	1	0.5	0.00874583509888982383	0.00303564658075209911	0.00707176938572594543
8400	-17548.0847538069029	-12.9421052149405096	5	7.5	0	-320.941317583893067	9.69555477209265248	0.00241896318412288414	1	0.5	0.00202160486788823977	0.000644882547529352203	0.00127703492268717929	1	-758.611093463658563	11.2428837442424552	0.00460823595701467977	1	0.5	0.00457217196900544867	0.00445222456080871486	0.00408091271194779143	2	-4508.65778778552522	2.84620734283953425	0.0120924484300991703	1	0.5	0.00669072986281706202	0.010204971156760086	0.0111610275659463701	3	-7724.01168647737177	-64.3812356519414095	0.0461735216938822801	1	0.5	0.0600649220699347036	0.00319273223584181677	0.0614331266288295624	4	-541.915883654457957	6.79594234548095599	0.00454455006217967077	1	0.5	0.000270220131523582171	0.00121857513457073342	0.000742282447757026476	3	-3693.9469848419958	8.467660051909359	0.0461735216938822801	1	0.5	0.0100806666672384228	0.00288754980621806247	0.00692944687814395655
8450	-17548.5395164878501	-13.4338266305138632	5	7.5	0	-321.6633757493139	10.347981859906934	0.0017986032713482405	1	0.5	0.00205318515320183437	0.00129278764561946728	0.00188349319018146322	1	-757.959454581459681	11.6480198330768694	0.00514712616240742705	1	0.5	0.00426138029698071904	0.00437743484911914428	0.00448206477319196099	2	-4511.23547348605825	5.18260040702377722	0.0124323421905870972	1	0.5	0.00617242516373342834	0.0127221275945199191	0.010450664095492784	3	-7716.24956058509815	-71.7417204015523424	0.0432366175901872166	1	0.5	0.060848361123292595	0.00220633546512622207	0.065278706477829726	4	-546.737110575607176	9.51535735218481804	0.00611126346233818642	1	0.5	0.000589401465364733216	0.00200417464498465125	0.00130273630362213837	3	-3694.69454151031277	9.11187547336708192	0.0432366175901872166	1	0.5	0.00957736212283283143	0.00312016588794771605	0.00632806014063526726
8500	-17549.5513041653285	-10.9094817533998807	6	7.5	0	-320.262492269429572	9.31672492525450124	0.00134432851049866493	1	0.5	0.000721822649938911177	0.0016658556795219675	0.00107061513796163172	1	-758.746862261394654	10.9322340965434641	0.00683769869050674696	1	0.5	0.0037026345471297367	0.00471497685243945155	0.00473660373997835098	2	-4509.6587687893134	3.20548544193922424	0.0136734712505032305	1	0.5	0.00656717847263457374	0.0137247035736611581	0.0119767501907632745	3	-7726.5253952232797	-60.501122538588092	0.042025268932044571	1	0.5	0.0592688991920875125	0.00251181853177558133	0.0579696229113194975	4	-540.321889761381385	5.53246386231952059	0.00132617463857646759	1	0.5	0.000184854934278774085	0.00114602283036156858	0.000629498622754188965	5	-3694.03589586053022	5.16621841145993344	0.0403551906981162931	1	0.5	0.00955792514265664354	0.00258318489352359851	0.00786631674594451269
8550	-17549.1427767912865	-16.1058419656661727	5	7.5	0	-320.647990133280928	10.0576261887642318	0.000601963532556379593	1	0.5	0.00123055507210638178	0.00102512510207554419	0.00110739421969468089	1	-759.860600931511954	11.3023254849832142	0.00529807146261378203	1	0.5	0.00302092047259930937	0.0059765599860860056	0.00444403852494080782	2	-4509.27839861032953	3.84007208968441915	0.0140879603941683283	1	0.5	0.00649298057458023471	0.0124083954137012582	0.0113892010722639395	3	-7721.63131421836624	-70.2558432494496117	0.0489657073703244072	1	0.5	0.0580217251070262729	0.00140027853074584335	0.06188134499240798	4	-540.884442948473293	6.93607238215072996	0.00225934628748188527	1	0.5	0.000312257587331458183	0.00106704486205457839	0.000691105534448792531	3	-3696.84002994932507	9.7605559297495077	0.0489657073703244072	1	0.5	0.00808985312231228458	0.00271684448195234733	0.00492887722133180262
8600	-17558.8339998892334	-8.13119472156225243	5	7.5	0	-321.235776727546806	10.4044945763619694	0.000812233916760077669	1	0.5	0.000895818679461216939	0.0021393278718528524	0.0014262562800231777	1	-758.182789532807419	10.1946628208748322	0.00473050434053860162	1	0.5	0.00340714191912730186	0.0043923344547995187	0.00463118409988854621	2	-4511.46007340859887	1.5108516150402167	0.0151537045566427896	1	0.5	0.00736053442209915441	0.0146132488581917266	0.0133156748689661954	3	-7728.96647395357832	-59.6996224251296326	0.046719719757614929	1	0.5	0.0603995409488929935	0.00186031801190915109	0.0569996595968762579	4	-544.484217528826889	9.47526679881210043	0.00235954569999857712	1	0.5	0.000929773423886517199	0.00106609754376228304	0.000939667522718068849	3	-3694.50466873787445	7.58606860646795056	0.046719719757614929	1	0.5	0.00900419319327583866	0.00261006489499694509	0.00694699678250354155
8650	-17548.1100803637091	-21.1000985315106462	5	7.5	0	-322.984502541448137	8.21690801180642438	0.000958456823473337804	1	0.5	0.00059933121809587213	0.00417995084458910784	0.00199257442727913178	1	-758.835507904938936	10.8867991174530943	0.00818477821557996553	1	0.5	0.00614583228054900108	0.0039388630508778201	0.00532280969570403124	2	-4510.01187744054732	4.55232845968820854	0.0127209183348829698	1	0.5	0.00635782172402665248	0.0103354610366516997	0.0104397968186313132	3	-7717.97898808627542	-68.5589510303180418	0.0373616363805364879	1	0.5	0.0590691857381652613	0.00228443746325631639	0.0626501842452918817	4	-542.541258782875275	4.63921193879302862	0.00186865391623075128	1	0.5	0.000827781805695826985	0.000408238018762866644	0.000484671314943069937	3	-3695.75794560762552	5.89839522497118551	0.0373616363805364879	1	0.5	0.00845875157000865879	0.00327837070334551124	0.00760960611300561928
8700	-17541.2384784321366	-12.7090580387649581	6	7.5	0	-321.233067053281957	11.0606751430839019	0.00212891835565957649	1	0.5	0.00168558791673547041	0.00137090230761752218	0.00153981199378140621	1	-758.196283861270217	12.0251331339173788	0.00516695898563066316	1	0.5	0.00402247767119747	0.00279107955554710324	0.00346462786890705272	2	-4508.92673968755025	3.54735147167604836	0.0123950739316185197	1	0.5	0.00584149745168225602	0.0115992052119187877	0.0110499055231385399	3	-7718.93087212157207	-67.6121247398782685	0.0339992336434398884	1	0.5	0.05991691286861274	0.0025572001331260804	0.0627641778435206465	4	-539.576642828447689	4.53355353658057325	0.00224913006400259251	1	0.5	0.000184002665017641545	0.000743592416508415057	0.000488311646610591846	5	-3694.37487288001284	8.19165792248611169	0.0485610032829174518	1	0.5	0.0107272398687558203	0.00312095264590040236	0.00718722814328659303
8750	-17559.4085238379703	-3.56456115903681559	5	7.5	0	-324.304355283615109	11.6763364793606748	0.0022389119513794185	1	0.5	0.00337589310404853545	0.00157884030040555631	0.0024200310333818884	1	-758.230927296056734	10.4559917441182186	0.00741951500218107716	1	0.5	0.00535133587957814776	0.00383915874380936443	0.00524134134329974546	2	-4510.47038187122416	3.97470239746165177	0.0135995818192288301	1	0.5	0.00595513484593163372	0.0108681116631084377	0.0106788634448598593	3	-7727.80925731794377	-59.5746342081488791	0.0427764237392394414	1	0.5	0.0573917723209083977	0.00224237943251614363	0.0564473043807480618	4	-543.573299986999245	8.16119024795488102	0.00438390317023320923	1	0.5	0.000398072685899178349	0.0017194129718457558	0.00098234169336970374	3	-3695.02030208213	9.40903163527702091	0.0427764237392394414	1	0.5	0.00896150782523065341	0.00307192555009998692	0.00625853421436299139
8800	-17566.9420859409984	-8.63305751095452401	5	7.5	0	-330.181908833869215	10.0573791170877946	0.00966336422137919517	1	0.5	0.00331784466506749188	0.000751610910918376856	0.0021561719136652174	1	-762.179955184816549	11.8036691542850463	0.00267324533563276841	1	0.5	0.00333968858285218833	0.00457088147924062955	0.00375819827798222917	2	-4510.16888574880977	4.09971870936711014	0.0108438456864763319	1	0.5	0.00599390265931576925	0.0108499206957362575	0.0106413357300983759	3	-7729.38158568480048	-58.0820637767404122	0.0344869449487885185	1	0.5	0.0576374602926551793	0.00233998642509351167	0.055695251721354741	1	-540.488759401240827	5.99993256303869416	0.00267324533563276841	1	0.5	0.000343911307690694505	0.000698636194631162949	0.000557239841156568615	4	-3694.5409910874605	8.68748084350261962	0.0480708821543350262	1	0.5	0.0101124928605351733	0.00355591844793008661	0.00686761464685834832
8850	-17551.9819470939219	-2.03143382075011081	6	7.5	0	-320.737517249621476	10.7757655064780238	0.0016518756437239766	1	0.5	0.0017760974186843163	0.00122660805226185859	0.00139913456802113643	1	-758.342099700949575	11.6596998631486315	0.0046180651300240785	1	0.5	0.00343023843730939611	0.00294109589940181985	0.00348919772416878254	2	-4509.89327032503388	3.67518869579908269	0.0132905287212812945	1	0.5	0.00580088102781412245	0.0115384468667618333	0.0109605421981329824	3	-7724.735252464121	-62.6948548946417787	0.022730789879559319	1	0.5	0.0549016232762643414	0.00213017732793526187	0.057135987796038519	4	-544.069891779947625	8.94582625610379623	0.00500320234680903028	1	0.5	0.000682313450196952672	0.00109552561896848039	0.0008611721024294434	5	-3694.20391557424864	8.97861728499258049	0.0463695768018683868	1	0.5	0.00967715222106661603	0.00329110381230546473	0.00663746981312553913
8900	-17549.4890182280869	-16.3887639413721615	4	7.5	0	-320.737126277809807	10.2278869731249493	0.00188031707379754777	1	0.5	0.0022734218447928692	0.000787407743285488556	0.00157602736902245845	1	-758.234637567042569	11.2485679456754646	0.00708252655045977196	1	0.5	0.00404587750846784836	0.00381031570556917545	0.00437732073361845296	2	-4510.28843661529936	4.01180780785740154	0.0119375442700540724	1	0.5	0.00552208664702776887	0.0127419585334809082	0.0110353080182366732	3	-7720.99105169289032	-65.4886531758715478	0.040634348759453931	1	0.5	0.0581170467478828723	0.00243207471948077378	0.0605668152042109775	0	-544.180776979139864	8.52621036755423845	0.00188031707379754777	1	0.5	0.000683818233093118257	0.00130588596930877269	0.00111241330785964601	3	-3695.0569890959041	8.4843088990284059	0.040634348759453931	1	0.5	0.0101173487815961038	0.00284984818824598335	0.00688852748381712284
8950	-17550.4289144118229	-16.8081193517149501	5	7.5	0	-324.783032710442455	9.89848185648497036	0.000939584336081856824	1	0.5	0.00149598603496875525	0.00279809354094420282	0.00254709787653760239	1	-757.64336581006728	11.7639226271067159	0.00585400938757725618	1	0.5	0.00416133399250145745	0.00340960234550485419	0.00401593679872859488	2	-4512.70256369626713	5.21820911696690359	0.0140174958140707948	1	0.5	0.00649847730676623644	0.013248095141696406	0.0099787429569714748	3	-7719.32444065695745	-69.2347320913457196	0.0434762875841977134	1	0.5	0.0581222190405271122	0.0032116955739005912	0.0636162325742925944	4	-540.595050575417758	5.10038367386819402	0.00432195342408630678	1	0.5	0.000200154325647715873	0.000813119306996190248	0.000519166343315122475	3	-3695.38046096266953	7.93189440663956802	0.0434762875841977134	1	0.5	0.0104354488183047642	0.0037787711187179324	0.00776520583147837905
9000	-17540.7065293578889	-21.9197545007794687	5	7.5	0	-320.295678878517947	9.76177513913689765	0.00167683980223039784	1	0.5	0.00101783667758266146	0.0013574967470075432	0.00129184279483494924	1	-757.807163578434142	11.8343848129546849	0.00515568187792450703	1	0.5	0.00377851386820682528	0.00367468578360874605	0.0039434771762143269	2	-4508.09694445933928	1.51221806983465612	0.0114755942973693448	1	0.5	0.00546884359224261186	0.0123943873313265528	0.0119211090570929441	3	-7720.68582392088956	-67.5714441881518724	0.0423876892994771645	1	0.5	0.060895586245554717	0.00309669499127991589	0.0636963741473508399	4	-539.57461591498145	3.69144260883547659	0.00159416892272265433	1	0.5	0.000101416513642645729	0.00109444367110230942	0.000561276112212175083	3	-3694.24630260572758	5.70621236341728633	0.0423876892994771645	1	0.5	0.00888861410544672034	0.00327297746382383421	0.00786193942182862072
9050	-17556.5056311785229	-8.88680043262350239	5	7.5	0	-323.029622700557809	11.1082160230058378	0.00101589829811203234	1	0.5	0.00129096411146904593	0.00256343575108173519	0.00204601412298819306	1	-758.123021981764396	11.0962134024471233	0.00547489061414338247	1	0.5	0.00500548582043713365	0.00287168323755253568	0.00347159886582895476	2	-4512.23712546288243	5.4248061663879561	0.0129402987022169073	1	0.5	0.00717024797951410549	0.0120887741586414282	0.010323728281636994	3	-7722.32234835769486	-63.9712264667533077	0.029326266759580593	1	0.5	0.0563012099593211829	0.00227561043481209991	0.0586867249251477804	1	-546.706149108504292	9.13505255947953643	0.00547489061414338247	1	0.5	0.000477792710548316632	0.00245959049136651236	0.00141755586843250866	4	-3694.08736356712052	8.81785171977788451	0.0499663251272905243	1	0.5	0.00976753321051999218	0.00305071325681294941	0.00598354455395948975
9100	-17558.1015022129395	-3.53942276521455224	6	7.5	0	-319.234789875866625	8.26324668249322158	0.0013925905991946136	1	0.5	0.00107740572817578185	0.000601882775171699923	0.000906006071152464778	1	-757.927237396520127	11.8851665428238285	0.00499880408900406185	1	0.5	0.00460534408062556605	0.00284472894340921179	0.00366093229976619926	2	-4510.91741918071421	4.19208317837475875	0.0106730119313246767	1	0.5	0.006178719580942643	0.0102279459766485715	0.0104616089693320338	3	-7727.6083853387845	-59.61277724171741	0.0317877314246348894	1	0.5	0.0555186158799035739	0.00226448066539923498	0.0557850970197443577	4	-548.142219438582401	9.77491342385317807	0.00410725721747263756	1	0.5	0.00087106496241630871	0.00263428489623596281	0.00151989723582572058	5	-3694.27145098247183	5.94672243580058435	0.0468756558037579166	1	0.5	0.0103404610166389181	0.00362863597865101598	0.00861524924151776082
